index,model_name,temperature,start_time,end_time,response,prompt_task,task_number,prompt_name,noun_0,noun_1,noun_2,noun_3,noun_4,noun_5,noun_6,noun_7,noun_8,noun_9,dat,intelligence
ee4bbc3a01059da272766c92f3893c9c.pickle,GPT-4o,baseline,2024-03-07_16:28:04,2024-03-07_16:28:08,"apple, river, happiness, mountain, chair, music, car, friendship, building, breeze",baseline,1,baseline_prompt_1,apple,river,happiness,mountain,chair,music,car,friendship,building,breeze,76.96129,LLMs
416e5eebb089865c348243bcd76f2e3d.pickle,GPT-4o,baseline,2024-03-07_16:18:42,2024-03-07_16:18:45,"apple, computer, ocean, thought, mountain, emotion, book, furniture, idea, weather",baseline,1,baseline_prompt_1,apple,computer,ocean,thought,mountain,emotion,book,furniture,idea,weather,75.033646,LLMs
5b909cf8b886c2d94db5863567684af9.pickle,GPT-4o,baseline,2024-04-07_12:57:52,2024-04-07_12:57:55,"book, apple, mountain, happiness, car, cat, river, chair, music, dream",baseline,1,baseline_prompt_1,book,apple,mountain,happiness,car,cat,river,chair,music,dream,76.0547,LLMs
916acc077f577bedd221861059edb659.pickle,GPT-4o,baseline,2024-03-07_16:13:16,2024-03-07_16:13:18,"""apple, chair, river, happiness, book, mountain, computer, carpet, tree, light""",baseline,1,baseline_prompt_1,apple,chair,river,happiness,book,mountain,computer,carpet,tree,light,78.16819,LLMs
1c40d296a83432e273cdd28f63610f93.pickle,GPT-4o,baseline,2024-04-07_12:53:12,2024-04-07_12:53:14,"""apple, river, happiness, chair, mountain, dream, clock, dog, freedom, book""",baseline,1,baseline_prompt_1,apple,river,happiness,chair,mountain,dream,clock,dog,freedom,book,75.6082,LLMs
2b21a0a54d016b021249588fa135a922.pickle,GPT-4o,baseline,2024-03-07_16:12:44,2024-03-07_16:12:46,"""apple, mountain, freedom, car, happiness, guitar, ocean, dream, chair, book""",baseline,1,baseline_prompt_1,apple,mountain,freedom,car,happiness,guitar,ocean,dream,chair,book,75.99167,LLMs
a809c207893fe7848e941c6b3d01b1ee.pickle,GPT-4o,baseline,2024-03-07_16:15:34,2024-03-07_16:15:36,"""apple, car, happiness, ocean, chair, music, dream, forest, book, computer""",baseline,1,baseline_prompt_1,apple,car,happiness,ocean,chair,music,dream,forest,book,computer,74.55247,LLMs
0b39a40ccdedb63bd457a013f6b699b7.pickle,GPT-4o,baseline,2024-03-07_16:17:04,2024-03-07_16:17:06,"""apple, mountain, book, courage, chair, ocean, music, happiness, painting, bridge""",baseline,1,baseline_prompt_1,apple,mountain,book,courage,chair,ocean,music,happiness,painting,bridge,78.752,LLMs
0a9864c550fa3b8547a8ab67d224b8a8.pickle,GPT-4o,baseline,2024-03-07_16:08:57,2024-03-07_16:09:00,"apple, bridge, happiness, chair, mountain, idea, cloud, book, ocean, cookie",baseline,1,baseline_prompt_1,apple,bridge,happiness,chair,mountain,idea,cloud,book,ocean,cookie,75.963936,LLMs
0750378e7f4de80e0044b0eae0eacc08.pickle,GPT-4o,baseline,2024-03-07_16:22:51,2024-03-07_16:22:54,"""apple, mountain, joy, pencil, shadow, freedom, river, song, car, courage""",baseline,1,baseline_prompt_1,apple,mountain,joy,pencil,shadow,freedom,river,song,car,courage,74.97021,LLMs
85eb744857c4de1e71885bd88b6986b3.pickle,GPT-4o,baseline,2024-03-07_16:12:42,2024-03-07_16:12:44,"apple, chair, happiness, ocean, car, book, game, music, dog, mountain",baseline,1,baseline_prompt_1,apple,chair,happiness,ocean,car,book,game,music,dog,mountain,79.869064,LLMs
d8b30b609aedf6662970533061795f9c.pickle,GPT-4o,baseline,2024-03-07_16:17:21,2024-03-07_16:17:24,"""apple, mountain, laughter, book, pencil, happiness, ocean, clock, bicycle, friendship""",baseline,1,baseline_prompt_1,apple,mountain,laughter,book,pencil,happiness,ocean,clock,bicycle,friendship,77.8716,LLMs
a62cd7a45080a6ceebd70c9e60a2a357.pickle,GPT-4o,baseline,2024-03-07_16:27:54,2024-03-07_16:27:57,"apple, mountain, freedom, pencil, car, ocean, happiness, elephant, chair, book",baseline,1,baseline_prompt_1,apple,mountain,freedom,pencil,car,ocean,happiness,elephant,chair,book,77.952286,LLMs
0d98837807efb0165e43d614700564e8.pickle,GPT-4o,baseline,2024-03-07_16:15:27,2024-03-07_16:15:29,"""apple, car, happiness, mountain, book, river, chair, ocean, dream, tree""",baseline,1,baseline_prompt_1,apple,car,happiness,mountain,book,river,chair,ocean,dream,tree,77.70929,LLMs
397e54ce6fed6ffd06b107a2b575355c.pickle,GPT-4o,baseline,2024-03-07_16:09:07,2024-03-07_16:09:09,"apple, mountain, courage, bicycle, sand, melody, light, dream, shadow, puzzle",baseline,1,baseline_prompt_1,apple,mountain,courage,bicycle,sand,melody,light,dream,shadow,puzzle,76.625824,LLMs
7bc7b19f368ef4adf58fb75c593f3c0c.pickle,GPT-4o,baseline,2024-03-07_16:23:54,2024-03-07_16:23:56,"apple, chair, river, happiness, stone, airplane, pencil, forest, mirror, cup",baseline,1,baseline_prompt_1,apple,chair,river,happiness,stone,airplane,pencil,forest,mirror,cup,79.48718,LLMs
553c904b7c02e1765d2dbce28b6dfc18.pickle,GPT-4o,baseline,2024-03-07_16:14:17,2024-03-07_16:14:20,"apple, mountain, joy, pencil, ocean, fear, car, book, tree, sky",baseline,1,baseline_prompt_1,apple,mountain,joy,pencil,ocean,fear,car,book,tree,sky,76.6965,LLMs
66275121cf4d19d4af8610f19a592068.pickle,GPT-4o,baseline,2024-03-07_16:12:51,2024-03-07_16:12:54,"apple, bicycle, freedom, mountain, envelope, dream, guitar, cabinet, rain, truth",baseline,1,baseline_prompt_1,apple,bicycle,freedom,mountain,envelope,dream,guitar,cabinet,rain,truth,77.35276,LLMs
da144df11fcb9894bb02a5732910f1f0.pickle,GPT-4o,baseline,2024-04-07_13:02:39,2024-04-07_13:02:41,"""apple, car, river, song, shoe, cloud, clock, chair, dream, book""",baseline,1,baseline_prompt_1,apple,car,river,song,shoe,cloud,clock,chair,dream,book,80.54813,LLMs
18e7d8b38b8465ee2456099c1c7e4e93.pickle,GPT-4o,baseline,2024-03-07_16:17:32,2024-03-07_16:17:34,"""apple, chair, dream, ocean, music, mountain, memory, book, car, friendship""",baseline,1,baseline_prompt_1,apple,chair,dream,ocean,music,mountain,memory,book,car,friendship,74.86381,LLMs
8b4cb990ccb002b4024256e32802aade.pickle,GPT-4o,baseline,2024-03-07_16:10:29,2024-03-07_16:10:31,"apple, cloud, music, chair, justice, ocean, butterfly, mountain, idea, book",baseline,1,baseline_prompt_1,apple,cloud,music,chair,justice,ocean,butterfly,mountain,idea,book,78.05751,LLMs
70856df1f615300c16908a811e730b5c.pickle,GPT-4o,baseline,2024-03-07_16:20:41,2024-03-07_16:20:43,"apple, mountain, democracy, cat, book, garden, ocean, pencil, dream, chair",baseline,1,baseline_prompt_1,apple,mountain,democracy,cat,book,garden,ocean,pencil,dream,chair,77.498276,LLMs
ad3656b1b6c6f440d59861ce1803ca0d.pickle,GPT-4o,baseline,2024-04-07_12:55:37,2024-04-07_12:55:39,"""apple, chair, freedom, mountain, computer, dream, river, music, door, happiness""",baseline,1,baseline_prompt_1,apple,chair,freedom,mountain,computer,dream,river,music,door,happiness,74.46382,LLMs
cfe2c2fd940a0c2b656d8703a079e8d3.pickle,GPT-4o,baseline,2024-04-07_12:56:16,2024-04-07_12:56:18,"""apple, mountain, happiness, bicycle, ocean, friendship, lamp, garden, music, dream""",baseline,1,baseline_prompt_1,apple,mountain,happiness,bicycle,ocean,friendship,lamp,garden,music,dream,76.327354,LLMs
ec1258fac081265f4cbbf8a1248b279b.pickle,GPT-4o,baseline,2024-03-07_16:09:27,2024-03-07_16:09:29,"""apple, mountain, courage, mirror, bicycle, idea, ocean, book, radio, bread""",baseline,1,baseline_prompt_1,apple,mountain,courage,mirror,bicycle,idea,ocean,book,radio,bread,75.765144,LLMs
122278078ad904a4bdab86a2806a17e6.pickle,GPT-4o,baseline,2024-03-07_16:12:56,2024-03-07_16:12:58,"apple, piano, river, joy, mountain, book, clock, feather, music, chair",baseline,1,baseline_prompt_1,apple,piano,river,joy,mountain,book,clock,feather,music,chair,78.228226,LLMs
15392919ce2143c75be4969a2dbe48d1.pickle,GPT-4o,baseline,2024-03-07_16:23:15,2024-03-07_16:23:18,"apple,chair,ocean,idea,pencil,cloud,joy,book,stone,music",baseline,1,baseline_prompt_1,apple,chair,ocean,idea,pencil,cloud,joy,book,stone,music,76.44988,LLMs
89ebf31f46df3b357292d500f6bae646.pickle,GPT-4o,baseline,2024-03-07_16:25:36,2024-03-07_16:25:39,"apple, car, happiness, ocean, chair, mountain, pencil, dog, dream, music",baseline,1,baseline_prompt_1,apple,car,happiness,ocean,chair,mountain,pencil,dog,dream,music,79.1443,LLMs
1e585a5a8b21222b6bbd5992a4c2e485.pickle,GPT-4o,baseline,2024-04-07_12:53:19,2024-04-07_12:53:21,"""apple, mountain, freedom, pencil, chair, love, ocean, guitar, happiness, butterfly""",baseline,1,baseline_prompt_1,apple,mountain,freedom,pencil,chair,love,ocean,guitar,happiness,butterfly,76.879074,LLMs
f990255db61062128796425712057d2e.pickle,GPT-4o,baseline,2024-03-07_16:13:44,2024-03-07_16:13:46,"apple, happiness, car, mountain, pillow, idea, river, book, chair, music",baseline,1,baseline_prompt_1,apple,happiness,car,mountain,pillow,idea,river,book,chair,music,74.96612,LLMs
4a2c50ac8887ca5f701eda63bdf5a74f.pickle,GPT-4o,baseline,2024-04-07_12:54:32,2024-04-07_12:54:34,"apple, pencil, mountain, dream, lamp, dog, computer, ocean, idea, book",baseline,1,baseline_prompt_1,apple,pencil,mountain,dream,lamp,dog,computer,ocean,idea,book,76.63607,LLMs
c6831f66fcb66e50e8c3807cdbd869e9.pickle,GPT-4o,baseline,2024-04-07_12:56:27,2024-04-07_12:56:29,"""apple, dream, chair, ocean, book, strength, music, cloud, bird, happiness""",baseline,1,baseline_prompt_1,apple,dream,chair,ocean,book,strength,music,cloud,bird,happiness,77.39191,LLMs
a753fd10689b378a33a4fdf5a4936300.pickle,GPT-4o,baseline,2024-03-07_16:22:49,2024-03-07_16:22:51,"butterfly, piano, mountain, courage, raindrop, backpack, wisdom, bicycle, cloud, honey",baseline,1,baseline_prompt_1,butterfly,piano,mountain,courage,raindrop,backpack,wisdom,bicycle,cloud,honey,81.60564,LLMs
2968e15d8dbc507e7c3b34f390f6a77e.pickle,GPT-4o,baseline,2024-03-07_16:13:03,2024-03-07_16:13:06,"apple, mountain, happiness, chair, ocean, clock, computer, dream, lamp, journey",baseline,1,baseline_prompt_1,apple,mountain,happiness,chair,ocean,clock,computer,dream,lamp,journey,76.648506,LLMs
46755de467a4feaaa018a0987a4076fd.pickle,GPT-4o,baseline,2024-03-07_16:18:10,2024-03-07_16:18:12,"ball, galaxy, happiness, chair, river, dream, clock, forest, computer, music",baseline,1,baseline_prompt_1,ball,galaxy,happiness,chair,river,dream,clock,forest,computer,music,78.5594,LLMs
46e699654c5cce18f01f4fe0c2930415.pickle,GPT-4o,baseline,2024-04-07_13:02:46,2024-04-07_13:02:49,"book,apple,car,happiness,dog,river,pencil,coat,idea,cup",baseline,1,baseline_prompt_1,book,apple,car,happiness,dog,river,pencil,coat,idea,cup,79.176765,LLMs
a98d3d51667e1151d695361f0540c267.pickle,GPT-4o,baseline,2024-04-07_13:01:24,2024-04-07_13:01:27,"apple, galaxy, democracy, telephone, river, happiness, stone, car, dream, notebook",baseline,1,baseline_prompt_1,apple,galaxy,democracy,telephone,river,happiness,stone,car,dream,notebook,82.61385,LLMs
468a0a6cbdbcdecd411c2acba6821d42.pickle,GPT-4o,baseline,2024-04-07_13:00:23,2024-04-07_13:00:25,"""apple, mountain, idea, shoe, happiness, car, flower, ocean, book, chair""",baseline,1,baseline_prompt_1,apple,mountain,idea,shoe,happiness,car,flower,ocean,book,chair,74.0334,LLMs
db53ce476a09e05c18182ecb2b505644.pickle,GPT-4o,baseline,2024-04-07_12:57:57,2024-04-07_12:58:00,"book,apple,dream,ocean,chair,storm,friendship,bread,animal,joy",baseline,1,baseline_prompt_1,book,apple,dream,ocean,chair,storm,friendship,bread,animal,joy,77.14972,LLMs
3b010be10d71bfb244311f6a73eaaaf8.pickle,GPT-4o,baseline,2024-03-07_16:22:30,2024-03-07_16:22:32,"apple, river, book, sky, dream, table, car, music, love, stone",baseline,1,baseline_prompt_1,apple,river,book,sky,dream,table,car,music,love,stone,74.23051,LLMs
c55fb06babeabb14ab9b674c3ee5315e.pickle,GPT-4o,baseline,2024-03-07_16:19:07,2024-03-07_16:19:09,"""apple, liberty, mountain, computer, happiness, ocean, bicycle, democracy, pencil, thunder""",baseline,1,baseline_prompt_1,apple,liberty,mountain,computer,happiness,ocean,bicycle,democracy,pencil,thunder,74.83959,LLMs
51608f398339d3146915a84f8098bb0f.pickle,GPT-4o,baseline,2024-03-07_16:26:31,2024-03-07_16:26:33,"apple, mountain, chair, happiness, river, book, car, rainbow, clock, cloud",baseline,1,baseline_prompt_1,apple,mountain,chair,happiness,river,book,car,rainbow,clock,cloud,77.70929,LLMs
9988cf42e08388dfc334cb6f447189fd.pickle,GPT-4o,baseline,2024-03-07_16:10:59,2024-03-07_16:11:02,"apple, chair, freedom, river, computer, happiness, mountain, book, bicycle, idea",baseline,1,baseline_prompt_1,apple,chair,freedom,river,computer,happiness,mountain,book,bicycle,idea,76.24726,LLMs
a339b21427bcb7db3f46fcc8121a0ac1.pickle,GPT-4o,baseline,2024-04-07_13:02:16,2024-04-07_13:02:18,"apple, bicycle, courage, desert, elephant, freedom, garden, happiness, lamp, mountain",baseline,1,baseline_prompt_1,apple,bicycle,courage,desert,elephant,freedom,garden,happiness,lamp,mountain,74.94339,LLMs
71639a48a0415e324a18d64b2c7e6b93.pickle,GPT-4o,baseline,2024-03-07_16:18:14,2024-03-07_16:18:17,"""apple, bicycle, mountain, idea, cat, chair, river, happiness, book, tree""",baseline,1,baseline_prompt_1,apple,bicycle,mountain,idea,cat,chair,river,happiness,book,tree,72.913185,LLMs
b6b1efb2c08dc20560ee0ae7b090b90c.pickle,GPT-4o,baseline,2024-04-07_13:00:18,2024-04-07_13:00:21,"""apple, mountain, freedom, chair, ocean, happiness, car, tree, book, music""",baseline,1,baseline_prompt_1,apple,mountain,freedom,chair,ocean,happiness,car,tree,book,music,75.75424,LLMs
ef41fb3ea04c0e913db7fb41b5426c55.pickle,GPT-4o,baseline,2024-04-07_12:54:23,2024-04-07_12:54:25,"""apple, mountain, dream, chair, music, river, happiness, pencil, cloud, car""",baseline,1,baseline_prompt_1,apple,mountain,dream,chair,music,river,happiness,pencil,cloud,car,73.79392,LLMs
902023d0d71b1289d151beefeec741d0.pickle,GPT-4o,baseline,2024-04-07_12:58:02,2024-04-07_12:58:05,"apple, car, joy, mountain, book, chair, ocean, guitar, sunrise, dream",baseline,1,baseline_prompt_1,apple,car,joy,mountain,book,chair,ocean,guitar,sunrise,dream,76.41905,LLMs
ef0f40623bf0327aa1a8abcc6abae8a5.pickle,GPT-4o,baseline,2024-03-07_16:16:04,2024-03-07_16:16:06,"apple, clock, mountain, dream, car, river, chair, happiness, book, star",baseline,1,baseline_prompt_1,apple,clock,mountain,dream,car,river,chair,happiness,book,star,74.748055,LLMs
5cb9cb85e1e73212fc13f8f1697aa2d6.pickle,GPT-4o,baseline,2024-03-07_16:24:32,2024-03-07_16:24:35,"apple, mountain, dream, book, table, river, emotion, car, cloud, bread",baseline,1,baseline_prompt_1,apple,mountain,dream,book,table,river,emotion,car,cloud,bread,76.104645,LLMs
5b916239ce26aa954449c2401a2f91ca.pickle,GPT-4o,baseline,2024-04-07_12:55:39,2024-04-07_12:55:42,"""apple, river, wisdom, car, cloud, guitar, mountain, shoes, joy, book""",baseline,1,baseline_prompt_1,apple,river,wisdom,car,cloud,guitar,mountain,shoes,joy,book,77.458015,LLMs
9022bbc76408ea2bd5b2a7185b8a0003.pickle,GPT-4o,baseline,2024-04-07_12:55:52,2024-04-07_12:55:54,"apple, carpet, mountain, idea, book, river, chair, happiness, cat, pencil",baseline,1,baseline_prompt_1,apple,carpet,mountain,idea,book,river,chair,happiness,cat,pencil,76.55745,LLMs
d410f54c4d49509bc19a4cccf17f9ea0.pickle,GPT-4o,baseline,2024-03-07_16:28:08,2024-03-07_16:28:11,"""apple, bridge, freedom, jacket, mountain, dream, bottle, library, happiness, car""",baseline,1,baseline_prompt_1,apple,bridge,freedom,jacket,mountain,dream,bottle,library,happiness,car,77.3827,LLMs
9623bee3ab4d6c45e16195d5021f1d8e.pickle,GPT-4o,baseline,2024-03-07_16:11:32,2024-03-07_16:11:34,"book, apple, river, chair, love, mountain, lamp, car, idea, rain",baseline,1,baseline_prompt_1,book,apple,river,chair,love,mountain,lamp,car,idea,rain,77.52096,LLMs
6aef32367a086a9b83dadfb94523b43e.pickle,GPT-4o,baseline,2024-03-07_16:13:49,2024-03-07_16:13:51,"apple, mountain, idea, pencil, happiness, shoe, ocean, clock, sky, chair",baseline,1,baseline_prompt_1,apple,mountain,idea,pencil,happiness,shoe,ocean,clock,sky,chair,77.01095,LLMs
de324bb6df1f5d3a6c8a9d0af169f20f.pickle,GPT-4o,baseline,2024-03-07_16:20:24,2024-03-07_16:20:26,"apple, chair, love, river, idea, elephant, book, music, mountain, smile",baseline,1,baseline_prompt_1,apple,chair,love,river,idea,elephant,book,music,mountain,smile,73.735954,LLMs
e245dc17584157e41202ce60e7c91ed4.pickle,GPT-4o,baseline,2024-04-07_13:01:13,2024-04-07_13:01:15,"apple, mountain, joy, guitar, river, book, butterfly, storm, idea, clock",baseline,1,baseline_prompt_1,apple,mountain,joy,guitar,river,book,butterfly,storm,idea,clock,76.1979,LLMs
6936d744acbf6eb390d2b4047dffc040.pickle,GPT-4o,baseline,2024-04-07_12:59:33,2024-04-07_12:59:36,"apple, freedom, bicycle, mountain, pencil, rainbow, dog, ocean, happiness, chair",baseline,1,baseline_prompt_1,apple,freedom,bicycle,mountain,pencil,rainbow,dog,ocean,happiness,chair,75.7284,LLMs
8535baf374594e1fd16184d4dd393658.pickle,GPT-4o,baseline,2024-03-07_16:21:27,2024-03-07_16:21:29,"apple, table, freedom, river, butterfly, idea, guitar, cloud, sandwich, laughter",baseline,1,baseline_prompt_1,apple,table,freedom,river,butterfly,idea,guitar,cloud,sandwich,laughter,77.82485,LLMs
4927268509065b6864a637818398bdbc.pickle,GPT-4o,baseline,2024-04-07_12:56:34,2024-04-07_12:56:37,"""apple, car, love, mountain, chair, dog, idea, book, water, computer""",baseline,1,baseline_prompt_1,apple,car,love,mountain,chair,dog,idea,book,water,computer,71.57515,LLMs
7b5cc94903e8659514918b4c8b6da760.pickle,GPT-4o,baseline,2024-04-07_12:55:11,2024-04-07_12:55:13,"""apple, car, freedom, table, melody, river, dog, happiness, book, lamp""",baseline,1,baseline_prompt_1,apple,car,freedom,table,melody,river,dog,happiness,book,lamp,79.838356,LLMs
b817b390dc029756c69f5901fe07f263.pickle,GPT-4o,baseline,2024-03-07_16:20:58,2024-03-07_16:21:00,"apple, mountain, dream, car, painting, river, emotion, clock, building, guitar",baseline,1,baseline_prompt_1,apple,mountain,dream,car,painting,river,emotion,clock,building,guitar,74.516655,LLMs
7fbc9a5602e6af0e562865b7581125fa.pickle,GPT-4o,baseline,2024-03-07_16:20:03,2024-03-07_16:20:07,"apple, mountain, happiness, book, train, flower, clock, ocean, dream, cat",baseline,1,baseline_prompt_1,apple,mountain,happiness,book,train,flower,clock,ocean,dream,cat,78.09076,LLMs
a3d9b73b9a0d1479240d0930d8c4a70f.pickle,GPT-4o,baseline,2024-03-07_16:16:18,2024-03-07_16:16:20,"""apple, river, happiness, chair, cloud, book, mountain, bicycle, friendship, candle""",baseline,1,baseline_prompt_1,apple,river,happiness,chair,cloud,book,mountain,bicycle,friendship,candle,77.89872,LLMs
67a330dac5fcbe65f96f56bacf3c56e1.pickle,GPT-4o,baseline,2024-03-07_16:27:42,2024-03-07_16:27:44,"apple, ocean, happiness, guitar, mountain, idea, car, friendship, chair, dream",baseline,1,baseline_prompt_1,apple,ocean,happiness,guitar,mountain,idea,car,friendship,chair,dream,75.39186,LLMs
af4cca50aea044c8859a7eeaca3da014.pickle,GPT-4o,baseline,2024-03-07_16:22:25,2024-03-07_16:22:28,"""apple, mountain, idea, book, car, happiness, chair, river, butterfly, clock""",baseline,1,baseline_prompt_1,apple,mountain,idea,book,car,happiness,chair,river,butterfly,clock,75.26994,LLMs
1a0301b6d33804aa53d6fe45ac9989be.pickle,GPT-4o,baseline,2024-03-07_16:12:49,2024-03-07_16:12:51,"""apple, river, dream, chair, music, mountain, courage, clock, beach, book""",baseline,1,baseline_prompt_1,apple,river,dream,chair,music,mountain,courage,clock,beach,book,75.8633,LLMs
c92e68562c81c1b851ca24eeea713f4f.pickle,GPT-4o,baseline,2024-04-07_13:00:06,2024-04-07_13:00:09,"apple, mountain, justice, chair, ocean, dream, guitar, happiness, cookie, forest",baseline,1,baseline_prompt_1,apple,mountain,justice,chair,ocean,dream,guitar,happiness,cookie,forest,75.86108,LLMs
153eeab10fd14e64c1ddd77280945129.pickle,GPT-4o,baseline,2024-03-07_16:16:49,2024-03-07_16:16:52,"""apple, car, happiness, book, river, dream, chair, computer, tree, music""",baseline,1,baseline_prompt_1,apple,car,happiness,book,river,dream,chair,computer,tree,music,76.46882,LLMs
