id,age,gender,country,multilingual,dat,word.1,word.2,word.3,word.4,word.5,word.6,word.7,word.8,word.9,word.10
R_ODOhEiR1Ed38Ms9,55,Female,New Zealand,FALSE,72.6739877746219,Silk,Canvas,Board,Water,Oil,Fur,Steel,Egg,Soil,Air
R_oXF1HiWsluiUIIF,18,Male,Bangladesh,TRUE,79.7904263294879,fridge,fuck,study,cigarette ,food,shampoo,bike,me,spike,virus
R_3dG4J6NZ8TQjG6W,55,Female,Australia,FALSE,85.1413378225906,orange,cloud,diagram,taxi,pergola,extinguisher,garbage,television,motorbike,pencil
R_O8M9jYXEMZhWEcV,35,Male,Australia,TRUE,77.7504742145538,Soccer,Ocean,Paper,Ring,Food,Car,Grass,Plane,Sand,Toy
R_URPD2D7fqTALlpn,35,Male,Australia,FALSE,82.6649165357507,car,tree,soap,fish paste ,egg,fork,toast,hyperbaric ,piano,femur
R_2ayua00xPrXE5zH,26,NA,NA,NA,80.1454970169635,Badge,Broom,Car,Egg,Seal,Earring,Trophy,Bookcase,Couch,Towel
R_C3Kh3TK9546hdp7,35,NA,NA,NA,73.3620286342643,Door ,Television,Roof,Keyboard,Fence,Airplane,Gun,Dog,Air,Moon
R_1DuNJnfQqJ5taSX,35,Male,Australia,FALSE,82.0704424753785,Dog,Tree,Car,Skyscraper,Nut,Monarch,Tube,Kite,Town,Baby
R_3fT1lKGwx2uV2ai,26,NA,NA,NA,73.5627638087386,water,fire,wind,brain,ATM,spoon,chocolate,paper,train,numbers
R_24bHJNWbFzRElEW,18,Male,Viet Nam,TRUE,82.5105904468468,definition,gentleman,train,music,toy,necklace,chalk,shoe,heart,job
R_2R1vT4PEBUVlkAA,35,NA,NA,NA,85.0487436921824,String,Carrot,Meteor,Piston,Icecream,Seaslug,Belly button fluff,Lava,Pants,Accordion
R_3qpt89FXSiMFgdY,70,Male,Australia,FALSE,63.1788131736574,animal,Bird,human,plant,mountain,ocean,lake,island,volcano,television
R_1gzQZcf58Yd2HdR,18,NA,NA,NA,81.5374138277201,Computer,Flower,Paperclip,Bag,Helmet,Whip ,Air,Nebula,Bomb,Core
R_3fKb1O7rBp0plWQ,35,Female,Hong Kong (S.A.R.),TRUE,75.0330932083584,Cat,Fire,Beauty,Door,Shoe,Flower,Book,Calculator,Paint,Broom
R_3rJ4Q8P7IPdyWWR,35,NA,NA,NA,75.0463246944405,City,Water,Music,Dark,Fluffy,Hot,Vessel,Brown,Lit,Time
R_33fOU7nAxQD95Qa,55,Female,Australia,FALSE,83.1474302602666,Scooter,Map,Door,Stool,Dump,Digital watch,Dog,Dunny,Mushroom,Bag
R_2Ez9vECwYUdzKS1,55,Female,Australia,TRUE,76.334254833914,Car,Leaf,Food,Shoe,Trousers ,Handle ,Lid,Raft,Diamond ,Pole 
R_1LHWgv4D3Bhi476,26,NA,NA,NA,75.885694877555,Trap,Dirt,Air,Pillow,People ,Food,Alloy,Sphere,Bat,Algae
R_3CVnHZQhYVDzTkp,35,NA,NA,NA,81.3218646106266,Cloud,Skiing,Desk,Painting ,Bell,Challenge ,Kayak,Road,Tower,Pineapple 
R_32QjiuqZZur9YRd,35,NA,NA,NA,64.9723190636862,Rain,Snow,Fence,Road,Hair,Tree,Car,Kettle,Moon,Shoe
R_7PQxW0Rv1FJ09nX,55,Female,Australia,FALSE,72.4156927494776,Hat,Mountain ,Fox,Wall,Tree,Star,Diamond ,Lathe,Feather,Bottle
R_1JXZOdwhM2Zpf8h,18,NA,NA,NA,87.1592947681035,orchestra,thermometer,caterpillar,talent,curry,keeper,sandwich,barbarian,catastrophe,beard
R_2PoPjQxv8lYznSh,35,Female,Australia,FALSE,74.1833648156552,Pencil,House,Cloud,Apple,Face,Paint,Vase,Card,Frog,Foot
R_3oNHlMYPdT7HnSS,55,Female,Australia,FALSE,86.055604224315,nanosecond,amoeba,thought,cream,rain,broom,vegetable,rocket,sailship,child
R_3RlUgehHT5Vpphn,65,NA,NA,NA,69.580527359531,Dog,Brick ,River ,Tree,House,Hammet,Blood,Oxtgen,Hold,Carpet
R_1LCEiWwcLXjngsF,26,NA,NA,NA,76.2256628168481,Hair,Table,Crickey,Couch,Email,Signature,Glasses,Lights,Fuel,Collar
R_2YsQ1dNVzUybrO6,35,NA,NA,NA,77.7942210790657,Chair,Cucumber,Sky,Bottom,Video,Leaf,Nipple,Chips,Game,Ice
R_1ouNZoPKQjpGm2Z,35,Male,Australia,FALSE,77.7321641998632,Car,Paper,Peg,Fridge,Street,Bottle,Eyes,Grass,Sun,Flower
R_2ZOMgDysOCjVyKJ,55,NA,NA,NA,78.0504866724923,House,Sun,Fly,Paper,Flute,Table,Happiness,Tree,Rain,Asparagus 
R_9F8vXSEs2WeQNWh,35,NA,NA,NA,72.6932045604501,Clock,Shower,Keys,Bus,Table,Heater,Paint,Medication,Tissue,Stamp
R_6XWWUK0R6xzBF7z,18,NA,NA,NA,80.8812525123358,ruler,band,group,rubber,tear,pint,frame,glass,plastic,music
R_1f74BWJnxIso9B2,18,Male,India,TRUE,80.3928370099692,Dash,Triangle,Giraffe,Computer,Drawing,Ponytail,Table,Testtube,Symphony,Nightclub
R_1pFFB8k5I04e6MH,35,NA,NA,NA,88.754473832835,Cabbage,Supernova,Emu,Pencil sharpener,Robot,Nappy,Cement,Cloud,Starfish,Spit
R_2DP0d33IJGkmSO1,55,Female,Australia,FALSE,83.8831748281206,Elephant,Mars,Car,Eggs,Fingernails,Ocean,Pencil,Unicorn,Sky,Octopus
R_2rC3a1foXCxXK20,65,Male,United Kingdom of Great Britain and Northern Ireland,FALSE,60.456703319436,Bad,Good,Beautiful,Ugly,Sweet,Sour, Bald,Hairy,High,Low
R_2CkQd7G9Acwq7za,26,Male,Australia,FALSE,89.7294392121867,supernova,blade,germ,justice,filament,a memory,octagon,theorem,longitude,government
R_77ZdH2aU3HMbK2B,65,Male,Canada,TRUE,66.998336144856,Earth,Sky,Desert,Rainforest ,Water,Sandstorm,Wall,Window,Vent,Internal
R_2f2RMjJ6bHPT3d8,35,Female,Australia,FALSE,78.8570036135969,Chair,Grass,Penble,Pencil,Stair,Lightglobe,Shell,Streetsign,Tree,Sloth
R_5d3J0VbDNLy00GR,13,NA,NA,NA,71.2069032447679,car,house,dog,grass,soap,food,sticker,bin,games,poop
R_1gHiY7TvjFgvp8h,35,NA,NA,NA,79.9704888746852,Apple,Car,Building,Sock,Hair,Tiger,River,Star,Computer,Chair
R_3r2Je9ubt1a3mlN,65,NA,NA,NA,71.7512908436003,Dry,Liquid,Strength,Attention,Life,Glue,Sex,Pants,Geronimo,Help
R_2wbsP3uHoq7hUc1,18,Male,Australia,TRUE,89.0061138375174,Dog,Rock,Light,Stapler,Actor,Dexterity,Telekinesis,Time,Capsicum,State
R_eS5nf9wpITfjNnj,35,Female,Israel,TRUE,82.5927593523548,Shelf ,Ant,Cloud,Knife,Envelope,Sunglasses,Soap,Biscuit,Powerpoint,Sock
R_1DD6IdBVVIA6da9,55,Female,United Kingdom of Great Britain and Northern Ireland,FALSE,70.155817199321,cat,bike,grass,river,fence,car,banana,tree,cornflakes,tv
R_OuIKjRGdRq7NT4B,35,Male,Australia,FALSE,75.7912064237254,Orange,House,Clock,Car,Water,Hammer,Slippery slide,Surfboard,Computer,Art
R_XY7MepO1j9a75QJ,35,Female,United Kingdom of Great Britain and Northern Ireland,FALSE,69.6656248399189,House,Snow,Block,Storm,Story,Animal,Lake,Hat,Ice cream,Tree
R_OeVXWQnHa79SbtL,65,NA,NA,NA,80.2080572538433,Apple ,Mica flake,Dog,Jellyfish,Bacteria,Flea,Nebula,Dinosauer,Volcano,Continent
R_3D5fmYAsRN08fxF,35,Male,Australia,FALSE,75.6273551356225,Nuts,Cabbage,Hill,Road,Sky,Eagle,Doughnut,Face,Toe,Squirrel
R_RQcus5EesbEFNw5,65,Female,Australia,FALSE,85.2706379722804,Hospital,Car,Spinach,Kumquat,Saffron,Aeroplane,Snow,Birds,Cake,Tree
R_1pKkJCRTQ4h13Lf,70,Male,New Zealand,TRUE,93.3081594893121,Globule,Rascals ,Recreation ,Bald,Drain,Verbatim ,Crossing ,Mama ,Dome,Cave
R_OlKHxBfMj3VmZ8Z,35,Male,Australia,FALSE,84.9377385917164,Fish,Moon,Sandpaper,Toffee,Hammer,Jealousy,Crutch,Germ,Quark,Cement mixer
R_b32bTFhF3q31Gr7,35,Male,Australia,FALSE,76.3575225358918,Box,Cloud,Car,Dinosaur,Glasses,Top,Man,Elephant,Penguin,Net
R_3prrXVYDkfjnJA9,70,NA,NA,NA,84.661328981054,Dog,Robot,Feelings,Atrocity,Heaven,Porridge ,Skyscraper ,Train,Jockey,Underwear 
R_1eVPZi0poFK5kvU,35,Female,United Kingdom of Great Britain and Northern Ireland,TRUE,44.1479765233539,Happy,Sad,Angry,Surprised ,Anxious ,Nervous ,Excited,Apprehensive ,Commitment ,Lazy
R_2XihbhLAjHOL0JA,35,Female,Australia,FALSE,78.9827947815259,Book,Orange,Plane,Shoe,Flower,Swing,Radio,Eye,River,Snowboard
R_3iXB0L5Beulnqne,55,Female,Australia,FALSE,68.820708990097,Frozen,Boiling,Red,Black,Earth,Space,Air,Clay,Water,Weather 
R_pGn08aEjlG72ql3,26,NA,NA,TRUE,77.6562923654204,Dream,Real,Ruler,Sun,Finger,Eye drops,Toilet seat,Men,Drapes,Flamingo
R_3FVG5mw2hPUQXVb,26,NA,NA,NA,78.8085155189037,Slippers,Love,Existence,Universe,Cap,Plate,Jar,Plant,Animal,Metal
R_8FYypTgKZM0J8qt,35,Female,Australia,FALSE,80.2592397046586,Cheese,Table,Sky,Earth worm,Fire,Clock,Feet,Mucous,Hydrogen,Nail clipping
R_2rq4Sl3p2RiCMNb,35,Male,Australia,TRUE,89.0332239990433,Sauerkraut,Snuff ,Asteroid,E. coli,Trinket,Sailor,Hobgoblin,Ice skate,Gene variant,Trick
R_3LZNLyTKlrF8YVr,35,NA,NA,TRUE,61.8082173523449,dog,cat,bird,fish,boat,plane,car,passenger,clothes,shoes
R_3snavTlWMmzhMVf,9,Female,United Kingdom of Great Britain and Northern Ireland,FALSE,71.7033305161056,bucket,toilet,cushion,cat,mirror,stairgate,shoe,telephone,dragon,fox
R_szZm58ojXKgkfKx,35,Male,Viet Nam,TRUE,76.7570461545672,Blanket ,Chair,Flowers ,Pen ,Laptop ,Watch ,Toothbrush ,Car ,Briefcase ,Key
R_2dopO6QmBizitoS,55,Female,United States of America,FALSE,68.1068103050902,Ceiling ,Floor,Water,Stone,Road,Bushbashing,Opaque,Translucent,Binary,Infinite
R_REtNm58BtMmuwjn,35,Female,Australia,TRUE,87.2076596782011,Chicken,Cogitation ,Rock,Abstinence ,Cabbage,Scorpion,Soap,Syntax ,Toilet,Judge 
R_2w5Zjb5obJenpZr,35,Male,Australia,FALSE,77.3594684898853,Truck,Orange ,Bat,Screw,Tongue,Elephant ,Eyebrow ,Typewriter ,Thermometer ,Linen
R_Z8BidvUpkQ6vBi9,26,Female,Australia,FALSE,85.3777456296874,Orange,Conifer,History,Granite,Rake,Giraffe,Car,Lantern,Lolly,Perfume
R_3lclieYHb0j2vXX,65,Male,Australia,FALSE,72.8359728342011,Brick,Tree,Computer,Farm,Ocean,Mountain,Gold,Atom,Heater,Truck
R_2s0B9EjXRzE5FlA,55,Male,Australia,FALSE,80.9326141728975,dog,car,oxygen,apple,dirt,louse,cloud,wood,coffee,seaweed
R_1LvuiZh22b7SWpi,55,Male,Australia,FALSE,89.2787115814697,Guerilla,Dirt,Spaghetti,Arachnid,Bus,Sarcophagus,Weed,Plough,Immortality,Hangover
R_1GQz9IWnGGM7WCa,65,Male,Australia,FALSE,64.1089279736791,grass,door,glass,paint,water,sky,birds,car,air,stone
R_1NwYM2HFwKdzgU3,35,Female,Australia,FALSE,86.6111930415389,Hot,Abject ,Indifference ,Nanosecond ,Complete,Itinerant ,Babble,Intergalactic ,Siphon,Manner
R_1CyiD2U2ks9LYB7,70,Male,Australia,FALSE,82.9523078809004,Trains,Landscape ,Rubber,Ashtray ,Sugar, Boomerang ,Glass,Thongs,Bridge,Sand
R_3qNYIXgb7GUza5a,35,NA,NA,NA,76.1668694161233,apple,car,guitar,computer,mouse,coffee,poetry,paint,dog,clock
R_2q2F15L5kBLP6W0,55,Male,Australia,FALSE,63.2510544288726,common,rare,ordinary,extreme,easy,hard,soft,determined,quitter,committed
R_2fDT2ncKPxpnUIq,35,Female,Australia,TRUE,79.9420794206006,Bicycle,Rabbit,Pillow,Statue,Cloud,Computer,Handbag,Sailing boat,Broom,Air conditioner
R_2PnwHa4fHmiywdK,55,Male,Australia,FALSE,85.229435713873,rainfall,polish,oxide,nuts,marrow,gold,stitches,oil,cacti,skewer 
R_2ToagrYSk9ipoEJ,55,Female,Australia,FALSE,70.6468439838361,Chalk,Cheese,Diamond,Graphite,Sweet,Savoury ,Salty,Solid,Gas,Liquid
R_2VmxYXBTJq6NpOx,35,Female,Australia,FALSE,75.2277501282238,Sun,Table,Pen,Dirt,Car,Office,Shoe,School,Beach,Dog
R_2DYrwJmd7NYEkLq,55,Female,Australia,FALSE,61.2506352719806,Up,Down,North,South,Loud ,Soft,Cold,Hot,In,Out
R_3Mcf8kxPEYiYXDW,26,Male,Australia,FALSE,82.0369718019806,Letter box,Stamp,Pencil,Traffic light,Computer,Chair,Fan,Hat,Golf ball,Sunglasses
R_1Qo9mHiGHiN3dFt,35,Male,Australia,TRUE,84.7129023234759,Krishna,shoe,cat,ball,ditch,clanger,fizzer,jumper,newt,cat
R_11hXPnsT7L2aQFr,13,NA,NA,NA,37.7900577726818,they,there,their,as,is,like,but,different,right,left
R_1FtsPt4sNHpbbIK,65,Male,Australia,TRUE,86.6615650731893,match,carburettor,wheel,thermometer,gorilla,pebble,air,lava,penicillin,cervix
R_2118vSwQIJ9RKLH,26,Female,Australia,FALSE,73.7297083650317,Square,Orange,Phone,Chair,Rug,Lamp,Cup,Bowl,Towel,Soap
R_3PjWlHwGQR32DYr,9,Male,Australia,FALSE,81.6662747679012,Duck,Chainsaw,Paint,Book,Galaxy,Guide dog,Steel,Steel,Light,Ocean
R_3hrwRRQJZn9svK3,65,Male,United States of America,FALSE,82.5630089977667,steering wheel,anchor,shotgun,chimney,tunnel,cloud,planet,valve,barrel,bulldozer
R_1P7DE3c3v0KM9yq,35,Female,Australia,FALSE,69.7492443379902,Step,Ball,Tree,Sky,Car,Fence,Box,Cake,Book,Toy
R_3k1v5RGaII3TN8j,55,Male,Australia,FALSE,85.0470003272806,bushwalk,porridge,quantum,pleasure,peanut,intelligence,pausity,bubble,perspiration,frustration
R_2CkayeUKtVIKXuv,70,Male,Australia,FALSE,68.6509501366388,Rock ,Water,Air,Plastic,Cotton,Mud,Mercury,Hydrogen,Wine,Milk
R_2SjJhwCU9NlWG37,55,Female,Australia,FALSE,92.7992351463347,sky,hepatitis,anger,typist,worm,mathematics,coathanger,divinity,qi,abbreviation
R_12FFEGHWcobxd0l,55,Female,Malta,FALSE,83.0810696241401,basket,stool,geranium,stereo,internet,fridge,dog,gold fish,insole,bottle
R_2tG6AycEUL59l75,35,Male,Australia,FALSE,84.5248170019615,book,violin ,rocket,chair,spanner,tree,bottle,bicycle,box,clock
R_25XdB7Hmrtrj9rQ,70,Male,Australia,FALSE,78.7313541840939,tree,drawing pin,balloon,stone ,carrot,clock,cake of soap,peg,cloud,bike
R_2fe77I9TgX3FhUt,70,Female,South Africa,FALSE,72.5735947489738,Fat,Bones,Mountain,Valley,Tree ,Calendar ,Dog,Path,Wind,Sunshine
R_3oRacOKgdwZUx0R,65,Male,Australia,TRUE,92.8862600716197,Terrain,Longing,Hyperventilation,Existentialist,Manufacturing,Bucket,Discombobulation,Econometrics,Syzygy,Verisimilitude
R_25uvZY5TWalNMEX,13,Female,Australia,FALSE,77.2419442378339,dirty,immaculate,cluttered,dog,moon,table,car,waterbottle,china,shops
R_3Hw5fFSMqwZaLAO,70,Male,Australia,FALSE,82.6485638839846,apple,broom,cicada,door,elephant,fig,gradient,home,iodine,zoo
R_2QJqwBhxBUWBIXG,35,Male,Australia,TRUE,72.3452890203113,Wind,Sand,Fire,Woman,Mouse,Tree,Sad,Evil,Germany,Seashore 
R_2QxobeROulYi8C8,26,Female,Australia,FALSE,75.6784231889816,Shoe,Car,Television,School,Newspaper,Swimming,Dinner,Dates,Casino,Harddrive
R_Q4IuLvnEDJ2SApP,9,NA,NA,NA,82.1949934232093,doormat,fan,game,chair,cardboard,trashcan,plane,meteorite,brick,ruler 
R_20YVhfK65svE2Yi,26,Male,Australia,FALSE,83.426495197983,Chair,Milk,Petrol,Snake,Skyscraper,Monster,Trench,Billionaire,Pyrite,Moon
R_6JtV3lj8Rt2cUBH,55,Female,Australia,FALSE,84.2366430553652,guitar,bird,heater,fork,mandarin,tyre,space,river,cantilever,biped
R_1gOaZBgmfWCrq84,35,Female,New Zealand,FALSE,89.6234404295683,Wheat,Book,Giant,Incense,Boots,Splinter,Icecream,Quark,Rain,Ebola
R_0v2PsAZGrN2uKfT,13,Female,Czech Republic,TRUE,73.6877764619532,dog,board,house,river,chair,sky,boot,leg,tree,burger
R_22zwxDrlVf1a0cC,55,Male,Australia,TRUE,82.0365557003589,Browns,Space,Curtain,Sand,Tyre,Face,Electron,Walk,Trajectory,Core
R_1N2ZNXTiafPSZQI,55,Male,Australia,FALSE,58.5751778313092,Fast,Slow,Fat,Thin,Narrow,Wide,Long,Short,Sweet,Sour
R_28HaLdaYxxt4Spy,26,NA,NA,NA,74.9926538694473,paper,tree,road,plane,shirt,animal,space,ground,coffee,triangle
R_1gHnxMqhzSWByHn,35,Male,Australia,FALSE,78.3792363768,dog,file,car,tree,window,cloud,horse shoe,computer,step,kite
R_2zwssaGMxILMbVO,35,Male,Australia,FALSE,77.348140210268,Pizza,Concrete,Atmosphere,Leather,Hydrogen,Table,Marble,Vase,Fire,Baby
R_2Btl0ecfInrvho0,35,Male,Australia,FALSE,79.8654739966705,Bike,Staff,Fish,Flour,Finger,Hope,Steel,Trepidation ,Certificate ,Crenellations
R_ZkI6aG0C8rJTxcZ,35,Male,Australia,FALSE,77.6910710192862,advice,anger,army,audience,swarm,team,village,aftermath,bodyguard,regiment
R_1f7PEv9i5NJHqqF,35,Female,Czech Republic,TRUE,86.6619513104005,Rocket,Juggling balls,Fence,Cloud,Shears,Beanbag,Flask,Mosaic,Sundial,Sloop
R_2ROhqnQZ0msfNA9,70,Male,Australia,FALSE,81.7879945394539,Wall paper,Mouse trap,Grass,Finger nails,Beer,Sand paper,Tooth paste,Beer,Witches,Mouth wash
R_1K1sKe36knY9DHW,70,NA,Australia,FALSE,83.0738447872656,pencil,chamois,fork,dog,birdseed,compost,tooth,carpet,tyre,concrete
R_2pRWk1qkVgiITgk,70,Male,Australia,FALSE,84.3759480331625,Book,Laptop,Lawnmower,Sock,Cup,Bed,Chimney,Bicycle,Kayak,Ski
R_3oG98AGktK09dfZ,70,Female,Germany,TRUE,71.1732083133289,love,hate,peace,war,plastic,glass,rose,weed,wine,water
R_1Lj9jRQA8N0XfNh,35,Male,United Kingdom of Great Britain and Northern Ireland,FALSE,77.1951663706984,car,lion,house,cloud,grass,computer,oxygen,beer,intelligence,innovation
R_3LdOcwchwa6hwkl,55,Male,Australia,FALSE,71.9702228548981,water,fire,wind,tree,blood,table,theatre,car,girl,man
R_1M5LmbJ3lqVZmnx,26,Male,Australia,FALSE,85.2727891877294,Car,Ladder,Stapler,Fan,Carpet,Whiteboard,Hair tie ,Harbour,Sign,Bean
R_3iQfGOOLXicIxLT,35,Male,United Kingdom of Great Britain and Northern Ireland,FALSE,84.7740463114211,Trumpet,Lard,Green,Water,Lawnmower,Wren,Temple,Stapler,Cruise,Venomous
R_2dtNzrK6EWyJvbg,55,Male,Australia,TRUE,80.1249627733514,ship,shoe,fox,planet,wart,box,plane,drawer,shirt,mouse
R_3Hj1NJtJehc6w9J,70,Male,Australia,FALSE,82.1587620879568,Teabag,Ticket,Bat,Grass,Fly,Bowl,Tripe,House,Ipad,Coin
R_0kPMo7GEqeZA4k9,18,Male,Australia,TRUE,71.9883238985425,City,Country,Nationality,Doctor,Soldier,Teacher,Detective,Forest,Lake,Mountain
R_QnZkagtgvqDA0U1,55,Female,New Zealand,FALSE,74.1467497178486,Popcorn,Duck,Bowl,Tree,Toilet,Train,Sun,Motherboard,Pumpkin,Christianity
R_1PYTxtuFUtVKFrC,55,Male,Australia,FALSE,81.8080352175803,Meniscus,Bubble,Nail,Lawn mower,Skis,Doughnut,Tyre,scalpel,violin,differential
R_8AeHHvHRs92kUvv,55,Male,Australia,FALSE,74.2253861611798,Bed,Lion,Tray,Shoe,Fridge,Teee,Sky,Mat,Rope ,Star
R_3hGx3m4Yh6YL3gb,26,Female,Australia,TRUE,79.5512657235598,dog,museum,umbrella,bridge,clock,ocean,sandstone,microscope,baking powder,bill
R_Rxa7X0wGjGTEiml,55,Male,Malaysia,TRUE,74.0412019902752,car,house,book,cup,hands,coast,sky,rain,horse,atoms
R_Xwb5pLhiNpQz8oF,55,Female,Australia,FALSE,79.972610125939,crow,hyrogen,wind,fabric,ball,axel,dirt,pain,bulb,matter
R_3D6po4Dp9OH63RU,55,NA,NA,NA,76.6964472475506,frog,button,chair,clay,pipe cleaner,flower,cloud,pin,hat,foot
R_3PTsqLjnOrVnCPQ,55,Male,Australia,FALSE,79.5755350164005,book,phone,car,paper,sword,hair,cement,sky,magnet,jar
R_VUMliM0Hjsbt7A5,7,Male,Australia,FALSE,76.2836827586094,steel,plastic,animals,people,trampoline,sea,coffee,milo,home,plants
R_5ss9QwSHtF1VGo1,55,NA,NA,NA,85.56074888135,book,nut,drill,elephant,aeroplane,lolly,tranquiliser,doctor,botanist,floor
R_OdS2970Y7mcOfsJ,55,Female,United Kingdom of Great Britain and Northern Ireland,FALSE,82.5058577404845,river,ghost,scalpel,tooth,pebble,horse,crumb,ship,vomit,love
R_2BnCMENhQxcDrkE,35,Female,Spain,TRUE,77.4373079871848,House,Rocket,Swimming pool,Fear,Hunger,Tree,Novel,Smell,Adventure,Death
R_1iquuf3VIe1KIeh,65,Male,Australia,FALSE,77.1734661112229,sight,way,car,weigh,fulcrum,ponder,mud,hat,keep,give
R_3oLPTShdxGnoUZa,35,Female,Australia,FALSE,86.2285974740405,rabbit,monsoon,spicy,killer,noble,gold,telephone,charity,racing,pencil
R_SV4vcuYnAOouPQJ,70,Male,Australia,FALSE,70.2045297338849,golf,water,car,house,coffee,shirt,sky,tree,computer,book
R_vDqtBVAnMIGlCwh,26,Female,Australia,FALSE,76.9110672353279,cat,house,water,peak,hole,jogger,baby,slug,bottle,radio
R_1rximc6QKAbHrxT,55,Female,Germany,TRUE,82.4035153635556,Serendipity,Snow,Bicycle,Frog,Letter,Volcanoe,Brick,Rose,Kettle,Emotion
R_z0fVG3Sxfar1udr,18,Male,Australia,FALSE,75.697780081204,house,dog,ruler,apple,River,ball,bed,clothes,headphones,music
R_RqAfYsZlhei6MMh,65,Male,Australia,FALSE,81.3679768570832,beetle,lemon,smudge,notice,scratch,zipper,grit,bag,microscope,pin
R_2YrgzTKlYvbkETB,35,Male,Australia,FALSE,89.4450858235359,apple,zebras,quarks,gases,toothbrush bristles,concept,sneeze,bridge,crayon,fluff
R_vOEF04vxtzNTWEh,35,Female,Australia,FALSE,80.1716907393365,cat,smoke,plant,garage,tissue,friendship,pencil,acrobat,ocean,dinner
R_2R3Uz4UtINrGM90,35,Female,Australia,FALSE,85.6264112384192,tree,container,yoghurt,mail,car,jackhammer,sky,money,graffiti,fish
R_22QzwwbgGbH9wAE,35,NA,NA,NA,68.9099473612649,Dog,Country,Tree,Baby,Glass,Water,Sky,Amber,Cylinder,Mattress
R_10JGEWXazBCJiI1,55,Male,Australia,FALSE,74.8364309469859,black,car,sky,anger,lake,school,reading,touch,sour,fingernail
R_1H7QNuVAst4c6MX,70,Female,Australia,FALSE,76.6916969347568,tree,dog,car,kite,salt,fork,chair,crate,halter,bottle
R_1FJttyiK03AVdqU,26,Male,Myanmar,TRUE,81.8718910217285,cup,spoon,computer,chair,book,projector,ruler,pen,wine,keyboard
R_3CuBwek6lfMM5e9,65,Male,Australia,FALSE,77.1679463308482,hop,new,bleak,ground,simple,unknown,eye,behold,line,matter
R_12Gaa4NKcXUsf8x,26,Male,Australia,TRUE,89.8556230828122,car,xylophone,eggs,face,neutron,supernova,wardrobe,elephant,harpy,gun
R_ZfneMnqJ5r0e7GF,9,Female,Australia,FALSE,72.65495686304,Dust,Shoe,Air,Water,Plastic,Internet,Book,Computer,Penknife,Bags
R_3Do8w2haIYqN3QV,55,Male,Australia,FALSE,87.7176024773646,kite,spoon,car,cloud,star,video cassette,grass,ocean,arrow,soup bowl
R_C1VOM9krL0B1HBT,35,Female,Sri Lanka,TRUE,52.3418332139651,Here,there,no where,close,far,short,tall,long,near,far
R_STt5fGBevIvWwmJ,35,Male,Angola,TRUE,66.5472761506126,Lay,think,grow,Question,exagurate,Discover,work,Prune,Drive,pace
R_10BJ7P38HyJDpIM,35,NA,NA,NA,87.5072530470788,dog,elucidate,onomatopaic,window,elsewhere,fungiable,alabaster,crumbs,lycra,sunrise
R_2QQCH0asyVVjfrt,55,NA,NA,NA,85.8635477987783,Exercise,Astronomy,Lawn,Dam,Sign post,Bridle,Dog kennel,Mountain,Mantra Ray,Fence
R_3j23PZveR6x8GIv,55,Female,Spain,TRUE,75.9154890264784,Wallet,Park,Builtding ,Chair,Human ,Carpet ,Stone ,Tree,Coin,Soil
R_2Cs2f2q5gck0qNo,55,NA,NA,NA,92.5881928498192,Skerick,Oblong,Axe,Lyric,Osmosis,Quarter,Forest,Moribund,Flower,Basket
R_22s7ohYmsJxbPVl,35,Male,Australia,TRUE,74.0734600240276,Clock,Paper,Grass,Finger,Cake,Shoe,Toilet,Rock,Gun,Star
R_2AEBRhXasmgznzI,26,NA,NA,NA,79.5039419971761,Chair,Arrow,Lamp,Plant,Book,Child,Hair,Leg,List,Pillow
R_3kANrfGCZ7aPOne,35,NA,NA,NA,95.2761510797288,intersubjectivity,confit,parsec,timpani,foreclosure,diptheria,graphite,hyperplane,musket,pastiche
R_3kMmW9EwPDYRb7H,35,Male,Australia,FALSE,74.9684641669903,hot,cold,weightlessness,weight,living,dead,touching,separate,love,hate
R_D8YKgVgGDaaQjHH,35,Female,Australia,FALSE,83.6776375238385,grass,gay,fair,convention,receptacle,window,link,child,lair,glass
R_QgnFEdzHK8SmtWN,70,Male,United Kingdom of Great Britain and Northern Ireland,TRUE,67.9754882696129,rock,cream,sand,glue,soup,flour,rubber,iron,ball,kite
R_3PLDfcDJt12sxhA,26,Female,Russian Federation,TRUE,83.1467574550992,car,Russia,spade,computer,card,telephone,stapler,water bottle,toast,finger nail
R_2c5vgqVtVoQLwdC,26,Male,Papua New Guinea,TRUE,80.8348090520927,Road,Planets,Body,Flora,Mathematics ,Play,Emotion,Alphabet ,Space,Size
R_3DqCHxoRW7HFFKB,35,Male,Turkey,TRUE,82.6501832232766,guitar,hair,computer,rain,road,physics,abacus,flower,battery,blueberry
R_28UIRrttfuzVYJP,35,Male,Australia,FALSE,58.6676985025406,Happy,Sad,alone,crowded,distant,close,noisy,quiet,active,static
R_1OqKJzcBgIbuYhH,18,Female,Australia,FALSE,84.9852629571355,bed,mountain,cheeseburger,hairbrush,computer,glass,texta,bacteria,fire extinguisher,key
R_2wGOCNLKAp3hFI4,55,Male,Australia,FALSE,80.5771453749566,Kangaroo,Cricket atump,Coffee,Star,House,Rifle,Dart,Road paint,Pencil,Bathers
R_11b9wTYEUv9QYnc,55,NA,NA,NA,77.4871807545424,dog,brick,pool,car,window,socks,spoons,headphones,carpet,book
