user_id,class_session,gender,race_ethnicity,age,english_comfort,education,consent,major,newsletter,language,region,program_type,individual_exercise_id,individual_score,individual_completed_at,individual_ai_model,individual_duration,individual_word_1,individual_word_2,individual_word_3,individual_word_4,individual_word_5,individual_word_6,individual_word_7,individual_word_8,individual_word_9,individual_word_10,individual_uniqueness,augmented_pair_exercise_id,augmented_pair_score,augmented_pair_completed_at,augmented_pair_ai_model,augmented_pair_duration,augmented_pair_word_1,augmented_pair_word_2,augmented_pair_word_3,augmented_pair_word_4,augmented_pair_word_5,augmented_pair_word_6,augmented_pair_word_7,augmented_pair_word_8,augmented_pair_word_9,augmented_pair_word_10,augmented_pair_machine_word_1,augmented_pair_machine_word_2,augmented_pair_machine_word_3,augmented_pair_machine_word_4,augmented_pair_machine_word_5,augmented_pair_machine_word_6,augmented_pair_machine_word_7,augmented_pair_machine_word_8,augmented_pair_machine_word_9,augmented_pair_machine_word_10,augmented_pair_ai_score,augmented_pair_uniqueness,augmented_pair_machine_uniqueness
7360,HKU Undergraduate Class by Prof. Soojin,Man,Asian,18-24,A native English speaker,Bachelor's degree,1,Business,0,en,,,38872,87.64679718017578,2026-04-15 02:53:01.283785,,171,marathon,molecules,differentiation,thanksgiving,garlic,Interstellar,failure,earnest,Vault,electricity,87.3202,38875,87.64820098876953,2026-04-15 03:02:20.298311,gpt-4.0-turbo,140,avalanche,cloud,mortgage,hammer,zucchini,algorithm,hat,dog,cathedral,remorse,[chair,cloud,joy,hammer,bread,moment,hat,dog,circle,freedom],73.7485,85.2747,72.4656
7361,HKU Undergraduate Class by Prof. Soojin,Man,Asian,18-24,Moderately comfortable with English,Bachelor's degree,1,Business,0,en,,,38878,85.72000122070312,2026-04-15 02:51:35.926746,,80,rocket,communism,painting,curry,school,lift,phone,trail,music,sea,82.6442,38881,85.9645004272461,2026-04-15 03:01:17.792640,gpt-4.0-turbo,68,curry,hammer,justice,volcano,whisper,fabric,energy,garden,rhythm,silver,[rainbow,hammer,justice,volcano,whisper,fabric,energy,garden,rhythm,silver],83.3614,80.2566,76.1501
7363,HKU Undergraduate Class by Prof. Soojin,Woman,Asian,18-24,Not a native English speaker but fluent in English,Bachelor's degree,1,Business,0,en,,,38890,76.11430358886719,2026-04-15 02:52:45.798224,,135,savvy,Lover,Improvement,people,apple,Cute,black,power,sex,Pet,80.0597,38893,82.11900329589844,2026-04-15 03:02:15.766071,claude-3-opus,122,strawberry,sex,waiter,book,money,happiness,hammer,ocean,music,Tarot,[apple,chair,love,book,mountain,happiness,hammer,ocean,music,cloud],76.0707,77.7412,58.5019
7364,HKU Undergraduate Class by Prof. Soojin,Woman,Asian,18-24,Moderately comfortable with English,Bachelor's degree,1,Business,0,en,,,38896,75.402099609375,2026-04-15 02:51:23.173833,,63,tree,chocolate,tiger,phone,dress,house,music,light,water,pen,78.7711,38899,86.80120086669922,2026-04-15 03:01:45.190853,gpt-4.0-turbo,99,umbrella,galaxy,cheese,violin,Strategy,phone,elephant,library,Accident,freedom,[umbrella,galaxy,cheese,violin,mountain,rainbow,elephant,library,ocean,freedom],80.8178,82.7816,75.3083
7365,HKU Undergraduate Class by Prof. Soojin,Man,Asian,18-24,Not a native English speaker but fluent in English,Bachelor's degree,1,"Science, Technology, Engineering, Math (STEM)",1,en,,,38902,87.6583023071289,2026-04-15 02:53:56.005849,,207,ankle,comet,Guilt,symphony,justice,moss,soccer,computer,Venom,bridge,84.9007,38905,86.33989715576172,2026-04-15 03:02:52.486822,gpt-4o,153,ankle,velvet,comet,Fraction,treason,moss,brick,vowel,magnet,Venom,[apple,chair,love,book,mountain,happiness,hammer,ocean,music,cloud],76.0707,85.6332,58.5019
7366,HKU Undergraduate Class by Prof. Soojin,Man,Asian,18-24,Moderately comfortable with English,Prefer not to say,1,Social Sciences,0,en,,,38908,88.23370361328125,2026-04-15 02:54:02.232906,,207,communism,cake,egret,Atmosphere,shirt,six,trench,chair,christian,question,84.5696,38911,84.13960266113281,2026-04-15 03:03:59.002746,gpt-4.0-turbo,202,sofa,computer,sky,tomato,sadness,success,envelope,bead,earthquake,festival,[table,freedom,mountain,tomato,sadness,turbine,envelope,bead,comet,festival],86.3102,81.036,79.99
7367,HKU Undergraduate Class by Prof. Soojin,Woman,Asian,18-24,A native English speaker,Bachelor's degree,1,Business,0,en,,,38914,79.22039794921875,2026-04-15 02:52:39.323640,,145,potato,Missile,skeleton,dirt,hat,pot,sword,pig,dandelion,sun,81.4805,38917,79.55829620361328,2026-04-15 03:02:36.994263,deepseek-r1,29,elephant,chair,music,book,mountain,computer,melancholy,sandwich,movie,bicycle,[elephant,chair,music,book,mountain,computer,happiness,sandwich,movie,bicycle],79.2552,75.3158,67.252
7368,HKU Undergraduate Class by Prof. Soojin,Prefer not to say,Asian,18-24,Not a native English speaker but fluent in English,Bachelor's degree,1,Arts and Humanities,0,en,,,38920,88.76940155029297,2026-04-15 02:53:00.659746,,165,affordance,liability,discourse,eloquence,jackpot,treachery,restoration,tardiness,lambency,arson,91.9046,38923,90.3207015991211,2026-04-15 03:01:51.487417,claude-3.5-sonnet,105,tree,lovelessness,hammering,stillness,sandman,lock,wheelchair,moon,sourdough,shell,[tree,love,hammer,music,sand,fear,wheel,moon,bread,fish],72.2817,87.0955,72.1989
7369,HKU Undergraduate Class by Prof. Soojin,Woman,Asian,18-24,A native English speaker,Bachelor's degree,1,Business,0,en,,,38926,90.97730255126953,2026-04-15 02:53:31.907704,,201,centrist,Mineral,blackboard,alcohol,star,tsunami,barrier,Silo,apartheid,liberty,87.0085,38929,79.0072021484375,2026-04-15 03:00:45.952459,gpt-4.0-turbo,49,orange,table,love,book,mountain,ecstasy,hammer,hurricane,music,cloud,[apple,chair,love,book,mountain,happiness,hammer,ocean,music,cloud],76.0707,71.847,58.5019
7370,HKU Undergraduate Class by Prof. Soojin,Man,Asian,18-24,Not a native English speaker but fluent in English,Bachelor's degree,1,Business,0,en,,,38932,86.77639770507812,2026-04-15 02:53:42.132950,,197,computer,life,scissors,shoe,intestine,mentorship,split,square,sound,iron,83.968,38935,77.36750030517578,2026-04-15 03:01:47.862945,gpt-4o,77,apple,freedom,sincerity,chair,night,laughter,music,pyramid,distrust,germs,[apple,freedom,river,chair,night,laughter,music,pyramid,cloud,love],77.9775,76.3895,71.5961
7371,HKU Undergraduate Class by Prof. Soojin,Woman,Asian,18-24,Moderately comfortable with English,Bachelor's degree,1,Arts and Humanities,1,en,,,38938,80.90689849853516,2026-04-15 02:53:18.422700,,129,Egg,bridge,cat,electricity,responsibility,beauty,reward,person,computer,country,80.3635,38941,77.69210052490234,2026-04-15 03:01:22.038531,claude-3.5-sonnet,46,apple,chair,love,book,mountain,happiness,hammer,amount,music,pig,[apple,chair,love,book,mountain,happiness,hammer,ocean,music,cloud],76.0707,69.0963,58.5019
7372,HKU Undergraduate Class by Prof. Soojin,Woman,Asian,18-24,A native English speaker,Bachelor's degree,1,Business,0,en,,,38944,82.56849670410156,2026-04-15 02:52:13.184529,,110,library,application,cookie,delivery,bed,Trend,religion,salary,paster,brush,83.0903,38947,86.85299682617188,2026-04-15 03:02:28.542392,gpt-4.0-turbo,160,carrot,wheelchair,romance,tablet,cliff,euphoria,hammer,lotion,maestro,paster,[apple,chair,love,book,mountain,happiness,hammer,ocean,music,cloud],76.0707,78.7809,58.5019
7373,HKU Undergraduate Class by Prof. Soojin,Man,Asian,18-24,A native English speaker,Bachelor's degree,1,Business,0,en,,,38950,87.55380249023438,2026-04-15 02:54:14.282354,,222,institution,poetry,carrot,disability,ballet,divider,vehicle,liaison,formalist,imagination,85.7592,38953,88.86280059814453,2026-04-15 03:03:43.793134,gpt-4o,135,cucumber,projector,intensity,haunting,Vest,bottle,dominance,dictionary,gesture,meadow,[cucumber,cloud,intensity,possession,tradition,chair,nugget,dictionary,gesture,meadow],87.9826,82.8749,79.7471
7374,HKU Undergraduate Class by Prof. Soojin,Woman,Asian,18-24,A native English speaker,Prefer not to say,1,Business,0,en,,,38956,92.8279037475586,2026-04-15 02:51:54.350055,,98,kookaburra,channel,dilation,fate,dwarf,category,parasite,storey,rutile,urge,89.6238,38959,90.98429870605469,2026-04-15 03:01:40.124304,claude-3-opus,85,jackfruit,interior,adoration,parchment,mountaineer,Elation,molt,frigidity,simulacrum,cumulus,[apple,chair,love,book,mountain,happiness,hammer,ocean,music,cloud],76.0707,87.1196,58.5019
7375,HKU Undergraduate Class by Prof. Soojin,Woman,Asian,18-24,Not a native English speaker but fluent in English,Bachelor's degree,1,Business,1,en,,,38962,80.96219635009766,2026-04-15 02:52:21.881209,,125,Thickness,classroom,Leadership,Apple,building,technology,Cheesecake,Ears,male,Aluminium,83.5053,38965,84.21410369873047,2026-04-15 03:02:17.610867,claude-3.5-sonnet,122,apple,chair,love,jellyfish,mountain,Aluminium,tissue,Angel,music,Scientist,[apple,chair,love,book,mountain,happiness,hammer,ocean,music,cloud],76.0707,74.5791,58.5019
7376,HKU Undergraduate Class by Prof. Soojin,Woman,Asian,18-24,Not a native English speaker but fluent in English,Bachelor's degree,1,Business,0,en,,,38968,79.1957015991211,2026-04-15 02:52:35.648562,,130,organization,house,psychology,management,Allocation,beach,elephant,problem,boot,cat,83.2709,38971,79.30750274658203,2026-04-15 03:02:06.970210,claude-3.5-sonnet,107,apple,chair,Relationship,book,mountain,happiness,shoes,ocean,music,Artisan,[apple,chair,love,book,mountain,happiness,hammer,ocean,music,cloud],76.0707,72.1335,58.5019
7377,HKU Undergraduate Class by Prof. Soojin,Woman,Asian,18-24,Not a native English speaker but fluent in English,Prefer not to say,1,Business,0,en,,,38974,83.9281997680664,2026-04-15 02:52:28.936134,,120,running,aliens,bunny,earwax,bleach,typing,pretty,strips,acidic,depression,84.2335,38977,86.19999694824219,2026-04-15 03:01:30.594355,gpt-3.5-turbo,91,canopy,Sticker,Hatred,internet,Caffeine,freedom,Typo,storm,alkaline,walnut,[apple,chair,love,internet,elephant,freedom,book,sunrise,happiness,tree],77.5238,82.5477,64.731
7379,HKU Undergraduate Class by Prof. Soojin,Prefer not to say,Prefer not to say,Prefer not to say,Prefer not to say,Prefer not to say,1,Prefer not to say,0,en,,,38986,82.50849914550781,2026-04-15 02:50:53.332749,,29,loyalty,application,cloud,star,chips,smile,pause,clip,alphabet,wool,83.7014,38989,83.38480377197266,2026-04-15 03:02:01.232154,claude-3-opus,119,flavour,furniture,affection,genre,temperature,happiness,hammer,severity,hazard,desert,[apple,chair,love,book,mountain,happiness,hammer,ocean,music,cloud],76.0707,77.3709,58.5019
7380,HKU Undergraduate Class by Prof. Soojin,Woman,Asian,18-24,Not a native English speaker but fluent in English,Bachelor's degree,1,Business,1,en,,,38992,84.48049926757812,2026-04-15 02:53:48.665161,,210,column,leader,apple,rocket,tennis,hundred,black,apps,sodium,Pool,82.6359,38995,83.50810241699219,2026-04-15 03:06:34.265722,gpt-3.5-turbo,77,apple,chair,escalator,trousers,phone,paint,tunnel,ocean,viola,rocket,[apple,chair,love,book,mountain,happiness,hammer,ocean,music,cloud],76.0707,79.908,58.5019
7381,HKU Undergraduate Class by Prof. Soojin,Woman,Asian,18-24,Moderately comfortable with English,Bachelor's degree,1,Business,1,en,,,38998,85.84130096435547,2026-04-15 02:53:29.646084,,180,apple,Hair,charger,building,rings,Latte,professor,Umbrella,toilet,Pants,82.1506,39001,77.67949676513672,2026-04-15 03:01:58.906641,gpt-4o,94,orange,chair,love,book,Dogs,happiness,hammer,ocean,music,cloud,[apple,chair,love,book,mountain,happiness,hammer,ocean,music,cloud],76.0707,71.42,58.5019
7382,HKU Undergraduate Class by Prof. Soojin,Woman,Asian,18-24,Not a native English speaker but fluent in English,Bachelor's degree,1,Business,1,en,,,39004,86.58470153808594,2026-04-15 02:54:02.184214,,211,apple,Table,typhoon,tempo,Manager,Interview,cook,target,word,power,84.4236,39007,81.90619659423828,2026-04-15 03:03:32.876909,gpt-4o,128,Team,Lipstick,Couple,ceiling,Snowball,Manage,hammer,oven,diva,Rainy,[apple,chair,love,book,mountain,happiness,hammer,ocean,music,cloud],76.0707,82.0961,58.5019
7383,HKU Undergraduate Class by Prof. Soojin,Man,Asian,18-24,Not a native English speaker but fluent in English,Associate's degree,1,Business,1,en,,,39010,90.20649719238281,2026-04-15 02:54:10.411038,,227,apple,generate,totem,Shade,popularity,remember,nihility,destruction,harmony,shambles,85.0208,39013,90.08529663085938,2026-04-15 03:03:29.249408,deepseek-r1,162,stone,Elation,nihility,lotion,mirror,crowd,destruction,candle,segmentation,totem,[stone,freedom,apple,cloud,mirror,joy,mountain,candle,window,music],74.3191,85.9071,73.8309
7384,HKU Undergraduate Class by Prof. Soojin,Woman,Asian,18-24,Moderately comfortable with English,Bachelor's degree,1,Business,0,en,,,39016,83.90840148925781,2026-04-15 02:53:45.769587,,202,whiteboard,apple,japan,Butterfly,poker,middleman,black,air,president,success,83.9582,39019,79.0905990600586,2026-04-15 03:02:27.653611,gpt-4o,140,apple,poker,love,book,mountain,japan,hammer,motorcycle,music,charger,[apple,chair,love,book,mountain,happiness,hammer,ocean,music,cloud],76.0707,73.1171,58.5019
7386,HKU Undergraduate Class by Prof. Soojin,Man,Asian,18-24,A native English speaker,Other,1,Business,0,en,,,39028,78.94930267333984,2026-04-15 02:54:05.273371,,229,cat,tower,pizza,meme,tree,watch,quiz,oil,discount,rope,81.0436,39031,86.1426010131836,2026-04-15 03:03:51.915761,gpt-4.0-turbo,225,pebble,symphony,anger,cloud,justice,berry,telescope,whale,dream,rope,[pebble,symphony,laughter,cloud,justice,feather,telescope,melody,dream,harmony],81.3834,81.7139,78.1447
7387,HKU Undergraduate Class by Prof. Soojin,Prefer not to say,Asian,18-24,Uncomfortable with English,Bachelor's degree,1,Business,1,en,,,39040,80.93099975585938,2026-04-15 02:53:25.986447,,154,clothes,Helpers,knowledge,Toys,Views,success,Hair,gold,school,chair,83.4892,39043,79.19229888916016,2026-04-15 03:02:25.274411,gpt-4o,108,waitress,chair,love,knowledge,mountain,happiness,hammer,ocean,music,cloud,[apple,chair,love,book,mountain,happiness,hammer,ocean,music,cloud],76.0707,72.9729,58.5019
7388,HKU Undergraduate Class by Prof. Soojin,Man,Asian,18-24,A native English speaker,Bachelor's degree,1,"Science, Technology, Engineering, Math (STEM)",1,en,,,39046,79.1449966430664,2026-04-15 02:52:57.162477,,152,shadow,Liberty,china,bubble,Satellite,compass,puzzle,castle,Exercise,dirt,81.9757,39049,84.60980224609375,2026-04-15 03:03:07.993273,gpt-4.0-turbo,170,Toothbrush,Galaxy,justice,jellyfish,laughter,Volcano,soup,dots,guitar,cactus,[brush,sky,truth,spider,joy,rock,soup,triangle,flute,sand],74.8461,81.8866,72.7849
7390,HKU Undergraduate Class by Prof. Soojin,Woman,Asian,18-24,Moderately comfortable with English,Bachelor's degree,1,Arts and Humanities,1,en,,,39052,,,,,,,,,,,,,,,,39055,80.533203125,2026-04-15 03:02:12.324543,gpt-4.0-turbo,81,umbrella,freedom,cupcake,piano,mountain,nail,mother,Lip,fish,Dad,[伞,自由,纸杯蛋糕,小提琴,山,星系,拼图,鞋带,恐龙,哲学],85.3585,78.729,77.6712
7391,HKU Undergraduate Class by Prof. Soojin,Man,Asian,18-24,Moderately comfortable with English,Bachelor's degree,1,Business,1,en,,,39058,85.62159729003906,2026-04-15 02:58:49.708819,,96,germ,brother,aeroplane,Cab,Rubbish,time,philosophy,tin,due,virus,82.8154,39061,77.8510971069336,2026-04-15 03:01:43.452771,gpt-4.0-turbo,72,tree,love,bicycle,rain,space,Fatigue,clock,laughter,doll,volcano,[tree,love,bicycle,rain,sand,trust,clock,laughter,doll,volcano],76.3089,78.6374,73.1077
7394,HKU Undergraduate Class by Prof. Soojin,Man,Asian,18-24,Not a native English speaker but fluent in English,Bachelor's degree,1,"Science, Technology, Engineering, Math (STEM)",0,en,,,39076,87.4207992553711,2026-04-16 08:47:38.664062,,179,banana,ankle,orchestra,bleach,condensation,osmosis,hyper,truncated,chocolate,coarse,86.5441,39079,89.68109893798828,2026-04-16 08:56:31.571606,gpt-4.0-turbo,166,apple,chair,love,paperclip,mountain,lethargic,truncated,starfish,cubit,mantle,[apple,chair,love,book,mountain,happiness,hammer,ocean,music,cloud],76.0707,76.9924,58.5019
7396,HKU Undergraduate Class by Prof. Soojin,Woman,Asian,18-24,Not a native English speaker but fluent in English,Bachelor's degree,1,Business,0,en,,,39088,90.45040130615234,2026-04-16 08:48:32.294349,,236,Hypocrisy,Hippocampus,Legality,Appreciation,Facilitator,Pool,mountains,sheep,Taxi,skyscraper,88.2426,39091,92.14409637451172,2026-04-16 08:57:19.343937,claude-3-opus,202,kaleidoscope,Ginkgo,Skyscraper,tambourine,Hypocrisy,Satellite,Taxi,Whisk,Complement,zephyr,[kaleidoscope,democracy,cliff,tambourine,syrup,equation,volcano,whisk,lantern,zephyr],87.9931,89.061,84.7762
7397,HKU Undergraduate Class by Prof. Soojin,Woman,Asian,18-24,Not a native English speaker but fluent in English,Bachelor's degree,1,Business,0,en,,,39094,86.54219818115234,2026-04-16 08:47:14.470283,,158,album,mountain,microphone,restaurant,Beatbox,cello,airport,church,monitor,detergent,87.5205,39097,80.82649993896484,2026-04-16 08:57:53.824576,deepseek-r1,235,cloud,emotion,chair,microscope,garden,stone,music,candy,ship,Beauty,[cloud,emotion,chair,star,book,stone,music,mirror,wind,spoon],77.1869,80.4588,76.7341
7398,HKU Undergraduate Class by Prof. Soojin,Man,Asian,18-24,Moderately comfortable with English,Bachelor's degree,1,Business,0,en,,,39100,87.04940032958984,2026-04-16 08:48:15.997303,,212,Gymnastics,candy,Dinosaur,Satellites,Derivatives,glasses,Mantle,Atoms,Christian,charisma,85.065,39103,85.7842025756836,2026-04-16 08:56:05.673148,gpt-4.0-turbo,144,apple,chair,curiosity,poem,valley,happiness,smasher,mantle,music,Christian,[apple,chair,love,book,mountain,happiness,hammer,ocean,music,cloud],76.0707,75.1259,58.5019
7399,HKU Undergraduate Class by Prof. Soojin,Man,Asian,18-24,Not a native English speaker but fluent in English,Bachelor's degree,1,Other,0,en,,,39106,79.8915023803711,2026-04-16 08:46:08.235273,,83,robot,apple,liquid,electron,book,human,intelligence,direction,shoe,Lie,82.1315,39109,79.0438003540039,2026-04-16 08:57:48.590289,deepseek-r1,234,apple,chair,love,book,seat,sadness,hammer,ocean,bomb,country,[apple,chair,love,book,mountain,happiness,hammer,ocean,music,cloud],76.0707,71.8035,58.5019
7400,HKU Undergraduate Class by Prof. Soojin,Prefer not to say,Prefer not to say,Prefer not to say,Prefer not to say,Prefer not to say,1,Business,0,en,,,39112,84.61479949951172,2026-04-16 08:50:39.657272,,89,Dormitory,Clock,Ocean,Stock,cookie,bottle,battery,Theatre,dog,Note,83.1718,39115,81.19840240478516,2026-04-16 08:57:58.981291,gpt-4o,238,idea,mountain,cookie,Battery,magnet,Stock,doctor,Piano,cloud,Theatre,[idea,mountain,laughter,shadow,time,river,book,chair,cloud,leaf],74.8829,81.7267,72.6294
7401,HKU Undergraduate Class by Prof. Soojin,Man,Asian,18-24,Moderately comfortable with English,Bachelor's degree,1,Business,0,en,,,39118,80.32869720458984,2026-04-16 08:46:33.625255,,112,candles,green,Bull,space,car,anxiety,patience,breathe,rainbow,Dollars,79.9348,39121,80.17970275878906,2026-04-16 08:55:04.205171,claude-3-haiku,90,Mud,caterpillar,silver,line,cell,river,symbol,feather,Temperature,toe,[moon,tree,spoon,computer,whale,castle,violin,feather,volcano,chocolate],81.2847,82.2472,76.9707
7402,HKU Undergraduate Class by Prof. Soojin,Woman,Asian,18-24,Moderately comfortable with English,Prefer not to say,1,Prefer not to say,1,en,,,39124,,,,,,,,,,,,,,,,39127,92.35859680175781,2026-04-16 08:59:36.080397,gpt-4.0-turbo,207,Kaleidoscopic,Hauler,Transistor,iris,Omnibus,machete,stapler,doom,macabre,lambency,[rainbow,tractor,transistor,vulture,bus,machete,stapler,watermelon,horror,grace],87.5558,92.4183,85.9739
7403,HKU Undergraduate Class by Prof. Soojin,Woman,Asian,18-24,Moderately comfortable with English,Bachelor's degree,1,Business,0,en,,,39130,79.78410339355469,2026-04-16 08:48:32.025216,,222,water,skirt,clock,skateboard,boat,watch,beef,Roses,television,tissue,81.1155,39133,82.03959655761719,2026-04-16 08:56:56.240423,gpt-4.0-turbo,187,scientist,chair,love,book,mountain,beef,hammer,skirt,music,philosophy,[apple,chair,love,book,mountain,happiness,hammer,ocean,music,cloud],76.0707,74.4592,58.5019
7404,HKU Undergraduate Class by Prof. Soojin,Woman,Asian,18-24,Not a native English speaker but fluent in English,Bachelor's degree,1,Business,0,en,,,39136,78.14219665527344,2026-04-16 08:48:17.377683,,211,happiness,moon,leg,preparation,park,surgery,gathering,iron,handlebars,Lecture,80.7125,39139,86.58039855957031,2026-04-16 08:57:23.402323,claude-3-opus,221,guava,chair,toe,plug,mountain,robotics,hanger,octopus,anger,Galaxy,[apple,chair,love,book,mountain,happiness,hammer,ocean,music,cloud],76.0707,80.2366,58.5019
7405,HKU Undergraduate Class by Prof. Soojin,Man,Asian,18-24,Not a native English speaker but fluent in English,Bachelor's degree,1,Business,0,en,,,39142,79.16120147705078,2026-04-16 08:47:28.431619,,157,cake,Hair,sword,booger,comic,boots,blood,chalk,space,seed,82.1083,39145,85.85880279541016,2026-04-16 08:57:33.686436,deepseek-r1,125,lichen,quasar,gavel,Easel,fjord,ukulele,velvet,piston,monsoon,retina,[galaxy,teapot,democracy,octopus,tornado,lullaby,scissors,photosynthesis,origami,umbrella],90.4346,89.1632,80.8947
7406,HKU Undergraduate Class by Prof. Soojin,Man,Asian,18-24,Not a native English speaker but fluent in English,Bachelor's degree,1,"Science, Technology, Engineering, Math (STEM)",0,en,,,39148,89.8812026977539,2026-04-16 08:47:28.475417,,178,laptop,tennis,pneumonoultramicroscopicsilicovolcanoconiosis,jacket,Mucus,ball,guitar,lily,paper,hearse,86.9427,39151,91.885498046875,2026-04-16 08:57:04.681774,claude-3.5-sonnet,211,quasar,spatula,justice,giraffe,Antidisestablishmentarianism,Supercalifragilisticexpialidocious,Dichlorodifluoromethane,jazz,granite,grief,[mountain,pencil,laughter,ocean,blanket,democracy,butterfly,thunder,mirror,algebra],79.3301,93.9652,73.7349
7407,HKU Undergraduate Class by Prof. Soojin,Woman,Asian,18-24,A native English speaker,Bachelor's degree,1,Business,0,en,,,39154,84.59960174560547,2026-04-16 08:46:26.415822,,89,green,rocket,autocracy,ocean,mattress,ruler,ceiling,Trashcan,toilet,Ring,83.3346,39157,87.53170013427734,2026-04-16 08:54:41.315997,gpt-3.5-turbo,29,autocracy,tree,galaxy,coffee,hammer,Ring,mathematics,chair,unicorn,candle,[piano,tree,galaxy,coffee,hammer,cactus,mathematics,chair,unicorn,candle],82.1656,84.0793,80.3883
7409,HKU Undergraduate Class by Prof. Soojin,Woman,Asian,18-24,Moderately comfortable with English,Bachelor's degree,1,Business,0,en,,,39160,83.09349822998047,2026-04-16 08:47:04.790766,,146,Apple,Rain,Calendar,Assignment,law,playground,Artist,eyes,bed,keyboard,82.0316,39163,76.36810302734375,2026-04-16 08:56:24.964498,gpt-4o,168,apple,computer,Calendar,idea,light,pillow,Assignment,music,swimming,Sadness,[apple,computer,mountain,idea,ball,pillow,television,music,tree,happiness],76.273,78.058,72.6088
7408,HKU Undergraduate Class by Prof. Soojin,Woman,Asian,18-24,Not a native English speaker but fluent in English,Bachelor's degree,1,Business,0,en,,,39166,87.24710083007812,2026-04-16 08:47:52.181232,,193,Bricks,Comics,pancakes,hydrangeas,denim,celebrity,bank,robots,octopus,sponge,86.0581,39169,84.16919708251953,2026-04-16 08:56:38.249422,gpt-4.0-turbo,170,peony,supplements,cash,happiness,Lasagna,candle,lipstick,clock,bacteria,mammals,[umbrella,river,book,happiness,sandwich,candle,mountain,clock,brick,mirror],80.1229,83.9292,75.5558
7410,HKU Undergraduate Class by Prof. Soojin,Man,Asian,18-24,Not a native English speaker but fluent in English,Bachelor's degree,1,"Science, Technology, Engineering, Math (STEM)",0,en,,,39172,76.14099884033203,2026-04-16 08:47:26.563741,,162,concepts,Hair,emotions,sky,weapons,games,clothes,time,drinks,competition,80.8784,39175,76.76820373535156,2026-04-16 08:56:33.421950,gpt-4.0-turbo,152,straightforwardness,underpayment,overconfidence,peacefulness,misinterpretation,thankfulness,rainwater,bookshelf,carelessness,wristwatch,[apple,chair,love,book,mountain,happiness,hammer,ocean,music,cloud],76.0707,95.3236,58.5019
7411,HKU Undergraduate Class by Prof. Soojin,Woman,Asian,18-24,Not a native English speaker but fluent in English,Bachelor's degree,1,Business,1,en,,,39178,79.2938003540039,2026-04-16 08:51:10.149442,,103,galaxy,Tenderness,candy,love,Difficult,lime,Pencil,water,tree,Sights,81.0065,39181,89.86499786376953,2026-04-16 08:54:30.616147,gpt-3.5-turbo,56,bookshelf,director,Blossom,jam,Riverside,Galaxy,Devotion,Atmosphere,peak,number,[book,chair,flower,apple,river,moon,love,sky,mountain,umbrella],70.0074,83.61,70.1158
7412,HKU Undergraduate Class by Prof. Soojin,Woman,Asian,18-24,Prefer not to say,Prefer not to say,1,Business,0,en,,,39184,95.4386978149414,2026-04-16 08:50:42.259896,,55,stove,Acrobat,Totalitarianism,Breaststroke,cocktail,seagull,Particles,Locking,Hiccups,Dentist,90.0731,39187,92.7970962524414,2026-04-16 08:56:45.309059,gpt-4.0-turbo,191,webpage,galaxy,haystack,gaze,trombone,generation,warbler,neon,cabbage,retaliation,[table,galaxy,haystack,freedom,clarinet,kitchen,warbler,neon,cabbage,regret],91.7095,88.115,83.1111
7414,HKU Undergraduate Class by Prof. Soojin,Prefer not to say,Asian,Under 18,Not a native English speaker but fluent in English,Prefer not to say,1,Prefer not to say,1,en,,,39190,90.02010345458984,2026-04-16 08:51:10.813719,,134,air,Cats,Trigonometry,hydrocarbons,hobbies,escalator,seven,omega,orange,Philosophy,86.4941,39193,80.07689666748047,2026-04-16 08:57:51.160582,gpt-3.5-turbo,239,goddess,president,desire,towel,mountain,happiness,Communism,consciousness,musicals,automobiles,[apple,chair,love,book,mountain,happiness,hammer,ocean,music,cloud],76.0707,77.8275,58.5019
7415,HKU Undergraduate Class by Prof. Soojin,Man,Asian,Prefer not to say,Not a native English speaker but fluent in English,Doctor's degree,1,Business,0,en,,,39202,81.01840209960938,2026-04-16 08:46:55.322350,,135,Leadership,camel,rocket,philosophy,desk,sun,black,hike,drip,pause,81.2962,39205,82.8989028930664,2026-04-16 08:55:20.928545,gpt-4.0-turbo,109,Link,warm,idea,toaster,melody,puddle,galaxy,emotion,suitcase,nurture,[feather,mountain,idea,toaster,melody,puddle,galaxy,emotion,suitcase,breeze],81.5344,81.0169,76.1779
7416,HKU Undergraduate Class by Prof. Soojin,Man,Asian,18-24,Not a native English speaker but fluent in English,Bachelor's degree,1,"Science, Technology, Engineering, Math (STEM)",0,en,,,39208,79.98970031738281,2026-04-16 08:48:06.211337,,203,badminton,spaghetti,love,philosophy,Relationship,technology,money,decency,disaster,network,82.5227,39211,87.96920013427734,2026-04-16 08:57:34.656541,deepseek-r1,232,pepperoni,wheelchair,sympathy,comedy,garlic,league,hammer,giggle,musician,death,[apple,chair,love,book,mountain,happiness,hammer,ocean,music,cloud],76.0707,82.2048,58.5019
7418,HKU Undergraduate Class by Prof. Soojin,Woman,Asian,18-24,Not a native English speaker but fluent in English,Prefer not to say,1,Arts and Humanities,0,en,,,39214,87.52179718017578,2026-04-16 08:48:36.563330,,200,password,zipper,radiation,coffee,pilot,grid,humor,Bridge,spice,blood,84.7027,39218,,,gpt-3.5-turbo,,,,,,,,,,,,[apple,chair,love,book,mountain,happiness,hammer,ocean,music,cloud],76.0707,,58.5019
