student_id,dat_1_en,dat_2_en,dat_3_en,dat_4_en,dat_5_en,dat_6_en,dat_7_en,dat_8_en,dat_9_en,dat_10_en,sex_en,ethnicity_en,province_en,major_en,college_en,admission_batch_en,candidate_type_en,foreign_language_en
253840155,cellphone,classroom,park,sun,friendship,love,elephant,books,teacher,piano,female,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840156,goods,retirement,lever,goal,lecture,classroom,news,interview,report,revisit,female,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840157,panda,cup,cherry,book,mirror,pedestrian,streetlight,eye,delicacy,skirt,female,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840158,hair,needle,rose,lollipop,corn,sneakers,cookie,ruler,potato,cheese,female,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840203,fruit,vegetable,egg,bread,milk,school,animal,hometown,tomorrow,university,female,Buyi,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840206,bee,winter,hotpot,homework,banana,airplane,room,universe,kelp,doctor,male,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840209,expression,update,apple,banana,grape,wine,analyze,transform,dream,time,female,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840210,future,ambition,aspiration,dream,regret,hometown,city,mainline,gunsmoke,fate,male,Buyi,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840211,banana,fetus,banana,quilt,sun,plank,house,flower,snowflake,pen,female,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840212,sunshine,opening,sun,cabbage,wall,playground,trees,child,luck,friendship,female,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840213,shoes,airplane,ant,universe,dust,elephant,noodles,skyeye,coal,rocket,male,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840214,toothbrush,apple,coffee,palace,train,glasses,mountain,book,cellphone,panda,female,Dong,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840217,coffee,submarine,canteen,realty,pool,apple,english,talk,hearsay,yiwu,female,Zhuang,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840218,curtain,sun,plate,airplane,cannon,boot,lipstick,chips,kayak,jigsaw,female,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840219,ship,trees,piano,tomato,banana,house,river,basketball,dance,model,female,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840223,explore,graverobber,girl,master,space,apple,air,discouragement,house,earth,female,Miao,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840225,bonus,eye,cola,sky,comb,trees,football,ocean,wristwatch,clothes,female,Tujia,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840226,bracelet,ear,ticket,house,airplane,computer,steel,apple,company,work,female,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840228,hair,knowledge,milk,strawberry,car,restaurant,bookstore,cake,cellphone,clothes,female,Gelao,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840229,poverty,respect,encourage,right,modesty,abandon,potential,courage,confession,securities,male,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840231,rocket,apple,car,doctor,chairman,alien,celestial,person,emperor,clothes,male,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840233,universe,starscape,plant,fiber,atom,mixture,materialism,element,fire,planet,male,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840240,wristwatch,cup,trees,sky,milk,bread,airplane,train,balloon,animal,female,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840241,rice,mansion,airplane,ballpoint,tree,network,soil,nail,hospital,air,female,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840242,popcorn,curtain,supermarket,tree,tank,milktea,chicken,movie,fries,table,female,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840243,sunset,seafood,sun,navigation,supper,sunset,afterglow,umbrella,carrier,chicken,female,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840244,crosswalk,sun,lawn,playground,space,bread,clothes,fingernail,drink,car,female,Buyi,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840245,universe,dust,watermelon,submarine,missile,star,time,fruit,laser,history,male,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,Russian
253840246,spaceship,image,classroom,forest,cabin,child,aerospace,discipline,freedom,apple,female,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840247,canteen,airplane,plant,bridge,train,train,missile,map,mushroom,fossil,female,Miao,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840249,banana,souvenir,language,action,plan,tone,action,progress,study,life,female,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840250,cucumber,railing,corridor,mars,appletree,potato,screwdriver,toy,glasses,puppy,male,Gelao,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840251,banana,dragonfruit,pear,lychee,watermelon,longan,plum,sugarcane,orange,pomelo,male,Tujia,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840252,stereo,powerstrip,curtain,bulb,projector,clothes,wire,airconditioner,fence,rebar,female,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840253,tone,miss,fruit,action,birdie,nail,glasses,demure,bead,retain,female,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840254,homework,work,friendship,books,history,music,dream,toy,knife,shovel,male,Tujia,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840256,glasses,windowsill,frame,glove,cooler,key,shoe,rooftop,tree,sky,female,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840301,spouse,altitude,whale,flower,family,poster,glasses,clothes,country,society,male,Buyi,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840316,apple,house,yard,starscape,black,star,satellite,mars,alien,universe,male,Tujia,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,Japanese
253840326,highschooler,desert,plant,outerspace,carrier,capital,whitehorse,dance,wuchang,nuke,male,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840327,drill,diamond,meteorite,vanilla,sky,ocean,volcano,earth,pineapple,sausage,male,Buyi,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840337,sky,speechless,miracle,earth,investigation,volcano,fruit,computer,cruise,antenna,male,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840338,firefly,star,firefly,nightingale,air,sea,love,galaxy,orbit,train,female,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840339,wood,sky,galaxy,flower,blackhole,panda,moth,willow,lakewater,eye,female,Miao,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840344,high,starter,butt,human-machine,inlaws,harvest,breakup,powerful,gyaca,okay,female,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840345,orchid,subway,light,soil,locomotive,cloud,fertilizer,bus,scalper,downpour,female,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840346,lemon,fur,sun,soda,gunpowder,ginger,flour,screw,forest,seawater,female,Buyi,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,Japanese
253840348,dragon,rocket,cloud,flower,strawberry,backstreet,picture,life,blocks,military-civilian,female,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840349,date,aisle,runway,street,pedestrian,beauty,cannon,screen,sky,bread,female,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840350,pen,wall,steel,fiber,iron,animal,light,soil,information,chapter,female,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840351,sculpture,floor,book,clothes,railing,paper,plant,cloud,seashell,floor,female,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840352,computer,rose,rice,bicycle,poetry,chess,mask,book,thermos,elevator,female,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840353,mask,photo,sport,calligraphy,lemon,expression,puppy,dumbbell,balloon,air,female,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840354,car,pumpkin,train,classroom,appletree,basket,stream,clothes,classroom,dance,female,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840355,college,bracelet,floor,fruiter,humanity,animal,sky,forest,data,science,female,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840357,heart,keyboard,pen,clothes,hairpin,glove,glasses,bracelet,screen,fingerprint,female,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253940113,forest,grassland,airplane,carrier,train,rocket,train,apartment,highway,railway,female,Han,Guizhou,Health Service & Management,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253940117,policy,work,impurity,thought,weather,suitcase,upperclassman,stool,windbreaker,table,female,Chuanqing,Guizhou,Health Service & Management,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253940118,persimmon,bell,canvas,plaster,teeth,screw,comb,piano,squirrel,brain,female,Han,Guizhou,Health Service & Management,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253940123,color,typhoon,lamb,universe,stairs,fireworks,blindfold,leaf,knight,up,female,Han,Guizhou,Health Service & Management,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253940130,egg,playground,canteen,bodywash,toothbrush,wallet,bus,cosmetics,mealcard,doll,female,Han,Guizhou,Health Service & Management,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253940132,hotpot,vegetable,milk,grape,yogurt,milktea,straw,condiment,barbecue,happy,female,Han,Guizhou,Health Service & Management,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253940133,confidence,optimistic,encourage,persist,strive,banana,recollection,growth,joy,smile,male,Han,Guizhou,Health Service & Management,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253940135,schoolbag,wave,trophy,headphones,glasses,chips,poster,cola,apple,mirror,female,Miao,Guizhou,Health Service & Management,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253940136,humanity,suitcase,socket,gpu,monitor,console,integration,guest,copy,achievement,male,Han,Guizhou,Health Service & Management,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,Japanese
253940138,cellphone,wristwatch,book,backpack,comb,shoes,skirt,umbrella,coat,key,female,Miao,Guizhou,Health Service & Management,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253940142,brand,identity,schoolbag,seat,pen,wallet,id,license,teacher,sky,female,Buyi,Guizhou,Health Service & Management,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,Japanese
254040102,cup,qrcode,topic,hair,gift,stove,basement,population,teacher,people,male,Han,Guizhou,Elderly Care Management,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,Japanese
254040107,food,drink,clothes,moon,starscape,flag,bag,cellphone,quilt,celebrity,female,Han,Guizhou,Elderly Care Management,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
254040108,tangyuan,class,idol,like,passion,anxiety,effort,city,stranger,positive,female,Tujia,Guizhou,Elderly Care Management,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
254040111,friend,spaceship,runway,flower,relative,universe,galaxy,computer,doctor,airplane,female,Han,Guizhou,Elderly Care Management,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
254040113,trees,bracelet,shoes,wristwatch,headband,scarf,timber,car,glasses,tissue,female,Miao,Guizhou,Elderly Care Management,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
254040114,name,child,hat,button,chopsticks,mask,face,chestnut,brain,salary,female,Han,Guizhou,Elderly Care Management,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
254040117,life,life,bonfire,banquet,hem,fame,mussel,pearl,woodcutter,smoke,female,Han,Guizhou,Elderly Care Management,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
254040124,steel,ramen,mantou,schoolbag,river,analects,bicycle,hair,slipper,king,female,Han,Guizhou,Elderly Care Management,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
254040125,badge,classic,keychain,postcard,doll,network,mattress,printer,inspiration,photocopier,female,Han,Guizhou,Elderly Care Management,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
254040131,outdoors,expression,gaze,card,landscape,example,painter,system,worldview,knowledge,female,Han,Guizhou,Elderly Care Management,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
254040133,moisturizer,tutoring,civilization,life,oath,tears,loan,gpu,bar,underpants,male,Han,Guizhou,Elderly Care Management,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
254040136,trees,carpool,shelf,extinguisher,skincare,attic,utilities,device,sink,interview,female,Yi,Guizhou,Elderly Care Management,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
254040138,strawberry,spring,airconditioner,milktea,bootcamp,running,hemorrhoids,eye,logic,soul,female,Han,Guizhou,Elderly Care Management,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
254040139,necklace,moisturizer,bootcamp,cake,lion,snowmountain,key,forest,radio,gold,female,Han,Guizhou,Elderly Care Management,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
254040140,river,landscape,books,pillar,courage,cake,bread,toothbrush,soap,bouquet,female,Han,Guizhou,Elderly Care Management,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
254040141,fruit,cube,university,task,bracelet,thing,stubborn,runway,clothes,computer,female,Miao,Guizhou,Elderly Care Management,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
254040142,honesty,naive,runway,apple,time,dawn,attraction,textbook,sky,darkness,female,Han,Guizhou,Elderly Care Management,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
254040143,love,future,life,creativity,factory,study,novel,friendship,watermelon,personality,female,Han,Guizhou,Elderly Care Management,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
254040147,curtain,sky,forest,notebook,rocket,river,beast,cup,shoes,hell,female,Buyi,Guizhou,Elderly Care Management,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
254040148,train,qrcode,newton,workhorse,beauty,wheat,love,beauty,packet,streetwear,female,Han,Guizhou,Elderly Care Management,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
254040149,cloud,sky,soil,forest,flower,grass,railing,stairs,runway,fence,female,Han,Guizhou,Elderly Care Management,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
254040150,moonlight,radiation,schoolbag,curtain,tape,curtain,barcode,light,illumination,sunshine,female,Han,Guizhou,Elderly Care Management,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
254140107,bracelet,sunshine,prisoner,sun,eye,easteregg,coat,rocket,balloon,friend,female,Tujia,Guizhou,Food Hygiene & Nutrition,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254140109,egg,sterilization,photo,disinfection,lighter,weather,manicure,breathe,game,height,female,Han,Guizhou,Food Hygiene & Nutrition,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,Japanese
254140110,runway,keyboard,camera,pet,retriever,lecture,certificate,champion,country,nation,female,Han,Guizhou,Food Hygiene & Nutrition,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254140111,blood,sand,bus,submarine,pocket,garbage,stairs,hike,rocket,fireworks,female,Dong,Guizhou,Food Hygiene & Nutrition,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254140113,trojan,sachet,forest,color,butterfly,nature,perfect,finger,starlight,redflag,female,Miao,Guizhou,Food Hygiene & Nutrition,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254140114,notebook,computer,game,food,hero,person,air,pen,happy,country,female,Tujia,Guizhou,Food Hygiene & Nutrition,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254140116,school,tropics,rain,plank,cloud,dispersion,tree,sound,line,infinite,female,Han,Guizhou,Food Hygiene & Nutrition,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254140117,banana,crocodile,romance,classroom,train,freedom,woods,betrayal,trust,toy,female,Han,Guizhou,Food Hygiene & Nutrition,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254140118,lychee,television,celebrity,enthusiasm,world,entertainment,game,partner,fan,money,female,Han,Guizhou,Food Hygiene & Nutrition,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254140119,snowflake,spaceship,land,space,text,code,emotion,philosophy,clock,organism,female,Han,Guizhou,Food Hygiene & Nutrition,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254140121,talent,sky,universe,world,sublimate,trend,meteor,mature,city,substantial,male,Han,Guizhou,Food Hygiene & Nutrition,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,Japanese
254140123,meteor,confidant,durian,workhorse,firefly,grassland,people,thought,gold,treasure,female,Han,Guizhou,Food Hygiene & Nutrition,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254140124,football,sky,match,fruit,coat,weather,future,humanity,mahjong,blue,male,Han,Guizhou,Food Hygiene & Nutrition,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254140125,pay,harvest,food,survival,study,progress,nation,country,landscape,scenery,female,Han,Guizhou,Food Hygiene & Nutrition,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254140126,spaceship,bluebird,rocket,boat,bow,octopus,capsule,hotpot,petroleum,bread,female,Han,Guizhou,Food Hygiene & Nutrition,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254140127,concert,farming,travel,dust,space,icecube,mall,alcohol,sunset,cook,female,Han,Guizhou,Food Hygiene & Nutrition,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,Japanese
254140128,tom,perfect,sapling,current,peachblossom,grid,combing,footbath,project,coin,female,Han,Guizhou,Food Hygiene & Nutrition,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,Japanese
254140129,dust,sunshine,storm,leaf,music,sport,painting,starlight,movie,story,female,Han,Guizhou,Food Hygiene & Nutrition,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254140131,reincarnation,typhoon,rocket,country,tears,lawn,darkness,excellent,pen,refrigerator,female,Han,Guizhou,Food Hygiene & Nutrition,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254140132,nianhua,flower,wallet,airplane,train,aviation,shoes,bracelet,time,address,female,Han,Guizhou,Food Hygiene & Nutrition,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254140133,flag,rubber,lightning,summit,satellite,moss,basketball,comics,love,obsession,male,Han,Guizhou,Food Hygiene & Nutrition,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254140134,cloud,rocket,mango,flag,ship,conifer,computer,eyelash,doctor,milktea,female,Han,Guizhou,Food Hygiene & Nutrition,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254140135,banana,ownership,platform,airconditioner,step,shadow,minute,window,bedsheet,building,male,Han,Guizhou,Food Hygiene & Nutrition,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254140136,universe,soymilk,icecream,aurora,cantaloupe,kitten,sun,trees,home,egg,female,Han,Guizhou,Food Hygiene & Nutrition,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254140137,seed,bracelet,crayon,socks,cloud,blueberry,step,forest,candle,rose,female,Han,Guizhou,Food Hygiene & Nutrition,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254140138,animal,humanity,food,cellphone,paradise,achievement,seat,wall,floor,bulb,female,Han,Guizhou,Food Hygiene & Nutrition,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254140139,paper,dumpling,playground,dust,footsteps,snow,airplane,flower,airconditioner,mountain,female,Han,Guizhou,Food Hygiene & Nutrition,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254140140,trees,chili,stove,watermelon,chick,prop,agate,cash,vermicelli,rice,male,Han,Guizhou,Food Hygiene & Nutrition,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254140142,father,education,subway,soymilk,park,typewriter,typhoon,love,humanity,underpass,male,Miao,Guizhou,Food Hygiene & Nutrition,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254140144,apple,runway,seat,woods,airconditioner,cellphone,clothes,friend,schoolbag,love,female,Han,Guizhou,Food Hygiene & Nutrition,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254140145,train,ramen,figurine,schoolbag,trophy,cosmetics,fish,submarine,coconut,alien,female,Gelao,Guizhou,Food Hygiene & Nutrition,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254140146,egg,air,slipper,universe,airplane,ocean,meteorite,thief,sun,bacteria,male,Han,Guizhou,Food Hygiene & Nutrition,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254140147,monster,gravitation,daytime,universe,starscape,water,hell,safety,darkness,life,female,Tujia,Guizhou,Food Hygiene & Nutrition,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254140148,rocket,submarine,anime,camping,recorder,phonograph,allergy,idea,mapleleaf,algebra,female,Han,Guizhou,Food Hygiene & Nutrition,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254140149,baozi,airplane,durian,hospital,infant,dust,dolphin,television,joke,knowledge,female,Han,Guizhou,Food Hygiene & Nutrition,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254140150,pineapple,rocket,fabric,beauty,game,morality,carelessness,love,stroll,glutton,male,Buyi,Guizhou,Food Hygiene & Nutrition,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254240101,cellphone,clothes,apple,airplane,ocean,diamond,chemistry,soul,laser,motivation,male,Han,Guizhou,Intelligent Medical Engineering,Intelligent Information Engineering College,Second-batch Undergraduate,Autumn Unified Exam,English
254240102,fish,takeout,chicken,sausage,potato,egg,tomato,rice,steak,chicken,male,Han,Guizhou,Intelligent Medical Engineering,Intelligent Information Engineering College,Second-batch Undergraduate,Autumn Unified Exam,English
254240103,table,apple,soil,energy,light,hope,green,hair,air,cabbage,male,Buyi,Guizhou,Intelligent Medical Engineering,Intelligent Information Engineering College,Second-batch Undergraduate,Autumn Unified Exam,English
254240104,hesitation,regret,risk,table,brilliance,meticulousness,style,debugging,language,past,male,Buyi,Guizhou,Intelligent Medical Engineering,Intelligent Information Engineering College,Second-batch Undergraduate,Autumn Unified Exam,English
254240105,teacher,watermelon,bicycle,racket,glasses,ai,qrcode,light,tree,curtain,male,Han,Guizhou,Intelligent Medical Engineering,Intelligent Information Engineering College,Second-batch Undergraduate,Autumn Unified Exam,English
254240106,insect,person,bug,alien,watermelon,planet,dust,universe,stone,galaxy,male,Han,Guizhou,Intelligent Medical Engineering,Intelligent Information Engineering College,Second-batch Undergraduate,Autumn Unified Exam,English
254240107,apple,sky,gasoline,kitten,drone,word,fence,ideal,child,zipper,male,Bai,Guizhou,Intelligent Medical Engineering,Intelligent Information Engineering College,Second-batch Undergraduate,Autumn Unified Exam,English
254240108,star,chinese,puppy,train,conduct,today,reliability,ambition,modesty,advance,male,Han,Guizhou,Intelligent Medical Engineering,Intelligent Information Engineering College,Second-batch Undergraduate,Autumn Unified Exam,English
254240109,castle,monkey,fluid,squid,starscape,silt,taro,universe,paint,apple,male,Han,Guizhou,Intelligent Medical Engineering,Intelligent Information Engineering College,Second-batch Undergraduate,Autumn Unified Exam,English
254240110,extinguisher,lightning,insole,shampoo,cola,sword,fan,bottle,brook,boardgame,male,Han,Guizhou,Intelligent Medical Engineering,Intelligent Information Engineering College,Second-batch Undergraduate,Autumn Unified Exam,English
254240111,abscond,carefully,laughter,feeling,sun,moon,school,star,red,sky,female,Dong,Guizhou,Intelligent Medical Engineering,Intelligent Information Engineering College,Second-batch Undergraduate,Autumn Unified Exam,Japanese
254240112,pomelo,country,apple,banana,people,youth,hometown,school,childhood,recollection,male,Han,Guizhou,Intelligent Medical Engineering,Intelligent Information Engineering College,Second-batch Undergraduate,Autumn Unified Exam,English
254240114,refrigerator,complete,body,strive,positive,serious,effort,corpse,strive,perfect,female,Buyi,Guizhou,Intelligent Medical Engineering,Intelligent Information Engineering College,Second-batch Undergraduate,Autumn Unified Exam,English
254240115,silt,pencil,house,projector,bag,belt,workbook,scissors,sewing,poetry,female,Yi,Guizhou,Intelligent Medical Engineering,Intelligent Information Engineering College,Second-batch Undergraduate,Autumn Unified Exam,English
254240116,marker,rocket,banana,spacestation,university,volcano,stool,flower,amusementpark,notebook,female,Hui,Guizhou,Intelligent Medical Engineering,Intelligent Information Engineering College,Second-batch Undergraduate,Autumn Unified Exam,English
254240118,bridge,lovehate,watermelon,thinking,mode,cultivation,ism,life,object,regret,male,Han,Guizhou,Intelligent Medical Engineering,Intelligent Information Engineering College,Second-batch Undergraduate,Autumn Unified Exam,English
