record_id,model_name,api_model_requested,api_model_returned,provider,endpoint_base,batch,region,reasoning,model_year,temperature_requested,temperature_effective,temp_range_used,seed,request_timestamp_utc,response_timestamp_utc,latency_ms,api_request_id,response_id,system_fingerprint,finish_reason,prompt_tokens,completion_tokens,total_tokens,prompt_sha256,raw_response_text,reasoning_text,parse_status,n_nouns_parsed,noun_0,noun_1,noun_2,noun_3,noun_4,noun_5,noun_6,noun_7,noun_8,noun_9,dat_score,collector_version
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:44:53.499Z,2026-07-28T07:44:58.676Z,5176,req_011CdU5kmy9aoRvfL3SMQpQr,msg_011CdU5knPhYeDLFMNgs1Fkf,,end_turn,205,212,417,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"granite, laughter, hammer, ocean, algebra, sparrow, velvet, thunder, democracy, spoon",,ok,10,granite,laughter,hammer,ocean,algebra,sparrow,velvet,thunder,democracy,spoon,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:44:56.187Z,2026-07-28T07:45:00.913Z,4725,req_011CdU5kzL3XhfaqBVNdGuTF,msg_011CdU5kzsnNe11Vt8eiS9yM,,end_turn,205,138,343,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"granite, jealousy, accordion, tadpole, hurricane, democracy, spoon, galaxy, laughter, rust",,ok,10,granite,jealousy,accordion,tadpole,hurricane,democracy,spoon,galaxy,laughter,rust,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:44:53.140Z,2026-07-28T07:45:01.448Z,8308,req_011CdU5kkGhfpHvipYEXRiM4,msg_011CdU5kninry5AuFwjWKVdv,,end_turn,205,379,584,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"hammer, mercy, ocean, spider, thunder, sleep, poetry, cinnamon, cathedral, velvet",,ok,10,hammer,mercy,ocean,spider,thunder,sleep,poetry,cinnamon,cathedral,velvet,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:44:57.146Z,2026-07-28T07:45:01.860Z,4714,req_011CdU5m3dyYTniFyZLpzH8U,msg_011CdU5m43HL16WqxxUU7ybq,,end_turn,205,128,333,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"granite, jealousy, spoon, hurricane, symphony, moss, elbow, treaty, rust, galaxy",,ok,10,granite,jealousy,spoon,hurricane,symphony,moss,elbow,treaty,rust,galaxy,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:44:58.462Z,2026-07-28T07:45:03.446Z,4983,req_011CdU5m98Nqad7NpewbnJA6,msg_011CdU5m9m5Ls78EHyUPAoNd,,end_turn,205,143,348,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"galaxy, spoon, justice, moss, thunder, elbow, tango, rust, silence, mortgage",,ok,10,galaxy,spoon,justice,moss,thunder,elbow,tango,rust,silence,mortgage,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:44:58.676Z,2026-07-28T07:45:03.475Z,4799,req_011CdU5mAnLkX4HsodS47Qf1,msg_011CdU5mBR3MbXiiCf4DyxLy,,end_turn,205,196,401,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"galaxy, mercy, hammer, jellyfish, thunder, pepper, sock, rust, holiday, elbow",,ok,10,galaxy,mercy,hammer,jellyfish,thunder,pepper,sock,rust,holiday,elbow,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:44:53.699Z,2026-07-28T07:45:03.729Z,10029,req_011CdU5kpDahuHxaoyduPi3j,msg_011CdU5ktwquQeyux14dCoD6,,end_turn,205,145,350,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"justice, hammer, jellyfish, thunder, cinnamon, galaxy, sorrow, staircase, velvet, century",,ok,10,justice,hammer,jellyfish,thunder,cinnamon,galaxy,sorrow,staircase,velvet,century,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:45:00.913Z,2026-07-28T07:45:05.836Z,4922,req_011CdU5mLYDktRzbwhmQsmnj,msg_011CdU5mMFstFzc9x8X5SYnu,,end_turn,205,166,371,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"volcano, mercy, hammer, jellyfish, symphony, dust, treaty, elbow, midnight, orbit",,ok,10,volcano,mercy,hammer,jellyfish,symphony,dust,treaty,elbow,midnight,orbit,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:45:01.861Z,2026-07-28T07:45:06.337Z,4476,req_011CdU5mRAHDvBU5PLtHCBDL,msg_011CdU5mReJf3SnGA88KniN2,,end_turn,205,145,350,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"granite, freedom, hammer, jellyfish, symphony, volcano, sorrow, elbow, satellite, yeast",,ok,10,granite,freedom,hammer,jellyfish,symphony,volcano,sorrow,elbow,satellite,yeast,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:44:55.377Z,2026-07-28T07:45:06.657Z,11279,req_011CdU5mBJLxmuxRAmJvZpk8,msg_011CdU5mE3YfvWiXoRpMM2KX,,end_turn,205,181,386,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"galaxy, spoon, jealousy, moss, thunder, democracy, ankle, glacier, rust, lullaby",,ok,10,galaxy,spoon,jealousy,moss,thunder,democracy,ankle,glacier,rust,lullaby,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:45:01.449Z,2026-07-28T07:45:08.665Z,7216,req_011CdU5mPZHqSL4rK8ASfLzW,msg_011CdU5mV7QnWBmD2GTbpeDP,,end_turn,205,206,411,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"granite, jellyfish, hammer, galaxy, jealousy, bread, whisper, century, swamp, democracy",,ok,10,granite,jellyfish,hammer,galaxy,jealousy,bread,whisper,century,swamp,democracy,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:45:03.646Z,2026-07-28T07:45:09.515Z,5869,req_011CdU5mXTnwi5P2Gte1dxMg,msg_011CdU5mZFT134gwuaoRF1gk,,end_turn,205,217,422,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"granite, jealousy, ladder, ocean, penguin, algebra, tulip, thunder, pillow, democracy",,ok,10,granite,jealousy,ladder,ocean,penguin,algebra,tulip,thunder,pillow,democracy,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:45:03.446Z,2026-07-28T07:45:09.824Z,6378,req_011CdU5mWguuDvEwpdJtgfrA,msg_011CdU5mXHsvHMwNaABnZ5qw,,end_turn,205,249,454,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"hammer, jealousy, ocean, moss, melody, democracy, elbow, sandwich, comet, umbrella",,ok,10,hammer,jealousy,ocean,moss,melody,democracy,elbow,sandwich,comet,umbrella,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:45:03.847Z,2026-07-28T07:45:10.394Z,6546,req_011CdU5mbRRQXQqFr6v6xp2V,msg_011CdU5mc5c6V4hqbMkFKSmA,,end_turn,205,133,338,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"granite, sorrow, hammer, ocean, algebra, tulip, thunder, democracy, spider, pillow",,ok,10,granite,sorrow,hammer,ocean,algebra,tulip,thunder,democracy,spider,pillow,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:45:05.836Z,2026-07-28T07:45:11.629Z,5793,req_011CdU5mgpck8ZffdDVDRN7j,msg_011CdU5mjhVyjiPRsHhuRmYU,,end_turn,205,169,374,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"volcano, spoon, freedom, moss, thunder, bicycle, grief, planet, soup, rhythm",,ok,10,volcano,spoon,freedom,moss,thunder,bicycle,grief,planet,soup,rhythm,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:45:06.657Z,2026-07-28T07:45:12.885Z,6228,req_011CdU5mkztDcGjV8meWorKE,msg_011CdU5mpQX7sGSLnt5Eacjx,,end_turn,205,190,395,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"justice, hammer, jellyfish, volcano, whisper, cinnamon, gravity, sock, tomorrow, rust",,ok,10,justice,hammer,jellyfish,volcano,whisper,cinnamon,gravity,sock,tomorrow,rust,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:45:06.337Z,2026-07-28T07:45:15.413Z,9076,req_011CdU5mj5HxYZPirahm8CfY,msg_011CdU5mjg1t1jtbypukTb1L,,end_turn,205,134,339,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"granite, jellyfish, hammer, galaxy, jealousy, bread, whisper, century, swamp, democracy",,ok,10,granite,jellyfish,hammer,galaxy,jealousy,bread,whisper,century,swamp,democracy,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:44:57.375Z,2026-07-28T07:45:15.665Z,18289,req_011CdU5m6S9j6wgRAcmByVdq,msg_011CdU5mCvpcV7WQ2en6WRJH,,end_turn,205,403,608,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"mountain, sorrow, spoon, democracy, cloud, moth, ankle, rust, whisper, holiday",,ok,10,mountain,sorrow,spoon,democracy,cloud,moth,ankle,rust,whisper,holiday,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:45:09.516Z,2026-07-28T07:45:15.853Z,6337,req_011CdU5n7GXkMeYjMG3m8YCp,msg_011CdU5n7ebvpLUD9HpzUz2s,,end_turn,205,153,358,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"granite, jealousy, kettle, thunderstorm, democracy, jellyfish, arithmetic, staircase, molasses, silence",,ok,10,granite,jealousy,kettle,thunderstorm,democracy,jellyfish,arithmetic,staircase,molasses,silence,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:45:11.629Z,2026-07-28T07:45:15.987Z,4357,req_011CdU5n7VBGHGXMggCEp3qs,msg_011CdU5n7rWPaNZVyFrjP8fu,,end_turn,205,131,336,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"granite, jealousy, spoon, ocean, algebra, feather, thunder, democracy, sandwich, hinge",,ok,10,granite,jealousy,spoon,ocean,algebra,feather,thunder,democracy,sandwich,hinge,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:45:09.824Z,2026-07-28T07:45:16.112Z,6287,req_011CdU5mz6BXdHdHFb4LKf1N,msg_011CdU5n4QPTuggVhpckHsT7,,end_turn,205,177,382,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"granite, jealousy, hammer, ocean, symphony, beetle, democracy, cloud, bread, tunnel",,ok,10,granite,jealousy,hammer,ocean,symphony,beetle,democracy,cloud,bread,tunnel,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:45:10.394Z,2026-07-28T07:45:17.264Z,6869,req_011CdU5n33XwdtFF3feYoZGd,msg_011CdU5n3WpG1MtYqKobtDpq,,end_turn,205,305,510,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"galaxy, jellyfish, hammer, sorrow, cinnamon, thunder, democracy, glacier, sock, rhythm",,ok,10,galaxy,jellyfish,hammer,sorrow,cinnamon,thunder,democracy,glacier,sock,rhythm,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:45:08.665Z,2026-07-28T07:45:17.852Z,9187,req_011CdU5n6i3uWiS88n9ubGjQ,msg_011CdU5n7bPEpm8tJrtjBgcY,,end_turn,205,266,471,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"volcano, whisper, spoon, democracy, moss, bridge, grief, galaxy, rhythm, beetle",,ok,10,volcano,whisper,spoon,democracy,moss,bridge,grief,galaxy,rhythm,beetle,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:45:15.665Z,2026-07-28T07:45:20.200Z,4534,req_011CdU5nQoEPwfaUmD48rxaL,msg_011CdU5nRKV7PS9PoGKNAPu2,,end_turn,205,176,381,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"mountain, freedom, spoon, elephant, thunder, poetry, rust, bicycle, infancy, galaxy",,ok,10,mountain,freedom,spoon,elephant,thunder,poetry,rust,bicycle,infancy,galaxy,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:45:15.865Z,2026-07-28T07:45:20.422Z,4556,req_011CdU5nRwC3XsNvrJ34mRb9,msg_011CdU5nSXfRypWQtqy5MeYi,,end_turn,205,170,375,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"hammer, sorrow, ocean, butterfly, democracy, cheese, thunder, wheel, silence, planet",,ok,10,hammer,sorrow,ocean,butterfly,democracy,cheese,thunder,wheel,silence,planet,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:45:12.885Z,2026-07-28T07:45:20.430Z,7544,req_011CdU5nD62SYY4g8p4XhnVU,msg_011CdU5nDdmS2t1tUoEJseP2,,end_turn,205,354,559,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"volcano, spoon, jealousy, whale, democracy, tractor, feather, rhythm, sugar, gravity",,ok,10,volcano,spoon,jealousy,whale,democracy,tractor,feather,rhythm,sugar,gravity,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:45:16.265Z,2026-07-28T07:45:21.378Z,5112,req_011CdU5nTKHoMRrQTNgQWhEV,msg_011CdU5nTpJZQQeqrq4ZhJeE,,end_turn,205,196,401,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"freedom, thunder, spoon, jellyfish, bread, mountain, sorrow, engine, thumb, century",,ok,10,freedom,thunder,spoon,jellyfish,bread,mountain,sorrow,engine,thumb,century,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:45:17.264Z,2026-07-28T07:45:21.567Z,4302,req_011CdU5nXqu1uMgSFCWecDjo,msg_011CdU5nYJfw6kwqERnBuxkW,,end_turn,205,136,341,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"galaxy, spoon, justice, moss, thunder, grief, bicycle, salt, rhythm, ankle",,ok,10,galaxy,spoon,justice,moss,thunder,grief,bicycle,salt,rhythm,ankle,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:45:16.065Z,2026-07-28T07:45:21.589Z,5523,req_011CdU5nU6R6R9RVbETMM7nZ,msg_011CdU5nUWUbdGrSsqYooYQN,,end_turn,205,238,443,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"granite, jellyfish, sorrow, hammer, thunder, democracy, custard, galaxy, ankle, childhood",,ok,10,granite,jellyfish,sorrow,hammer,thunder,democracy,custard,galaxy,ankle,childhood,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:45:17.852Z,2026-07-28T07:45:23.426Z,5574,req_011CdU5na5LYuiNZvyath1W8,msg_011CdU5naWsj22h3RsfqJZKq,,end_turn,205,239,444,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"hammer, freedom, moss, thunder, galaxy, elephant, sock, century, honey, silence",,ok,10,hammer,freedom,moss,thunder,galaxy,elephant,sock,century,honey,silence,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:45:15.414Z,2026-07-28T07:45:24.204Z,8790,req_011CdU5nQXrpGXqbQ8V39wec,msg_011CdU5nQwugTrPWfmVeUPpj,,end_turn,205,407,612,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"galaxy, spoon, justice, moss, thunder, sock, grief, rhythm, language, elephant",,ok,10,galaxy,spoon,justice,moss,thunder,sock,grief,rhythm,language,elephant,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:45:20.200Z,2026-07-28T07:45:25.308Z,5108,req_011CdU5nkZsRNos517Qx2Knz,msg_011CdU5nm5NZu4Bo8bhB5ASv,,end_turn,205,199,404,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"volcano, jealousy, spoon, sparrow, democracy, thunder, sand, wheel, laughter, blanket",,ok,10,volcano,jealousy,spoon,sparrow,democracy,thunder,sand,wheel,laughter,blanket,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:45:20.622Z,2026-07-28T07:45:25.964Z,5341,req_011CdU5no6RKQNeuufGLJ4EV,msg_011CdU5noqpFMdTB1vbriHHD,,end_turn,205,176,381,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"mountain, freedom, spoon, jellyfish, thunder, ballet, rust, infinity, pillow, marketplace",,ok,10,mountain,freedom,spoon,jellyfish,thunder,ballet,rust,infinity,pillow,marketplace,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:45:20.422Z,2026-07-28T07:45:26.082Z,5659,req_011CdU5nm8biErA3q12sFYzt,msg_011CdU5nmxx9fA5LhrwMzWoT,,end_turn,205,281,486,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"granite, jealousy, umbrella, ocean, sparrow, silence, bicycle, tooth, democracy, bread",,ok,10,granite,jealousy,umbrella,ocean,sparrow,silence,bicycle,tooth,democracy,bread,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:45:21.378Z,2026-07-28T07:45:26.550Z,5172,req_011CdU5nqDfZfqKb8H7tFEUp,msg_011CdU5nrUpEULs1RPmusT3j,,end_turn,205,137,342,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"granite, jellyfish, freedom, hammer, thunder, custard, vowel, ladder, jealousy, galaxy",,ok,10,granite,jellyfish,freedom,hammer,thunder,custard,vowel,ladder,jealousy,galaxy,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:45:21.578Z,2026-07-28T07:45:27.323Z,5744,req_011CdU5nsM9m7C1a87stQvQf,msg_011CdU5ntiWLEJ2J5oWqeHTC,,end_turn,205,142,347,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"granite, jealousy, hammer, ocean, silence, beetle, democracy, custard, planet, staircase",,ok,10,granite,jealousy,hammer,ocean,silence,beetle,democracy,custard,planet,staircase,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:45:24.204Z,2026-07-28T07:45:29.410Z,5205,req_011CdU5o3VrLKA7KDFQG7J3G,msg_011CdU5o3uAENTKdonhn5FP2,,end_turn,205,213,418,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"freedom, jellyfish, spoon, galaxy, thunder, moss, marriage, granite, sorrow, century",,ok,10,freedom,jellyfish,spoon,galaxy,thunder,moss,marriage,granite,sorrow,century,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:45:25.309Z,2026-07-28T07:45:29.690Z,4381,req_011CdU5o87umiLYvKbfNNjuX,msg_011CdU5o8awFdsK4ePTpPpne,,end_turn,205,151,356,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"granite, freedom, mosquito, symphony, blender, thunderstorm, tax, ankle, marmalade, galaxy",,ok,10,granite,freedom,mosquito,symphony,blender,thunderstorm,tax,ankle,marmalade,galaxy,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:45:23.427Z,2026-07-28T07:45:29.823Z,6396,req_011CdU5nzbDyp8YSmg9xD8Je,msg_011CdU5o1a1XCPENNrAYC4pk,,end_turn,205,283,488,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"galaxy, hammer, jellyfish, sorrow, volcano, sock, arithmetic, yogurt, thunder, century",,ok,10,galaxy,hammer,jellyfish,sorrow,volcano,sock,arithmetic,yogurt,thunder,century,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:45:25.964Z,2026-07-28T07:45:30.486Z,4521,req_011CdU5oBQ7FfSmnX93BRryd,msg_011CdU5oCYp3n4exXvFMdhps,,end_turn,205,132,337,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"hammer, ocean, jealousy, tomato, symphony, galaxy, spider, democracy, pillow, whisper",,ok,10,hammer,ocean,jealousy,tomato,symphony,galaxy,spider,democracy,pillow,whisper,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:45:21.778Z,2026-07-28T07:45:30.994Z,9215,req_011CdU5nrqQGYvAKy6jJRRwy,msg_011CdU5nswsa3823agh8zrKA,,end_turn,205,166,371,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"granite, jealousy, hammer, ocean, democracy, butterfly, silence, custard, galaxy, thumb",,ok,10,granite,jealousy,hammer,ocean,democracy,butterfly,silence,custard,galaxy,thumb,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:45:26.550Z,2026-07-28T07:45:33.465Z,6914,req_011CdU5oEUthYLZjRcYVYT5e,msg_011CdU5oFAaKyK3jexwuY2ab,,end_turn,205,361,566,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"hammer, jealousy, moss, galaxy, eternity, vinegar, elephant, rhythm, staircase, avalanche",,ok,10,hammer,jealousy,moss,galaxy,eternity,vinegar,elephant,rhythm,staircase,avalanche,,git:e3e30bf
