index,provider,model,data_source,model_year,collected_at,temperature,word_1,word_2,word_3,word_4,word_5,word_6,word_7,word_8,word_9,word_10,dat_score
e408bfee-d4ca-9b6e-96d0-bacf3a560757,qwen,Qwen3-235B-Instruct,2026_latest,2025,2026-07-16T00:22:56.276Z,midpoint,chair,water,idea,mountain,laughter,clock,thunder,bread,shadow,courage,
805e537b-236f-92bd-afe9-65a27273090d,qwen,Qwen-Plus,2026_latest,2024,2026-07-16T00:22:57.293Z,midpoint,apple,ocean,silence,chair,justice,cloud,laughter,mountain,clock,honey,
a70f1b0e-6175-9ea8-bd13-103d96c6efbe,qwen,Qwen3-235B-Instruct,2026_latest,2025,2026-07-16T00:22:57.793Z,midpoint,chair,water,idea,mountain,song,apple,cloud,hammer,fear,river,
bde2c023-43eb-99b8-92b7-920b0533d839,qwen,Qwen-Plus,2026_latest,2024,2026-07-16T00:22:58.891Z,midpoint,apple,silence,mountain,laughter,spoon,justice,cloud,bicycle,fever,mirror,
d15bd499-09b9-9aff-a019-91fe56c6f963,qwen,Qwen3-235B-Instruct,2026_latest,2025,2026-07-16T00:22:59.392Z,midpoint,chair,ocean,laughter,mountain,clock,dream,apple,thunder,shadow,bicycle,
be2b2d4f-0c7b-9ab6-b40f-ef2dede7fc63,qwen,Qwen-Plus,2026_latest,2024,2026-07-16T00:23:00.572Z,midpoint,apple,ocean,silence,ladder,justice,cloud,spoon,forest,anger,mirror,
3cfe87c0-f8e7-9287-af61-5cf522fe6d5b,qwen,Qwen3-235B-Instruct,2026_latest,2025,2026-07-16T00:23:01.073Z,midpoint,apple,mountain,laughter,river,chair,storm,idea,clock,shadow,bread,
fcbd2364-4d43-98b0-8c33-84eff9f6535d,qwen,Qwen-Plus,2026_latest,2024,2026-07-16T00:23:02.237Z,midpoint,apple,ocean,silence,chair,justice,lightning,broccoli,clock,laughter,mountain,
e394a803-ed07-969f-9db1-d580c248f00f,qwen,Qwen3-235B-Instruct,2026_latest,2025,2026-07-16T00:23:02.737Z,midpoint,tree,music,river,chair,happiness,cloud,hammer,ocean,idea,flower,
9313c2f5-6448-980b-b512-fff7d957e727,qwen,Qwen-Plus,2026_latest,2024,2026-07-16T00:23:03.594Z,midpoint,apple,thunder,democracy,spoon,silence,mountain,laughter,river,justice,pillow,
28872d2f-ecc9-914a-9399-8b8836ecdf64,qwen,Qwen3-235B-Instruct,2026_latest,2025,2026-07-16T00:23:04.194Z,midpoint,chair,water,idea,mountain,laughter,bread,storm,mirror,silence,key,
396e1ecf-e4d8-9abc-9b85-6cd158d46747,qwen,Qwen-Plus,2026_latest,2024,2026-07-16T00:23:05.359Z,midpoint,ocean,spoon,silence,mountain,laughter,brick,shadow,apple,clock,fog,
70a7a346-b1c2-93de-9a51-88ad186fcff7,qwen,Qwen3-235B-Instruct,2026_latest,2025,2026-07-16T00:23:05.860Z,midpoint,tree,music,rock,dream,river,chair,laughter,storm,paper,mountain,
c38dc196-f5bc-94f2-adc7-926b7702ce41,qwen,Qwen-Plus,2026_latest,2024,2026-07-16T00:23:07.139Z,midpoint,ocean,spoon,justice,cloud,bicycle,silence,apple,mountain,laughter,blanket,
78540713-7e17-9f37-81fe-115ff0fb1d72,qwen,Qwen3-235B-Instruct,2026_latest,2025,2026-07-16T00:23:07.639Z,midpoint,tree,water,book,time,mountain,laughter,cloud,chair,music,fire,
b34e5aad-9b68-9e5a-8cad-5bacf8e2c630,qwen,Qwen-Plus,2026_latest,2024,2026-07-16T00:23:08.526Z,midpoint,ocean,spoon,justice,cloud,bicycle,silence,tomato,mountain,laughter,key,
c2b7f87d-c6ec-9de2-abd6-0b28d94338fc,qwen,Qwen3-235B-Instruct,2026_latest,2025,2026-07-16T00:23:09.027Z,midpoint,chair,water,happiness,rock,music,storm,idea,bread,shadow,mountain,
3df17147-33dc-95b0-8531-3182f5e313d6,qwen,Qwen-Plus,2026_latest,2024,2026-07-16T00:23:10.141Z,midpoint,ocean,spoon,justice,cloud,bicycle,silence,tomato,mountain,laughter,mirror,
29cbb4f4-9772-98b0-9ddf-e1626ba288de,qwen,Qwen3-235B-Instruct,2026_latest,2025,2026-07-16T00:23:10.642Z,midpoint,chair,love,river,thunder,bread,shadow,mountain,laughter,clock,ocean,
2bc172ae-f13a-98fe-be40-5f5f28f76928,qwen,Qwen-Plus,2026_latest,2024,2026-07-16T00:23:11.747Z,midpoint,ocean,spoon,silence,cloud,anger,tree,bicycle,justice,cheese,thunder,
b0cf7a82-26cc-9300-a2fc-739f5d68defc,qwen,Qwen3-235B-Instruct,2026_latest,2025,2026-07-16T00:23:12.247Z,midpoint,apple,mountain,laughter,hammer,river,dream,chair,storm,song,rock,
f85d3664-06c5-9777-b197-b582ee941337,qwen,Qwen-Plus,2026_latest,2024,2026-07-16T00:23:13.157Z,midpoint,apple,silence,mountain,laughter,spoon,justice,cloud,bicycle,fever,library,
6565b1f1-e58c-936b-b11a-d4650bbb1da0,qwen,Qwen3-235B-Instruct,2026_latest,2025,2026-07-16T00:23:13.698Z,midpoint,tree,music,rock,idea,water,chair,freedom,cloud,hammer,love,
09e14584-3e18-9477-9073-ad72dd17b9fa,qwen,Qwen-Plus,2026_latest,2024,2026-07-16T00:23:14.933Z,midpoint,apple,thunder,justice,spoon,mountain,silence,river,laughter,brick,shadow,
be18f1d8-70e9-9273-ae47-82e36444c43c,qwen,Qwen3-235B-Instruct,2026_latest,2025,2026-07-16T00:23:15.433Z,midpoint,chair,love,river,thunder,bread,shadow,mountain,laughter,key,silence,
ddbb809f-d863-9b58-8c33-ebcc72a736e3,qwen,Qwen-Plus,2026_latest,2024,2026-07-16T00:23:16.307Z,midpoint,apple,silence,mountain,laughter,river,justice,spoon,galaxy,fog,courage,
eda3335b-e93f-97d8-8fc6-2902f809abfb,qwen,Qwen3-235B-Instruct,2026_latest,2025,2026-07-16T00:23:16.807Z,midpoint,chair,water,happiness,rock,wind,book,darkness,flower,music,mountain,
de794315-30eb-9b2a-bde2-1526e0952f5f,qwen,Qwen-Plus,2026_latest,2024,2026-07-16T00:23:17.852Z,midpoint,ocean,spoon,justice,cloud,bicycle,silence,tomato,mountain,laughter,clock,
22c67760-b160-932b-ab92-589921a27c1c,qwen,Qwen3-235B-Instruct,2026_latest,2025,2026-07-16T00:23:18.353Z,midpoint,tree,happiness,rock,river,book,anger,mountain,song,chair,cloud,
2bcd9254-e11b-9f7f-9708-d53e2fb72023,qwen,Qwen-Plus,2026_latest,2024,2026-07-16T00:23:19.543Z,midpoint,apple,silence,mountain,laughter,spoon,justice,cloud,bicycle,anger,river,
bde13e8e-3bf0-9b65-951f-fbd35387a051,qwen,Qwen3-235B-Instruct,2026_latest,2025,2026-07-16T00:23:20.043Z,midpoint,tree,water,idea,rock,music,cloud,book,fire,dream,chair,
4fbb76e1-c933-9986-a11f-2dc5e657cfe8,qwen,Qwen-Plus,2026_latest,2024,2026-07-16T00:23:21.063Z,midpoint,apple,ocean,laughter,chair,justice,cloud,guitar,silence,mountain,fire,
09c9e045-8ef4-9a1a-bf67-c4d3f203d54d,qwen,Qwen3-235B-Instruct,2026_latest,2025,2026-07-16T00:23:21.564Z,midpoint,chair,happiness,river,thunder,bread,mirror,silence,mountain,laughter,shadow,
05060ab4-9aef-9458-822c-f3f0f24086c2,qwen,Qwen3.7-Max,2026_latest,2025,2026-07-16T00:22:32.622Z,midpoint,truth,cloud,hammer,frog,fern,cheese,hat,tooth,oil,cart,
d443e04f-87c9-9954-912e-b5bab21b7b64,qwen,Qwen-Plus,2026_latest,2024,2026-07-16T00:23:22.642Z,midpoint,apple,ocean,silence,chair,justice,cloud,spoon,fear,mountain,laughter,
c68d1e90-cba1-92b3-8cc0-5154904b6552,qwen,Qwen3-235B-Instruct,2026_latest,2025,2026-07-16T00:23:23.142Z,midpoint,tree,music,rock,idea,water,chair,time,flower,light,emotion,
8702d871-d27d-9a3f-a0cc-0d1d4b206c9e,qwen,Qwen-Plus,2026_latest,2024,2026-07-16T00:23:24.142Z,midpoint,apple,mountain,laughter,clock,ocean,justice,spoon,cloud,silence,fire,
7347be4f-2375-9aec-a817-bae0b06fce8b,qwen,Qwen3-235B-Instruct,2026_latest,2025,2026-07-16T00:23:24.643Z,midpoint,chair,water,music,mountain,idea,spoon,cloud,love,tree,fire,
47ce6471-bc9d-9718-9a95-43450cec8f0f,qwen,Qwen-Plus,2026_latest,2024,2026-07-16T00:23:25.699Z,midpoint,apple,mountain,silence,chair,ocean,laughter,clock,shadow,bread,mirror,
9363b068-320d-9131-a63b-0a386f3bb3f2,qwen,Qwen3-235B-Instruct,2026_latest,2025,2026-07-16T00:23:26.199Z,midpoint,chair,water,laughter,mountain,key,storm,book,flower,shadow,bread,
9ceeb504-fe5c-994c-bea4-1a23813783c6,qwen,Qwen-Plus,2026_latest,2024,2026-07-16T00:23:27.218Z,midpoint,apple,silence,mountain,laughter,key,ocean,justice,spoon,shadow,thunder,
ac763cd4-4419-97ea-aa6c-4fc1e15342d3,qwen,Qwen3-235B-Instruct,2026_latest,2025,2026-07-16T00:23:27.719Z,midpoint,tree,book,water,dream,hammer,music,shadow,fire,mountain,laughter,
6c54b341-94a4-9887-a175-c0169d764e8c,qwen,Qwen-Plus,2026_latest,2024,2026-07-16T00:23:28.766Z,midpoint,apple,mountain,laughter,clock,ocean,idea,chair,thunder,sugar,mirror,
f26e959b-81fe-963b-a352-656ef2e917ff,qwen,Qwen3-235B-Instruct,2026_latest,2025,2026-07-16T00:23:29.266Z,midpoint,chair,water,dream,rock,laughter,cloud,tree,anger,book,wind,
378eefaf-4ffd-9a06-80e5-2933fce19a1a,qwen,Qwen-Plus,2026_latest,2024,2026-07-16T00:23:30.193Z,midpoint,apple,silence,mountain,justice,spoon,cloud,laughter,river,book,shadow,
818ede6f-32d8-920e-9607-482b45ec3c1d,qwen,Qwen3-235B-Instruct,2026_latest,2025,2026-07-16T00:23:30.693Z,midpoint,tree,happiness,hammer,river,song,mountain,bread,darkness,clock,flower,
1f8659de-f099-930b-8e68-654ca6234f2a,qwen,Qwen-Plus,2026_latest,2024,2026-07-16T00:23:31.590Z,midpoint,apple,mountain,laughter,clock,ocean,chair,justice,star,bread,shadow,
b964b56a-b7f2-910b-ad12-6db487e2c02d,qwen,Qwen3-235B-Instruct,2026_latest,2025,2026-07-16T00:23:32.272Z,midpoint,tree,water,idea,mountain,chair,love,river,book,wind,flower,
2cd8afab-8bca-9948-a8fe-9276a539df7d,qwen,Qwen-Plus,2026_latest,2024,2026-07-16T00:23:33.386Z,midpoint,ocean,spoon,justice,cloud,bicycle,silence,apple,mountain,laughter,notebook,
3a8bf7ff-5827-9491-9215-66567e10908e,qwen,Qwen3-235B-Instruct,2026_latest,2025,2026-07-16T00:23:33.886Z,midpoint,chair,ocean,laughter,rock,dream,storm,paper,love,mountain,shadow,
e959fcde-2642-9bf2-a4ba-00dc83cfa80f,qwen,Qwen-Plus,2026_latest,2024,2026-07-16T00:23:34.931Z,midpoint,sky,spoon,justice,cloud,melody,brick,silence,river,laughter,mountain,
efa2040e-2a7f-9a5e-9c3c-96d459b7bcdb,qwen,Qwen3-235B-Instruct,2026_latest,2025,2026-07-16T00:23:35.431Z,midpoint,apple,mountain,laughter,river,clock,shadow,music,stone,dream,fire,
1301559e-b0d2-96ec-8b7c-71bc90d9d436,qwen,Qwen-Plus,2026_latest,2024,2026-07-16T00:23:36.372Z,midpoint,apple,mountain,laughter,clock,river,silence,chair,fire,idea,ocean,
8a96859f-a522-9166-bb5f-df696c636cee,qwen,Qwen3-235B-Instruct,2026_latest,2025,2026-07-16T00:23:36.872Z,midpoint,apple,mountain,laughter,hammer,river,dream,clock,thunder,blanket,shadow,
ded0c20a-36da-9d4f-bda9-4e72c55dc583,qwen,Qwen-Plus,2026_latest,2024,2026-07-16T00:23:37.871Z,midpoint,apple,silence,mountain,laughter,chair,ocean,justice,key,fog,star,
2a5008ae-c3af-9389-ab67-2e250840ec88,qwen,Qwen3-235B-Instruct,2026_latest,2025,2026-07-16T00:23:38.380Z,midpoint,tree,ocean,idea,hammer,laughter,mountain,cloud,book,fire,silence,
626ff144-23ac-9636-9cba-0858b3bd09c3,qwen,Qwen-Plus,2026_latest,2024,2026-07-16T00:23:39.199Z,midpoint,apple,thunder,democracy,spoon,silence,mountain,laughter,clock,ocean,justice,
e28b519d-50cd-9a6a-b139-a93668ff65f4,qwen,Qwen3-235B-Instruct,2026_latest,2025,2026-07-16T00:23:39.844Z,midpoint,chair,happiness,river,thunder,bread,mountain,whisper,shadow,mirror,courage,
e2a85473-372b-97c3-bb18-11a38ef980da,qwen,Qwen-Plus,2026_latest,2024,2026-07-16T00:23:40.603Z,midpoint,sky,spoon,courage,mountain,silence,apple,river,laughter,chair,shadow,
ea272867-8952-9f9c-867f-dd802ba828da,qwen,Qwen3-235B-Instruct,2026_latest,2025,2026-07-16T00:23:41.550Z,midpoint,tree,happiness,rock,river,book,storm,chair,time,flower,mountain,
5b56d642-7895-9912-88f6-17e28a0cc845,qwen,Qwen-Plus,2026_latest,2024,2026-07-16T00:23:42.143Z,midpoint,ocean,spoon,silence,mountain,laughter,clock,cloud,paper,justice,apple,
6ba51534-ec1e-948c-a3e1-0afed60f31fa,qwen,Qwen3-235B-Instruct,2026_latest,2025,2026-07-16T00:23:42.925Z,midpoint,tree,happiness,rock,river,book,storm,music,chair,shadow,fire,
a74166fa-27ae-97e1-b102-9fdf3583f012,qwen,Qwen-Plus,2026_latest,2024,2026-07-16T00:23:43.716Z,midpoint,ocean,spoon,silence,mountain,laughter,cloud,book,diamond,shadow,fire,
b101b3ac-ee6f-9884-8af0-b22fd9f237a9,qwen,Qwen3-235B-Instruct,2026_latest,2025,2026-07-16T00:23:44.368Z,midpoint,apple,mountain,laughter,hammer,river,dream,cloud,blanket,clock,fire,
d4dcc1ec-dacb-9d76-9403-206097b08d22,qwen,Qwen-Plus,2026_latest,2024,2026-07-16T00:23:45.106Z,midpoint,apple,thunder,justice,spoon,mountain,silence,bicycle,dream,cheese,river,
25781d66-a0b5-9336-a825-2e269d0617db,qwen,Qwen3-235B-Instruct,2026_latest,2025,2026-07-16T00:23:45.875Z,midpoint,tree,laughter,hammer,river,idea,bread,cloud,clock,mountain,song,
c89c3682-b9c2-91db-a110-8e7b9edcec07,qwen,Qwen-Plus,2026_latest,2024,2026-07-16T00:23:46.622Z,midpoint,apple,mountain,silence,ladder,justice,cloud,spoon,ocean,laughter,brick,
9c169002-a7b7-9744-a99d-2a5c8997cdbe,qwen,Qwen3-235B-Instruct,2026_latest,2025,2026-07-16T00:23:47.204Z,midpoint,chair,ocean,laughter,thunder,bread,mirror,shadow,melody,mountain,clock,
70a61456-0f5c-9910-98f5-734da8073a86,qwen,Qwen-Plus,2026_latest,2024,2026-07-16T00:23:47.986Z,midpoint,chair,ocean,laughter,diamond,silence,broccoli,thunder,quilt,justice,volcano,
1d2d2014-4151-9aff-87b5-f3471b17896b,qwen,Qwen3-235B-Instruct,2026_latest,2025,2026-07-16T00:23:48.890Z,midpoint,tree,ocean,thought,hammer,melody,shadow,mountain,candle,laughter,river,
81a69a9a-ee32-9167-b5b3-c59311ed50cb,qwen,Qwen-Plus,2026_latest,2024,2026-07-16T00:23:49.520Z,midpoint,ocean,spoon,justice,cloud,bicycle,silence,lemon,mountain,laughter,blanket,
42829ac1-9528-9ed1-ba5d-1f57af3598cf,qwen,Qwen3-235B-Instruct,2026_latest,2025,2026-07-16T00:23:50.609Z,midpoint,chair,water,idea,mountain,laughter,key,storm,bread,shadow,flower,
a928bb20-081e-97ca-b5c5-552fd715fe21,qwen,Qwen-Plus,2026_latest,2024,2026-07-16T00:23:51.110Z,midpoint,apple,ocean,silence,chair,justice,lightning,bread,mountain,laughter,shadow,
4a0dd2bb-d4bb-93a5-90d8-9618ab09a18b,qwen,Qwen3-235B-Instruct,2026_latest,2025,2026-07-16T00:23:51.939Z,midpoint,apple,mountain,laughter,hammer,river,dream,clock,thunder,blanket,shadow,
5a0e4d3d-d164-9f59-8f79-153b5fda6ed2,qwen,Qwen-Plus,2026_latest,2024,2026-07-16T00:23:52.620Z,midpoint,ocean,spoon,democracy,silence,apple,mountain,laughter,chair,time,cloud,
a3863806-7354-99d2-bb0f-8eaf1408e266,qwen,Qwen3-235B-Instruct,2026_latest,2025,2026-07-16T00:23:53.366Z,midpoint,tree,idea,water,mountain,song,chair,time,fire,cloud,book,
99f392d4-3e35-98b1-885f-89d8de2fce51,qwen,Qwen-Plus,2026_latest,2024,2026-07-16T00:23:54.034Z,midpoint,apple,ocean,silence,chair,justice,lightning,blanket,mountain,laughter,clock,
ea9f42e7-4ee1-9219-b969-165782c4bf7f,qwen,Qwen3-235B-Instruct,2026_latest,2025,2026-07-16T00:23:54.626Z,midpoint,tree,music,spoon,mountain,idea,ocean,shoe,thunder,bread,shadow,
85d16fbb-64b4-9fbe-9569-e434c4200de7,qwen,Qwen-Plus,2026_latest,2024,2026-07-16T00:23:55.562Z,midpoint,chair,love,broccoli,thunder,mirror,justice,river,spoon,silence,cloud,
e4864307-f97f-92f6-bb37-766a204b9254,qwen,Qwen3-235B-Instruct,2026_latest,2025,2026-07-16T00:23:56.129Z,midpoint,apple,mountain,laughter,hammer,river,dream,cloud,bicycle,fire,book,
e9000d07-6936-9c6e-a207-c61e85d5b741,qwen,Qwen-Plus,2026_latest,2024,2026-07-16T00:23:56.957Z,midpoint,apple,silence,mountain,justice,spoon,galaxy,laughter,cloud,hammer,democracy,
8b9c62cd-66d9-9721-b48c-3b3f9710570a,qwen,Qwen3-235B-Instruct,2026_latest,2025,2026-07-16T00:23:57.596Z,midpoint,tree,water,idea,rock,music,shadow,chair,wind,flower,fire,
e77446ab-cc9c-9f3e-b1d1-1c2faca95989,qwen,Qwen-Plus,2026_latest,2024,2026-07-16T00:23:58.651Z,midpoint,apple,mountain,laughter,spoon,justice,cloud,bicycle,silence,river,fire,
d8f8101e-d08e-9d11-8fb2-6429e9e24ff4,qwen,Qwen3-235B-Instruct,2026_latest,2025,2026-07-16T00:23:59.152Z,midpoint,apple,mountain,laughter,river,chair,storm,song,shadow,knife,dream,
bb3c1ecc-9027-903e-a511-3f8b60041f79,qwen,Qwen-Plus,2026_latest,2024,2026-07-16T00:24:00.058Z,midpoint,apple,mountain,laughter,chair,ocean,justice,clock,feather,thunder,mirror,
e3faec0b-58f7-90b6-b808-a694cf395b48,qwen,Qwen3-235B-Instruct,2026_latest,2025,2026-07-16T00:24:00.559Z,midpoint,chair,happiness,river,thunder,bread,shadow,mountain,whisper,flower,iron,
052a2cce-3de8-9038-853f-4a51b81140d4,qwen,Qwen-Plus,2026_latest,2024,2026-07-16T00:24:01.565Z,midpoint,apple,thunder,ladder,justice,pillow,volcano,spoon,silence,umbrella,galaxy,
f1d092aa-7577-990e-b4d8-b7c2a697237f,qwen,Qwen3-235B-Instruct,2026_latest,2025,2026-07-16T00:24:02.065Z,midpoint,chair,love,river,mountain,music,cloud,justice,hammer,silence,tree,
c43b3d57-7c5a-9957-b51a-4dce716357e2,qwen,Qwen-Plus,2026_latest,2024,2026-07-16T00:24:02.958Z,midpoint,ocean,spoon,justice,cloud,bicycle,silence,apple,mountain,laughter,clock,
fb5ded1f-4d1f-916c-815d-a7df785b1b94,qwen,Qwen3-235B-Instruct,2026_latest,2025,2026-07-16T00:24:03.458Z,midpoint,chair,ocean,happiness,clock,thunder,bread,shadow,mountain,whisper,flower,
4a26d6e7-cfa3-9c12-bf2c-51f3d20695fa,qwen,Qwen-Plus,2026_latest,2024,2026-07-16T00:24:04.547Z,midpoint,chair,happiness,ocean,brick,silence,apple,thunder,blanket,justice,ladder,
a2be41e9-dbcf-9695-a7ea-3cf692b7229a,qwen,Qwen3-235B-Instruct,2026_latest,2025,2026-07-16T00:24:05.047Z,midpoint,chair,love,river,thunder,bread,shadow,mountain,laughter,knife,silence,
deef500c-1853-9f73-9319-1e59cf5adcb1,qwen,Qwen-Plus,2026_latest,2024,2026-07-16T00:24:05.983Z,midpoint,apple,silence,hammer,ocean,justice,candle,bicycle,fog,laughter,mountain,
f9d3a9a3-1d5d-9050-b934-7d3564d01d6a,qwen,Qwen3-235B-Instruct,2026_latest,2025,2026-07-16T00:24:06.484Z,midpoint,tree,music,rock,freedom,cloud,chair,laughter,river,shadow,bread,
5ac0ceb2-7a80-90db-b9eb-8e23f83ea958,qwen,Qwen-Plus,2026_latest,2024,2026-07-16T00:24:07.403Z,midpoint,apple,silence,mountain,laughter,chair,ocean,justice,candle,thunder,bicycle,
a9408202-e85d-99f1-89c6-2c28d3139b76,qwen,Qwen3-235B-Instruct,2026_latest,2025,2026-07-16T00:24:08.701Z,midpoint,chair,happiness,river,thunder,bread,shadow,mountain,whisper,fire,silence,
3a3e66fc-1182-942b-a2cf-aa377590ffd3,qwen,Qwen-Plus,2026_latest,2024,2026-07-16T00:24:09.201Z,midpoint,apple,mountain,silence,spoon,justice,cloud,bicycle,fear,river,book,
7da42032-29ac-9791-bc9d-106aa879f29e,qwen,Qwen3-235B-Instruct,2026_latest,2025,2026-07-16T00:24:10.121Z,midpoint,chair,happiness,river,thunder,bread,mountain,clock,silence,flower,shadow,
e24b6d4f-a32a-92cb-afc1-36d35e5ff868,qwen,Qwen-Plus,2026_latest,2024,2026-07-16T00:24:10.687Z,midpoint,sky,spoon,justice,cloud,bicycle,silence,apple,mountain,laughter,river,
546c5f21-4c28-9f05-aef6-b5692b659781,qwen,Qwen3-235B-Instruct,2026_latest,2025,2026-07-16T00:24:11.494Z,midpoint,apple,mountain,laughter,river,clock,dream,hammer,cloud,music,stone,
625f59c2-7646-9f3b-b90a-c25d82325739,qwen,Qwen-Plus,2026_latest,2024,2026-07-16T00:24:12.426Z,midpoint,apple,mountain,laughter,chair,ocean,silence,key,cloud,justice,fire,
e18a65cd-6e99-9eb2-8e6a-a0f426743b2c,qwen,Qwen3-235B-Instruct,2026_latest,2025,2026-07-16T00:24:12.937Z,midpoint,chair,water,idea,tree,laughter,rock,wind,book,shadow,fire,
5ed8ab57-fff7-963e-a23e-4675382df3a6,qwen,Qwen3.7-Max,2026_latest,2025,2026-07-16T00:23:23.642Z,midpoint,star,joy,spoon,number,bread,sand,moment,flower,wind,truth,
42e4c88e-a48f-9fb8-b06e-ad963d0b5a6b,qwen,Qwen-Plus,2026_latest,2024,2026-07-16T00:24:13.950Z,midpoint,chair,love,mountain,silence,apple,justice,river,laughter,clock,cloud,
2f9ca437-09cc-90f1-a82e-7e9c3b5cbac2,qwen,Qwen3-235B-Instruct,2026_latest,2025,2026-07-16T00:24:14.450Z,midpoint,apple,mountain,laughter,river,chair,time,shadow,bread,thunder,mirror,
edaea008-2599-9a34-8fbe-6a0f990e4651,qwen,Qwen-Plus,2026_latest,2024,2026-07-16T00:24:15.595Z,midpoint,ocean,spoon,justice,cloud,bicycle,silence,tomato,mountain,laughter,key,
bb549f2f-0302-90dc-881f-01d799efa5d6,qwen,Qwen3-235B-Instruct,2026_latest,2025,2026-07-16T00:24:16.095Z,midpoint,chair,ocean,music,apple,cloud,anger,bicycle,mountain,flower,darkness,
fedfa988-e6e7-911f-ab50-5f51c8f3febd,qwen,Qwen-Plus,2026_latest,2024,2026-07-16T00:24:17.088Z,midpoint,apple,ocean,silence,chair,justice,thunder,feather,mountain,laughter,mirror,
4e72b616-b6f1-93a8-bdb5-80f91c657d35,qwen,Qwen3-235B-Instruct,2026_latest,2025,2026-07-16T00:24:17.588Z,midpoint,tree,laughter,hammer,river,cloud,book,hunger,clock,music,stone,
225aa511-2a58-98e8-8981-6f5ac9bd7a47,qwen,Qwen-Plus,2026_latest,2024,2026-07-16T00:24:19.049Z,midpoint,sky,spoon,justice,fog,bicycle,silence,apple,mountain,laughter,river,
d73f5f12-bccb-988d-8f90-2bc16dc79654,qwen,Qwen3-235B-Instruct,2026_latest,2025,2026-07-16T00:24:19.550Z,midpoint,chair,water,idea,mountain,song,tooth,storm,blanket,fear,apple,
fc5c58c0-37f6-915c-bb1a-7fd3abf36bdb,qwen,Qwen-Plus,2026_latest,2024,2026-07-16T00:24:20.608Z,midpoint,apple,mountain,silence,bicycle,justice,cloud,spoon,ocean,laughter,clock,
d12a8138-cd83-9e37-9a2d-8e88ccbc8ab0,qwen,Qwen3-235B-Instruct,2026_latest,2025,2026-07-16T00:24:21.109Z,midpoint,chair,cloud,music,river,idea,hammer,shadow,apple,laughter,mountain,
f418cfa7-0d2c-916d-bcd0-34206716a3f6,qwen,Qwen-Plus,2026_latest,2024,2026-07-16T00:24:22.079Z,midpoint,apple,silence,mountain,laughter,spoon,justice,cloud,bicycle,fear,river,
ec226075-d078-91ef-b55f-dddfdced46f6,qwen,Qwen3-235B-Instruct,2026_latest,2025,2026-07-16T00:24:22.579Z,midpoint,chair,water,idea,mountain,music,tooth,storm,cheese,shadow,hammer,
7d415c80-957b-95b7-ba37-8e4535294063,qwen,Qwen-Plus,2026_latest,2024,2026-07-16T00:24:23.462Z,midpoint,apple,ocean,silence,chair,justice,lightning,cheese,mountain,laughter,compass,
a59850a7-4089-9170-bb27-25890671af2f,qwen,Qwen3-235B-Instruct,2026_latest,2025,2026-07-16T00:24:24.598Z,midpoint,chair,ocean,laughter,clock,thunder,blanket,justice,pencil,mountain,whisper,
244a05c5-3d28-9000-aab1-77cc6194aed5,qwen,Qwen-Plus,2026_latest,2024,2026-07-16T00:24:25.099Z,midpoint,ocean,spoon,democracy,cloud,bicycle,silence,apple,mountain,laughter,shadow,
11d40419-cbb5-975c-9218-b23f926d8b83,qwen,Qwen3-235B-Instruct,2026_latest,2025,2026-07-16T00:24:26.051Z,midpoint,chair,ocean,music,tooth,shadow,mountain,laughter,paper,storm,thread,
d4e30927-838c-95e2-8d64-4aec90c58c47,qwen,Qwen-Plus,2026_latest,2024,2026-07-16T00:24:26.651Z,midpoint,apple,silence,mountain,laughter,clock,ocean,idea,chair,fire,shadow,
b63e82d7-44e5-9939-813c-9268ea7e1ae6,qwen,Qwen-Plus,2026_latest,2024,2026-07-16T00:24:28.163Z,midpoint,apple,ocean,silence,ladder,justice,thunder,pillow,desert,laughter,mirror,
35f9b320-0350-9974-898d-1fef5245e502,qwen,Qwen3-235B-Instruct,2026_latest,2025,2026-07-16T00:24:27.325Z,midpoint,apple,mountain,laughter,hammer,river,dream,candle,thunder,wheel,shadow,
628f27cf-8e7a-9428-9db6-e41d088d1f0a,qwen,Qwen-Plus,2026_latest,2024,2026-07-16T00:24:29.647Z,midpoint,apple,silence,mountain,laughter,chair,ocean,justice,feather,clock,fog,
1676052f-3616-9e84-8c57-610e227ade96,qwen,Qwen3-235B-Instruct,2026_latest,2025,2026-07-16T00:24:30.421Z,midpoint,chair,cloud,laughter,river,mountain,music,shadow,fire,idea,bread,
5820a7dd-f576-9e0e-8c0f-ac5e0f26ad9e,qwen,Qwen-Plus,2026_latest,2024,2026-07-16T00:24:30.990Z,midpoint,apple,silence,mountain,laughter,key,ocean,justice,candle,thunder,mirror,
cc4d51b9-cda5-9593-8fa6-b62c3caf6dd2,qwen,Qwen3-235B-Instruct,2026_latest,2025,2026-07-16T00:24:31.919Z,midpoint,tree,water,happiness,rock,song,darkness,chair,wind,idea,flower,
ad461928-3895-9412-bb9c-2bc04c8a64a4,qwen,Qwen-Plus,2026_latest,2024,2026-07-16T00:24:32.511Z,midpoint,book,ocean,laughter,spoon,justice,cloud,bicycle,silence,apple,mountain,
3f3e2320-51bc-94e8-be60-faa992e55179,qwen,Qwen3-235B-Instruct,2026_latest,2025,2026-07-16T00:24:33.247Z,midpoint,chair,love,river,mountain,laughter,storm,clock,freedom,apple,shadow,
