model_name,provider,intelligence,region,reasoning,release_date,date_precision,noun_0,noun_1,noun_2,noun_3,noun_4,noun_5,noun_6,noun_7,noun_8,noun_9,dat_score,between_unit_posaware
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,freedom,mountain,laughter,ocean,justice,bicycle,silence,fire,wisdom,75.204811,76.061317
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,freedom,mountain,laughter,river,silence,bicycle,thunder,shadow,happiness,74.006981,76.097826
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,chair,laughter,mountain,freedom,apple,silence,river,courage,shadow,melody,74.839279,77.241003
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,love,mountain,freedom,bicycle,silence,chocolate,storm,memory,ocean,laughter,73.492149,75.267350
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,love,table,mountain,freedom,apple,laughter,river,silence,bicycle,dream,74.781418,76.049279
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,freedom,mountain,laughter,ocean,silence,bicycle,justice,shadow,melody,74.000961,75.571997
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,love,mountain,laughter,ocean,silence,fire,whisper,shadow,freedom,echo,66.422760,74.499722
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,chair,laughter,mountain,freedom,apple,silence,ocean,justice,bicycle,shadow,74.297752,76.867609
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,freedom,mountain,laughter,river,silence,bicycle,hunger,shadow,melody,74.006981,76.097826
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,freedom,mountain,laughter,ocean,justice,bicycle,silence,rainbow,electricity,75.204811,76.061317
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,love,mountain,music,water,freedom,fire,silence,laughter,shadow,dream,69.488976,74.321282
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,idea,mountain,laughter,ocean,silence,bicycle,melody,shadow,hunger,rainbow,72.834000,75.451953
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,cloud,whisper,mountain,laughter,river,shadow,silence,flame,echo,stone,67.251312,75.795330
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,freedom,mountain,laughter,ocean,justice,bicycle,silence,shadow,melody,75.204811,76.061317
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,freedom,mountain,laughter,ocean,silence,bicycle,justice,shadow,melody,74.000961,75.571997
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,mountain,laughter,bicycle,ocean,friendship,candle,silence,river,shadow,76.264969,74.503565
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,love,mountain,clock,whisper,river,laughter,shadow,bread,dream,silence,72.981438,75.937706
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,cloud,whisper,mountain,laughter,river,shadow,melody,stone,silence,flame,70.851013,76.375322
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,tree,happiness,bicycle,justice,mountain,freedom,apple,silence,river,laughter,72.072693,76.362398
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,freedom,mountain,laughter,bicycle,silence,ocean,justice,candle,thunderstorm,74.000954,75.792009
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,freedom,river,laughter,mountain,silence,bicycle,justice,ocean,shadow,74.006981,76.241705
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,freedom,mountain,laughter,bicycle,justice,ocean,silence,candle,wisdom,75.204811,76.281329
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,freedom,mountain,laughter,bicycle,justice,ocean,silence,candle,shadow,75.204811,76.281329
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,freedom,mountain,laughter,river,silence,bicycle,hunger,shadow,melody,74.006981,76.097826
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,love,mountain,clock,whisper,bread,ocean,shadow,laughter,bridge,silence,74.133636,75.177705
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,idea,mountain,laughter,bicycle,silence,chocolate,river,friendship,puzzle,thunder,73.570709,75.270707
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,cloud,laughter,mountain,silence,river,freedom,apple,shadow,bicycle,thunder,73.202065,76.190182
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,freedom,mountain,laughter,ocean,justice,bicycle,silence,rainbow,chocolate,75.204811,76.061317
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,freedom,mountain,laughter,river,silence,cloud,courage,bicycle,shadow,73.202057,76.081956
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,love,rock,time,fire,cloud,bread,fear,wheel,echo,rain,69.041557,74.718034
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,freedom,mountain,laughter,ocean,silence,bicycle,justice,shadow,melody,74.000961,75.571997
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,love,mountain,clock,river,freedom,apple,silence,bicycle,anger,cloud,74.602196,75.750699
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,freedom,mountain,laughter,ocean,silence,bicycle,justice,shadow,melody,74.000961,75.571997
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,freedom,mountain,laughter,ocean,justice,bicycle,silence,rainbow,shadow,75.204811,76.061317
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,rock,happiness,river,silence,apple,freedom,mountain,laughter,ocean,shadow,71.974960,76.483998
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,love,mountain,clock,whisper,ocean,laughter,shadow,bicycle,silence,thunder,71.962120,75.411877
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,idea,mountain,laughter,bicycle,freedom,river,silence,chocolate,shadow,harmony,71.173264,74.810888
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,freedom,mountain,laughter,ocean,silence,bicycle,justice,candle,whisper,74.000961,75.571997
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,rock,happiness,bicycle,cloud,justice,sandwich,river,whisper,mountain,silence,79.573822,78.105268
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,love,table,freedom,river,anger,cloud,silence,bicycle,hunger,mountain,74.144920,76.552196
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,freedom,mountain,laughter,river,silence,bicycle,courage,shadow,melody,74.006981,76.097826
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,freedom,mountain,laughter,river,silence,candle,happiness,shadow,bicycle,74.691055,75.728540
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,love,mountain,clock,whisper,freedom,apple,thunder,mirror,silence,river,75.686539,76.122145
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,love,mountain,bicycle,justice,apple,thunder,blanket,freedom,river,shadow,75.572952,75.867899
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,rock,happiness,elephant,justice,bicycle,cloud,silence,mountain,laughter,river,76.923317,77.580140
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,love,table,idea,river,clock,fear,bread,storm,music,shadow,72.381592,75.462598
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,cloud,whisper,mountain,laughter,river,shadow,apple,silence,fire,dream,72.409317,75.957636
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,freedom,mountain,laughter,river,silence,bicycle,hunger,shadow,melody,74.006981,76.097826
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,chair,laughter,mountain,freedom,sandwich,silence,ocean,bicycle,dream,forest,74.579285,77.208109
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,mountain,freedom,laughter,river,silence,bicycle,hunger,melody,shadow,74.006981,74.903956
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,chair,happiness,river,freedom,mountain,silence,apple,justice,cloud,laughter,74.480476,77.078642
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,freedom,mountain,laughter,ocean,silence,bicycle,courage,rainbow,shadow,74.000961,75.571997
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,love,mountain,clock,whisper,ocean,laughter,shadow,apple,silence,river,71.962120,75.411877
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,idea,mountain,laughter,bicycle,silence,chocolate,democracy,river,friendship,shadow,75.556496,76.359964
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,rock,happiness,bicycle,whisper,mountain,freedom,pencil,silence,ocean,laughter,77.309853,77.713655
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,freedom,mountain,laughter,ocean,silence,bicycle,justice,candle,whisper,74.000961,75.571997
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,love,mountain,clock,whisper,apple,freedom,river,shadow,laughter,silence,76.352760,76.346528
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,idea,mountain,laughter,ocean,silence,bicycle,melody,shadow,freedom,whisper,72.834000,75.451953
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,chair,freedom,mountain,laughter,ocean,silence,apple,anger,bicycle,melody,74.297752,76.642020
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,freedom,mountain,laughter,river,silence,candle,shadow,melody,thunder,74.691055,75.728540
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,love,mountain,clock,whisper,laughter,river,shadow,silence,flame,dream,72.981453,75.783427
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,love,table,idea,rain,mountain,music,bread,freedom,shadow,laughter,70.879135,74.770019
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,freedom,mountain,laughter,ocean,silence,bicycle,justice,shadow,melody,74.000961,75.571997
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,freedom,mountain,laughter,ocean,justice,bicycle,silence,rainbow,shadow,75.204811,76.061317
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,freedom,mountain,laughter,ocean,silence,bicycle,anger,river,shadow,74.000961,75.571997
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,love,rock,justice,water,freedom,shoe,silence,fire,idea,bread,72.039970,75.891828
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,justice,mountain,laughter,river,freedom,shadow,whisper,diamond,silence,74.413719,75.989981
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,love,mountain,laughter,bicycle,silence,chocolate,freedom,river,puzzle,thunderstorm,71.674736,75.474313
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,love,mountain,idea,water,laughter,bicycle,silence,cloud,freedom,sandwich,70.908913,74.169309
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,chair,cloud,freedom,laughter,mountain,music,river,silence,star,thought,75.798454,77.070595
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,freedom,mountain,laughter,ocean,silence,bicycle,anger,candle,wisdom,74.000961,75.571997
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,mountain,freedom,laughter,ocean,silence,bicycle,justice,melody,shadow,74.000961,74.378127
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,idea,mountain,laughter,river,silence,apple,freedom,shadow,clock,whisper,72.508163,75.295737
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,chair,laughter,mountain,freedom,apple,silence,river,courage,bicycle,whisper,74.839279,77.241003
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,justice,mountain,laughter,ocean,freedom,shadow,melody,silence,galaxy,74.015388,75.464152
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,chair,laughter,mountain,justice,apple,freedom,ocean,silence,friendship,shadow,75.884331,77.396149
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,freedom,mountain,laughter,ocean,silence,bicycle,anger,forest,melody,74.000961,75.571997
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,freedom,mountain,laughter,river,silence,candle,thunder,shadow,bicycle,74.691055,75.728540
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,freedom,mountain,laughter,ocean,silence,bicycle,justice,candle,wisdom,74.000961,75.571997
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,chair,freedom,mountain,laughter,ocean,silence,apple,courage,river,shadow,74.297752,76.642020
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,love,mountain,clock,laughter,river,silence,apple,freedom,shadow,music,74.543365,76.034059
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,chair,happiness,mountain,music,apple,freedom,river,laughter,bicycle,silence,75.408279,77.168811
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,chair,laughter,mountain,freedom,apple,silence,river,courage,cloud,bicycle,74.839279,77.241003
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,freedom,mountain,laughter,ocean,silence,bicycle,justice,candle,whisper,74.000961,75.571997
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,freedom,mountain,laughter,ocean,silence,bicycle,justice,cloud,whisper,74.000961,75.571997
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,freedom,mountain,laughter,ocean,silence,bicycle,happiness,thunderstorm,chocolate,74.000961,75.571997
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,freedom,mountain,laughter,bicycle,silence,ocean,justice,shadow,melody,74.000954,75.792009
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,chair,happiness,river,idea,mountain,freedom,bread,silence,cloud,courage,72.773758,76.078889
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,freedom,mountain,laughter,ocean,silence,bicycle,anger,cloud,melody,74.000961,75.571997
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,chair,happiness,mountain,freedom,apple,thunder,river,silence,bicycle,justice,75.304863,76.848003
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,freedom,mountain,laughter,river,silence,bicycle,courage,shadow,melody,74.006981,76.097826
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,idea,mountain,laughter,ocean,silence,bicycle,freedom,shadow,melody,apple,70.816216,75.084058
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,chair,love,mountain,freedom,apple,laughter,ocean,justice,bicycle,silence,74.218185,76.227099
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,freedom,mountain,laughter,ocean,silence,bicycle,justice,shadow,melody,74.000961,75.571997
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,chair,happiness,mountain,freedom,bicycle,silence,ocean,laughter,shadow,melody,71.693253,76.847406
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,love,table,idea,rain,mountain,freedom,shoe,silence,laughter,apple,72.110764,75.159762
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,love,table,idea,mountain,freedom,shoe,silence,bicycle,cloud,hunger,72.271950,75.079328
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,love,mountain,clock,river,laughter,silence,bicycle,shadow,whisper,thunder,73.979660,76.527694
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,idea,mountain,laughter,bicycle,silence,ocean,friendship,shadow,melody,freedom,71.763947,74.904744
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,love,mountain,clock,soup,bicycle,whisper,blanket,storm,pencil,laughter,77.513779,76.513848
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,chair,laughter,mountain,melody,apple,freedom,ocean,silence,shadow,bicycle,77.230438,77.499281
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,chair,happiness,mountain,freedom,apple,silence,river,anger,bicycle,cloud,74.480476,76.964814
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,mountain,laughter,freedom,ocean,silence,bicycle,justice,shadow,melody,74.000961,74.516777
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,love,mountain,water,thought,bicycle,cloud,music,bread,freedom,fire,71.388985,74.109818
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,justice,mountain,laughter,bicycle,silence,ocean,freedom,candle,whisper,75.536118,76.241436
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,idea,mountain,laughter,river,silence,apple,freedom,shadow,bicycle,whisper,72.508163,75.295737
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,love,table,storm,music,mountain,laughter,freedom,apple,silence,fire,73.733917,76.561806
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,freedom,mountain,laughter,river,silence,shadow,hunger,melody,thunder,72.536240,75.461241
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,love,mountain,clock,bread,freedom,river,laughter,bicycle,silence,candle,75.402275,75.438586
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,freedom,mountain,laughter,bicycle,silence,river,courage,shadow,melody,74.006981,76.165403
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,love,mountain,chair,laughter,river,bicycle,silence,apple,freedom,shadow,72.608742,75.291928
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,idea,mountain,laughter,ocean,silence,bicycle,justice,candle,whisper,puzzle,72.546875,75.559963
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,love,mountain,clock,bread,storm,whisper,diamond,laughter,river,shadow,78.108231,76.543846
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,love,table,storm,idea,mountain,laughter,apple,freedom,river,silence,73.942772,75.403180
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,freedom,mountain,laughter,river,silence,bicycle,hunger,shadow,melody,74.006981,76.097826
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,freedom,mountain,laughter,ocean,justice,shadow,melody,diamond,silence,74.015381,75.424732
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,love,mountain,laughter,bread,silence,river,freedom,shadow,fire,dream,70.150665,75.107581
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,love,mountain,clock,whisper,freedom,apple,shadow,laughter,ocean,silence,75.410233,75.767640
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,rock,emotion,bicycle,silence,mountain,freedom,candle,laughter,river,puzzle,74.969200,77.229291
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,love,mountain,clock,freedom,apple,river,laughter,chair,silence,fire,75.798004,75.562426
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,chair,laughter,mountain,freedom,river,silence,apple,justice,cloud,whisper,74.839279,77.210951
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,chair,freedom,ocean,laughter,mountain,silence,apple,justice,shadow,melody,74.297752,76.813961
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,chair,happiness,cloud,justice,mountain,silence,river,freedom,apple,laughter,74.297867,77.691655
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,love,rock,idea,water,chair,fear,cloud,money,song,apple,70.262466,74.496027
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,freedom,mountain,laughter,bicycle,silence,ocean,shadow,melody,thunder,74.000954,75.792009
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,rock,joy,cloud,knife,echo,bread,shadow,river,flame,silence,76.845345,77.500592
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,chair,freedom,mountain,laughter,apple,silence,river,memory,shadow,bicycle,74.839279,77.197901
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,love,mountain,water,thought,bicycle,music,cloud,laughter,bread,silence,71.388985,74.399871
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,freedom,mountain,laughter,bicycle,justice,river,silence,shadow,happiness,74.971817,76.654724
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,freedom,mountain,laughter,ocean,justice,shadow,melody,forest,silence,74.015381,75.424732
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,freedom,mountain,laughter,ocean,silence,bicycle,justice,shadow,melody,74.000961,75.571997
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,freedom,mountain,laughter,river,silence,shadow,bicycle,dream,thunder,72.536240,75.461241
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,freedom,mountain,laughter,bicycle,silence,river,courage,candle,ocean,74.006981,76.165403
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,freedom,mountain,laughter,river,silence,candle,hunger,shadow,bicycle,74.691055,75.728540
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,justice,mountain,laughter,bicycle,silence,ocean,friendship,shadow,melody,75.536118,76.241436
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,chair,freedom,mountain,laughter,apple,silence,river,anger,cloud,bicycle,74.839279,77.197901
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,love,mountain,clock,whisper,apple,freedom,river,laughter,shadow,puzzle,76.352760,76.346528
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,mountain,freedom,laughter,river,silence,bicycle,thunder,memory,shadow,74.006981,74.903956
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,freedom,mountain,laughter,bicycle,silence,chocolate,ocean,memory,rainbow,74.587982,76.076183
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,rock,happiness,bicycle,justice,mountain,whisper,apple,freedom,river,laughter,77.648529,77.667579
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,freedom,mountain,laughter,ocean,silence,shadow,melody,thunder,whisper,71.898895,74.935412
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,love,mountain,clock,river,idea,bread,storm,chair,laughter,shadow,73.254166,75.155379
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,freedom,mountain,laughter,ocean,silence,bicycle,hunger,shadow,melody,74.000961,75.571997
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,idea,mountain,friendship,river,silence,bicycle,thunder,apple,laughter,shadow,72.604187,75.612996
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,chair,freedom,mountain,laughter,river,silence,apple,justice,shadow,bicycle,74.839279,77.167849
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,chair,freedom,river,laughter,mountain,silence,apple,justice,shadow,melody,74.839279,77.311729
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,freedom,mountain,laughter,river,silence,bicycle,justice,cloud,melody,74.006981,76.097826
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,love,table,storm,idea,mountain,laughter,river,silence,bicycle,shadow,71.926865,75.344773
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,love,tree,car,book,water,music,cloud,bread,joy,stone,75.371399,75.913994
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,freedom,river,laughter,mountain,silence,bicycle,courage,cloud,melody,74.006981,76.241705
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,justice,mountain,laughter,bicycle,whisper,ocean,friendship,candle,melody,77.189339,76.457843
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,freedom,mountain,laughter,ocean,silence,bicycle,justice,candle,whisper,74.000961,75.571997
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,justice,mountain,laughter,ocean,silence,bicycle,wisdom,thunderstorm,freedom,75.536110,76.021423
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,rock,joy,cloud,silence,apple,freedom,shadow,laughter,river,dream,71.334717,76.400960
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,freedom,mountain,laughter,ocean,silence,chair,wisdom,river,shadow,74.297752,75.465419
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,love,mountain,clock,soup,bicycle,dream,river,laughter,shoe,freedom,73.568123,75.546076
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,freedom,mountain,laughter,bicycle,silence,river,courage,candle,ocean,74.006981,76.165403
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,chair,freedom,apple,laughter,river,silence,mountain,memory,bicycle,shadow,74.839279,77.187443
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,chair,freedom,mountain,laughter,river,silence,apple,justice,fire,whisper,74.839279,77.167849
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,freedom,mountain,laughter,ocean,justice,bicycle,silence,candle,whisper,75.204811,76.061317
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,freedom,mountain,laughter,ocean,justice,bicycle,silence,candle,thunderstorm,75.204811,76.061317
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,love,mountain,time,bread,ocean,laughter,chair,silence,fire,dream,72.163376,74.441847
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,chair,laughter,mountain,freedom,apple,silence,river,courage,cloud,bicycle,74.839279,77.241003
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,apple,freedom,mountain,laughter,bicycle,silence,ocean,justice,shadow,melody,74.000954,75.792009
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,love,table,freedom,water,idea,mountain,laughter,bread,silence,bicycle,71.205811,74.066914
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,love,water,mountain,clock,music,bread,shadow,whisper,storm,memory,75.066139,75.172916
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,chair,laughter,mountain,freedom,apple,silence,river,courage,bicycle,cloud,74.839279,77.241003
Grok-4.20-nonreason,xai,all-rounder,Western,No,2026-03-09,exact,love,mountain,clock,bread,river,anger,bicycle,cloud,music,apple,77.089539,76.518311
