model_name,provider,intelligence,dat_score,between_unit_posaware,uniqueness_human_agnostic,uniqueness_fixed_pool_legacy
GPT-4.1-mini,openai,efficient,77.097305,74.773531,79.650660,79.708067
GPT-4.1-mini,openai,efficient,77.290520,75.466845,79.531849,79.499736
GPT-4.1-mini,openai,efficient,76.800034,74.334398,79.250640,79.518751
GPT-4.1-mini,openai,efficient,77.097305,75.897335,79.692316,79.708067
GPT-4.1-mini,openai,efficient,76.383827,75.224087,79.575399,79.520771
GPT-4.1-mini,openai,efficient,77.097305,75.351453,79.431029,79.708067
GPT-4.1-mini,openai,efficient,76.800034,74.608866,79.549365,79.518751
GPT-4.1-mini,openai,efficient,76.800034,74.708395,79.322204,79.518751
GPT-4.1-mini,openai,efficient,76.800018,75.609296,79.499634,79.518751
GPT-4.1-mini,openai,efficient,73.003227,74.686123,77.590274,77.696099
GPT-4.1-mini,openai,efficient,76.800034,74.608866,79.197024,79.518751
GPT-4.1-mini,openai,efficient,77.097305,75.040978,79.951483,79.708067
GPT-4.1-mini,openai,efficient,76.800018,75.822863,79.697440,79.518751
GPT-4.1-mini,openai,efficient,76.800018,76.096569,79.360973,79.518751
GPT-4.1-mini,openai,efficient,76.231682,76.272530,79.344090,79.459911
GPT-4.1-mini,openai,efficient,76.383827,76.217231,79.343526,79.520771
GPT-4.1-mini,openai,efficient,76.308495,75.770383,78.193595,78.008409
GPT-4.1-mini,openai,efficient,77.167114,73.951208,77.957490,78.045615
GPT-4.1-mini,openai,efficient,77.097305,74.773531,79.766771,79.708067
GPT-4.1-mini,openai,efficient,77.097305,75.602414,79.321544,79.708067
GPT-4.1-mini,openai,efficient,76.800034,74.982862,79.550213,79.518751
GPT-4.1-mini,openai,efficient,76.800034,74.608866,79.389466,79.518751
GPT-4.1-mini,openai,efficient,77.097305,76.341397,79.636950,79.708067
GPT-4.1-mini,openai,efficient,77.609665,74.880847,79.366584,79.522295
GPT-4.1-mini,openai,efficient,76.383827,74.649365,79.217901,79.520771
GPT-4.1-mini,openai,efficient,76.383827,75.224087,79.750191,79.520771
GPT-4.1-mini,openai,efficient,75.930855,74.817579,78.746855,78.929392
GPT-4.1-mini,openai,efficient,75.599159,73.766042,78.227498,78.371921
GPT-4.1-mini,openai,efficient,76.800034,74.608866,79.438524,79.518751
GPT-4.1-mini,openai,efficient,78.120026,75.160617,78.959150,79.021774
GPT-4.1-mini,openai,efficient,79.507011,76.600072,80.649040,80.364867
GPT-4.1-mini,openai,efficient,74.806526,75.036102,78.076521,78.119453
GPT-4.1-mini,openai,efficient,75.062332,74.412190,78.291255,78.437167
GPT-4.1-mini,openai,efficient,77.097305,75.141994,79.800026,79.708067
GPT-4.1-mini,openai,efficient,76.383827,74.649365,79.341996,79.520771
GPT-4.1-mini,openai,efficient,76.383827,75.224087,79.410371,79.520771
GPT-4.1-mini,openai,efficient,77.097305,76.077710,79.466510,79.708067
GPT-4.1-mini,openai,efficient,75.552361,75.614154,79.131921,78.966999
GPT-4.1-mini,openai,efficient,75.552368,75.491189,78.949496,78.966999
GPT-4.1-mini,openai,efficient,77.097305,75.307563,79.683967,79.708067
GPT-4.1-mini,openai,efficient,76.383827,75.254847,79.496547,79.520771
GPT-4.1-mini,openai,efficient,76.247261,74.699331,78.902866,79.180555
GPT-4.1-mini,openai,efficient,77.284187,74.452989,79.359899,79.310421
GPT-4.1-mini,openai,efficient,77.097305,74.773531,79.668727,79.708067
GPT-4.1-mini,openai,efficient,77.337112,76.522232,79.703412,79.469354
GPT-4.1-mini,openai,efficient,77.097305,75.040978,79.423443,79.708067
GPT-4.1-mini,openai,efficient,77.097305,75.493160,79.906441,79.708067
GPT-4.1-mini,openai,efficient,76.383827,75.224087,79.366686,79.520771
GPT-4.1-mini,openai,efficient,79.752777,75.736754,80.287989,80.179095
GPT-4.1-mini,openai,efficient,77.609665,75.757005,79.368269,79.522295
GPT-4.1-mini,openai,efficient,77.097305,75.470869,79.812026,79.708067
GPT-4.1-mini,openai,efficient,77.290520,75.733252,79.535396,79.499736
GPT-4.1-mini,openai,efficient,78.014412,75.232822,79.143865,79.419114
GPT-4.1-mini,openai,efficient,75.602165,75.225957,78.180688,78.225234
GPT-4.1-mini,openai,efficient,76.383827,74.649365,79.415447,79.520771
GPT-4.1-mini,openai,efficient,79.507019,76.069762,80.305555,80.364867
GPT-4.1-mini,openai,efficient,75.796127,74.242877,78.393469,78.500117
GPT-4.1-mini,openai,efficient,76.800018,75.063414,79.651934,79.518751
GPT-4.1-mini,openai,efficient,77.097305,75.897335,79.549874,79.708067
GPT-4.1-mini,openai,efficient,76.377502,74.675610,79.390861,79.347241
GPT-4.1-mini,openai,efficient,76.800018,76.096569,79.602148,79.518751
GPT-4.1-mini,openai,efficient,76.800034,74.982862,79.585159,79.518751
GPT-4.1-mini,openai,efficient,75.552368,74.702274,79.093988,78.966999
GPT-4.1-mini,openai,efficient,77.097305,75.348253,79.672848,79.708067
GPT-4.1-mini,openai,efficient,77.290520,74.892122,79.595033,79.499736
GPT-4.1-mini,openai,efficient,77.097305,75.348253,79.546331,79.708067
GPT-4.1-mini,openai,efficient,77.284187,75.302180,79.285496,79.310421
GPT-4.1-mini,openai,efficient,77.155823,76.074347,79.069510,79.008696
GPT-4.1-mini,openai,efficient,77.097305,75.141994,79.534621,79.708067
GPT-4.1-mini,openai,efficient,74.366882,74.249209,78.386708,78.339565
GPT-4.1-mini,openai,efficient,74.736008,75.293977,78.726854,78.625258
GPT-4.1-mini,openai,efficient,76.383827,74.649365,79.464664,79.520771
GPT-4.1-mini,openai,efficient,75.136444,74.414600,78.595658,78.689793
GPT-4.1-mini,openai,efficient,74.417953,74.890770,77.969984,78.123319
GPT-4.1-mini,openai,efficient,77.609665,74.877647,79.245287,79.522295
GPT-4.1-mini,openai,efficient,77.609673,74.302924,79.469894,79.522295
GPT-4.1-mini,openai,efficient,76.114212,74.402646,78.704008,79.059441
GPT-4.1-mini,openai,efficient,77.609665,75.757005,79.290447,79.522295
GPT-4.1-mini,openai,efficient,74.456581,73.949165,78.326417,78.415974
GPT-4.1-mini,openai,efficient,77.097305,75.688794,79.483395,79.708067
GPT-4.1-mini,openai,efficient,75.075806,74.521019,78.635820,78.441033
GPT-4.1-mini,openai,efficient,77.097305,75.602414,79.540480,79.708067
GPT-4.1-mini,openai,efficient,75.830963,75.225039,78.609076,78.411006
GPT-4.1-mini,openai,efficient,75.408279,74.293406,79.325001,79.497558
GPT-4.1-mini,openai,efficient,76.971939,74.247702,79.235882,79.390353
GPT-4.1-mini,openai,efficient,73.003227,75.012487,77.485186,77.696099
GPT-4.1-mini,openai,efficient,77.097305,74.773531,79.717142,79.708067
GPT-4.1-mini,openai,efficient,76.172226,75.978127,78.429838,78.343997
GPT-4.1-mini,openai,efficient,75.075806,73.959583,78.137693,78.441033
GPT-4.1-mini,openai,efficient,77.097290,76.420648,79.655274,79.708067
GPT-4.1-mini,openai,efficient,77.097305,75.897335,79.778969,79.708067
GPT-4.1-mini,openai,efficient,77.097305,75.348253,79.594536,79.708067
GPT-4.1-mini,openai,efficient,74.737289,75.039313,77.894591,77.941816
GPT-4.1-mini,openai,efficient,76.738930,74.201628,78.827975,78.992707
GPT-4.1-mini,openai,efficient,76.800018,75.628424,79.569483,79.518751
GPT-4.1-mini,openai,efficient,77.097290,75.850782,79.653420,79.708067
GPT-4.1-mini,openai,efficient,76.800034,74.608866,79.560287,79.518751
GPT-4.1-mini,openai,efficient,77.097305,75.584668,79.835321,79.708067
GPT-4.1-mini,openai,efficient,77.284187,76.197205,79.329428,79.310421
GPT-4.1-mini,openai,efficient,77.097305,75.307563,79.401764,79.708067
GPT-4.1-mini,openai,efficient,76.383827,74.649365,79.417060,79.520771
GPT-4.1-mini,openai,efficient,77.097305,75.040978,79.533052,79.708067
GPT-4.1-mini,openai,efficient,77.284195,74.727457,79.322772,79.310421
GPT-4.1-mini,openai,efficient,76.800034,74.608866,79.490551,79.518751
GPT-4.1-mini,openai,efficient,77.097305,75.351453,79.547074,79.708067
GPT-4.1-mini,openai,efficient,74.953506,74.068170,78.662681,78.713654
GPT-4.1-mini,openai,efficient,75.385628,75.132190,78.945819,79.152770
GPT-4.1-mini,openai,efficient,77.097305,74.773531,79.503801,79.708067
GPT-4.1-mini,openai,efficient,75.552361,75.539636,78.610845,78.966999
GPT-4.1-mini,openai,efficient,78.180855,74.826681,79.271538,79.293428
GPT-4.1-mini,openai,efficient,75.408279,75.034779,79.441812,79.497558
GPT-4.1-mini,openai,efficient,77.097305,75.470869,79.703270,79.708067
GPT-4.1-mini,openai,efficient,77.290520,75.426154,79.507785,79.499736
GPT-4.1-mini,openai,efficient,78.567245,76.276127,79.611690,79.623799
GPT-4.1-mini,openai,efficient,77.097305,74.773531,79.799777,79.708067
GPT-4.1-mini,openai,efficient,77.340439,74.908955,78.909014,78.953884
GPT-4.1-mini,openai,efficient,76.453629,74.576378,78.552556,78.724783
GPT-4.1-mini,openai,efficient,77.097305,75.040978,79.704571,79.708067
GPT-4.1-mini,openai,efficient,76.464447,75.827877,78.416048,78.706397
GPT-4.1-mini,openai,efficient,76.800018,74.529382,79.864291,79.518751
GPT-4.1-mini,openai,efficient,77.097305,75.040978,79.414042,79.708067
GPT-4.1-mini,openai,efficient,77.097305,74.773531,79.535567,79.708067
GPT-4.1-mini,openai,efficient,77.107033,76.105009,78.852663,79.044593
GPT-4.1-mini,openai,efficient,77.107033,75.349852,78.906399,79.044593
GPT-4.1-mini,openai,efficient,77.284195,74.727457,79.048476,79.310421
GPT-4.1-mini,openai,efficient,79.362587,75.550943,80.057954,80.162501
GPT-4.1-mini,openai,efficient,77.097305,75.602414,79.520758,79.708067
GPT-4.1-mini,openai,efficient,76.161621,74.414793,78.298258,78.014005
GPT-4.1-mini,openai,efficient,79.755676,76.142011,79.048115,79.129789
GPT-4.1-mini,openai,efficient,75.062332,75.031337,78.589218,78.437167
GPT-4.1-mini,openai,efficient,76.800018,75.104104,79.282837,79.518751
GPT-4.1-mini,openai,efficient,76.383827,74.649365,79.341788,79.520771
GPT-4.1-mini,openai,efficient,79.502144,75.815373,80.117953,80.156536
GPT-4.1-mini,openai,efficient,77.284187,75.921326,79.427755,79.310421
GPT-4.1-mini,openai,efficient,75.663094,74.579265,78.931392,78.879109
GPT-4.1-mini,openai,efficient,76.383827,74.649365,79.530133,79.520771
GPT-4.1-mini,openai,efficient,77.097305,75.351453,79.601471,79.708067
GPT-4.1-mini,openai,efficient,76.800034,74.608866,79.317712,79.518751
GPT-4.1-mini,openai,efficient,77.097305,75.804004,79.874647,79.708067
GPT-4.1-mini,openai,efficient,76.383820,75.478248,79.161327,79.520771
GPT-4.1-mini,openai,efficient,77.609673,74.302924,79.550505,79.522295
GPT-4.1-mini,openai,efficient,77.340439,74.908955,78.655453,78.953884
GPT-4.1-mini,openai,efficient,77.097305,75.470869,79.607168,79.708067
GPT-4.1-mini,openai,efficient,77.097305,75.470869,79.477081,79.708067
GPT-4.1-mini,openai,efficient,77.097305,75.897335,79.673553,79.708067
GPT-4.1-mini,openai,efficient,77.097305,75.602414,79.945034,79.708067
GPT-4.1-mini,openai,efficient,76.800034,74.608866,79.525291,79.518751
GPT-4.1-mini,openai,efficient,77.609665,75.757005,79.298454,79.522295
GPT-4.1-mini,openai,efficient,77.097305,75.351453,79.850848,79.708067
GPT-4.1-mini,openai,efficient,75.062332,75.307215,78.486057,78.437167
GPT-4.1-mini,openai,efficient,77.097305,74.773531,79.316864,79.708067
GPT-4.1-mini,openai,efficient,74.456581,73.949165,78.377584,78.415974
GPT-4.1-mini,openai,efficient,76.800034,74.334398,79.414407,79.518751
GPT-4.1-mini,openai,efficient,76.389229,75.147689,78.948862,79.304871
GPT-4.1-mini,openai,efficient,76.383827,75.224087,79.380309,79.520771
GPT-4.1-mini,openai,efficient,77.097305,75.493160,79.634373,79.708067
GPT-4.1-mini,openai,efficient,77.097305,74.773531,79.408899,79.708067
GPT-4.1-mini,openai,efficient,76.800034,74.708395,79.572479,79.518751
GPT-4.1-mini,openai,efficient,76.800018,75.609296,79.476231,79.518751
GPT-4.1-mini,openai,efficient,77.284195,74.727457,79.139187,79.310421
GPT-4.1-mini,openai,efficient,76.800034,74.608866,79.509396,79.518751
GPT-4.1-mini,openai,efficient,77.097305,75.040978,79.656725,79.708067
GPT-4.1-mini,openai,efficient,76.800018,75.822863,79.307165,79.518751
GPT-4.1-mini,openai,efficient,76.800034,74.608866,79.385676,79.518751
GPT-4.1-mini,openai,efficient,76.231682,76.272530,79.362306,79.459911
GPT-4.1-mini,openai,efficient,76.383827,76.217231,79.586934,79.520771
GPT-4.1-mini,openai,efficient,76.308495,75.770383,78.094653,78.008409
GPT-4.1-mini,openai,efficient,77.167114,73.951208,78.000061,78.045615
GPT-4.1-mini,openai,efficient,77.097305,74.773531,79.593440,79.708067
GPT-4.1-mini,openai,efficient,76.247528,76.434342,78.865937,79.084357
GPT-4.1-mini,openai,efficient,76.800034,74.982862,79.262583,79.518751
GPT-4.1-mini,openai,efficient,76.800034,74.608866,79.871957,79.518751
GPT-4.1-mini,openai,efficient,77.097305,74.773531,79.399063,79.708067
GPT-4.1-mini,openai,efficient,77.097305,75.351453,79.626411,79.708067
GPT-4.1-mini,openai,efficient,76.383827,74.649365,79.508219,79.520771
GPT-4.1-mini,openai,efficient,76.383827,74.649365,79.109153,79.520771
GPT-4.1-mini,openai,efficient,75.930855,74.817579,78.851553,78.929392
GPT-4.1-mini,openai,efficient,75.599159,73.766042,78.129265,78.371921
GPT-4.1-mini,openai,efficient,76.800034,74.608866,79.462315,79.518751
GPT-4.1-mini,openai,efficient,77.097305,75.885443,79.641460,79.708067
GPT-4.1-mini,openai,efficient,76.383827,75.729279,79.445665,79.520771
GPT-4.1-mini,openai,efficient,77.097305,75.470869,79.821149,79.708067
GPT-4.1-mini,openai,efficient,75.062332,74.412190,78.498148,78.437167
GPT-4.1-mini,openai,efficient,77.097305,75.141994,79.676280,79.708067
GPT-4.1-mini,openai,efficient,77.097305,74.773531,80.015341,79.708067
GPT-4.1-mini,openai,efficient,76.383827,75.224087,79.916885,79.520771
GPT-4.1-mini,openai,efficient,77.097305,76.077710,79.707750,79.708067
GPT-4.1-mini,openai,efficient,77.066460,75.624256,78.701783,78.779861
GPT-4.1-mini,openai,efficient,77.428192,75.958123,79.161556,79.051141
GPT-4.1-mini,openai,efficient,77.097305,75.307563,79.673839,79.708067
GPT-4.1-mini,openai,efficient,75.699608,74.760340,78.191670,78.451796
GPT-4.1-mini,openai,efficient,76.247261,74.699331,79.110192,79.180555
GPT-4.1-mini,openai,efficient,76.800034,74.334398,79.594259,79.518751
GPT-4.1-mini,openai,efficient,77.097305,74.773531,79.487911,79.708067
GPT-4.1-mini,openai,efficient,77.138863,74.752269,78.321853,78.227057
GPT-4.1-mini,openai,efficient,76.800018,75.628424,79.332758,79.518751
GPT-4.1-mini,openai,efficient,76.800034,74.608866,79.453535,79.518751
GPT-4.1-mini,openai,efficient,77.097305,75.584668,79.679198,79.708067
GPT-4.1-mini,openai,efficient,77.284187,76.197205,79.477454,79.310421
GPT-4.1-mini,openai,efficient,77.097305,75.307563,79.642711,79.708067
GPT-4.1-mini,openai,efficient,76.383827,74.649365,79.471166,79.520771
GPT-4.1-mini,openai,efficient,77.097305,75.040978,79.693710,79.708067
GPT-4.1-mini,openai,efficient,77.284195,74.727457,79.491127,79.310421
GPT-4.1-mini,openai,efficient,76.004494,74.112327,78.608803,78.648722
GPT-4.1-mini,openai,efficient,77.097305,75.351453,79.912392,79.708067
GPT-4.1-mini,openai,efficient,74.953506,74.068170,78.602811,78.713654
GPT-4.1-mini,openai,efficient,77.097305,75.351453,79.469020,79.708067
GPT-4.1-mini,openai,efficient,74.988632,75.463844,78.580562,78.755124
GPT-4.1-mini,openai,efficient,75.552361,75.539636,78.906842,78.966999
GPT-4.1-mini,openai,efficient,78.180855,74.826681,79.146683,79.293428
GPT-4.1-mini,openai,efficient,75.408279,75.034779,79.228632,79.497558
GPT-4.1-mini,openai,efficient,77.097305,75.470869,79.802699,79.708067
GPT-4.1-mini,openai,efficient,77.290520,75.426154,79.262407,79.499736
GPT-4.1-mini,openai,efficient,78.567245,76.276127,79.370397,79.623799
GPT-4.1-mini,openai,efficient,76.383827,74.649365,79.815358,79.520771
GPT-4.1-mini,openai,efficient,77.340439,74.908955,78.953861,78.953884
GPT-4.1-mini,openai,efficient,76.453629,74.576378,78.422016,78.724783
GPT-4.1-mini,openai,efficient,77.097305,75.040978,79.602665,79.708067
GPT-4.1-mini,openai,efficient,74.736008,75.293977,78.491263,78.625258
GPT-4.1-mini,openai,efficient,76.800018,74.529382,79.160087,79.518751
GPT-4.1-mini,openai,efficient,77.097305,75.040978,79.605722,79.708067
GPT-4.1-mini,openai,efficient,79.507011,75.924856,80.383314,80.364867
GPT-4.1-mini,openai,efficient,77.647385,75.934962,78.740423,78.959477
GPT-4.1-mini,openai,efficient,77.107033,75.349852,78.884297,79.044593
GPT-4.1-mini,openai,efficient,77.284195,74.727457,79.492994,79.310421
GPT-4.1-mini,openai,efficient,77.097305,75.602414,79.755397,79.708067
GPT-4.1-mini,openai,efficient,75.552361,75.599538,78.847447,78.966999
GPT-4.1-mini,openai,efficient,77.033684,74.541800,78.005175,78.143871
GPT-4.1-mini,openai,efficient,79.755676,76.142011,79.173638,79.129789
GPT-4.1-mini,openai,efficient,74.456581,73.949165,78.285787,78.415974
GPT-4.1-mini,openai,efficient,76.800018,75.104104,79.735874,79.518751
GPT-4.1-mini,openai,efficient,76.383827,74.649365,79.371940,79.520771
GPT-4.1-mini,openai,efficient,79.502144,75.815373,79.932371,80.156536
GPT-4.1-mini,openai,efficient,77.284187,75.921326,79.055796,79.310421
GPT-4.1-mini,openai,efficient,75.663094,74.579265,78.782960,78.879109
GPT-4.1-mini,openai,efficient,76.383827,74.649365,79.221730,79.520771
GPT-4.1-mini,openai,efficient,77.097305,75.351453,79.744234,79.708067
GPT-4.1-mini,openai,efficient,76.211205,74.253994,78.435482,78.737967
GPT-4.1-mini,openai,efficient,77.097305,75.804004,79.787593,79.708067
GPT-4.1-mini,openai,efficient,76.383820,75.478248,79.492025,79.520771
GPT-4.1-mini,openai,efficient,77.609673,74.302924,79.212538,79.522295
GPT-4.1-mini,openai,efficient,79.507011,75.696782,80.742670,80.364867
GPT-4.1-mini,openai,efficient,77.097305,75.470869,79.608069,79.708067
GPT-4.1-mini,openai,efficient,77.097305,75.470869,79.318738,79.708067
GPT-4.1-mini,openai,efficient,77.097305,75.897335,79.632723,79.708067
GPT-4.1-mini,openai,efficient,77.097305,76.077710,79.928592,79.708067
GPT-4.1-mini,openai,efficient,76.800034,74.608866,79.514977,79.518751
GPT-4.1-mini,openai,efficient,77.097305,75.584668,79.668955,79.708067
GPT-4.1-mini,openai,efficient,77.284187,76.197205,79.229622,79.310421
GPT-4.1-mini,openai,efficient,74.366882,74.203449,78.445782,78.339565
GPT-4.1-mini,openai,efficient,76.383827,74.649365,79.117718,79.520771
GPT-4.1-mini,openai,efficient,77.097305,75.040978,79.508269,79.708067
GPT-4.1-mini,openai,efficient,77.284195,74.727457,79.307361,79.310421
GPT-4.1-mini,openai,efficient,76.800034,74.608866,79.472156,79.518751
GPT-4.1-mini,openai,efficient,77.097305,75.351453,79.607231,79.708067
GPT-4.1-mini,openai,efficient,74.953506,74.068170,78.664636,78.713654
GPT-4.1-mini,openai,efficient,75.385628,75.132190,79.146390,79.152770
GPT-4.1-mini,openai,efficient,76.383827,74.649365,79.499254,79.520771
GPT-4.1-mini,openai,efficient,75.552361,75.539636,78.695179,78.966999
GPT-4.1-mini,openai,efficient,78.180855,74.826681,79.217435,79.293428
GPT-4.1-mini,openai,efficient,75.408279,75.034779,79.019396,79.497558
GPT-4.1-mini,openai,efficient,77.097305,75.470869,79.740368,79.708067
GPT-4.1-mini,openai,efficient,77.290520,75.426154,79.444015,79.499736
GPT-4.1-mini,openai,efficient,78.567245,76.276127,79.614664,79.623799
GPT-4.1-mini,openai,efficient,77.337120,75.802835,79.400200,79.469354
GPT-4.1-mini,openai,efficient,77.097305,75.141994,79.850555,79.708067
GPT-4.1-mini,openai,efficient,76.453629,74.576378,78.791034,78.724783
GPT-4.1-mini,openai,efficient,77.097305,75.040978,79.413268,79.708067
GPT-4.1-mini,openai,efficient,77.844307,76.226528,79.756022,79.472898
GPT-4.1-mini,openai,efficient,76.800018,74.529382,79.612699,79.518751
GPT-4.1-mini,openai,efficient,74.456581,73.949165,78.398923,78.415974
GPT-4.1-mini,openai,efficient,76.383827,75.064198,79.374168,79.520771
GPT-4.1-mini,openai,efficient,77.107033,76.105009,79.140944,79.044593
GPT-4.1-mini,openai,efficient,75.282402,74.227379,78.758111,78.705687
GPT-4.1-mini,openai,efficient,77.284195,74.727457,79.209344,79.310421
GPT-4.1-mini,openai,efficient,77.097305,75.602414,79.673032,79.708067
GPT-4.1-mini,openai,efficient,75.552361,75.599538,78.974416,78.966999
GPT-4.1-mini,openai,efficient,77.033684,74.541800,78.145291,78.143871
GPT-4.1-mini,openai,efficient,79.755676,76.142011,79.233554,79.129789
GPT-4.1-mini,openai,efficient,74.456581,73.949165,78.412605,78.415974
GPT-4.1-mini,openai,efficient,75.408287,74.466192,79.248755,79.497558
GPT-4.1-mini,openai,efficient,76.383827,74.649365,79.401686,79.520771
GPT-4.1-mini,openai,efficient,77.290520,75.260585,79.420257,79.499736
GPT-4.1-mini,openai,efficient,76.213440,75.600640,78.983141,79.071796
GPT-4.1-mini,openai,efficient,75.681664,73.391672,78.185712,78.098697
GPT-4.1-mini,openai,efficient,76.383827,74.649365,79.430644,79.520771
GPT-4.1-mini,openai,efficient,77.097305,75.351453,79.588035,79.708067
GPT-4.1-mini,openai,efficient,76.211205,74.253994,78.816320,78.737967
GPT-4.1-mini,openai,efficient,77.097305,75.804004,79.487349,79.708067
GPT-4.1-mini,openai,efficient,76.383820,75.478248,79.369942,79.520771
GPT-4.1-mini,openai,efficient,77.609673,74.302924,79.328957,79.522295
GPT-4.1-mini,openai,efficient,77.097305,75.141994,79.810772,79.708067
GPT-4.1-mini,openai,efficient,77.097305,75.470869,79.463527,79.708067
GPT-4.1-mini,openai,efficient,75.076195,74.207993,78.313483,78.667672
GPT-4.1-mini,openai,efficient,77.097305,75.897335,79.571791,79.708067
GPT-4.1-mini,openai,efficient,77.097305,75.602414,79.456573,79.708067
GPT-5.2,openai,hybrid,76.797432,73.936261,78.192270,78.205806
GPT-5.2,openai,hybrid,79.292854,76.315761,80.023682,79.978471
GPT-5.2,openai,hybrid,76.276085,77.573672,79.583009,79.816327
GPT-5.2,openai,hybrid,78.892639,75.981347,79.499691,79.767857
GPT-5.2,openai,hybrid,80.248070,76.638120,79.243465,79.402743
GPT-5.2,openai,hybrid,75.206474,76.158675,78.357722,78.245550
GPT-5.2,openai,hybrid,77.795967,75.415607,78.590157,78.565625
GPT-5.2,openai,hybrid,76.663017,77.251641,79.014338,79.194426
GPT-5.2,openai,hybrid,79.262856,75.945316,78.567259,78.583807
GPT-5.2,openai,hybrid,76.277687,75.039121,78.395848,78.578519
GPT-5.2,openai,hybrid,77.607819,77.322743,78.805430,78.660751
GPT-5.2,openai,hybrid,79.935806,76.243947,79.125172,79.242324
GPT-5.2,openai,hybrid,79.967239,79.466724,81.074410,81.114204
GPT-5.2,openai,hybrid,80.385834,78.592615,79.805254,80.063467
GPT-5.2,openai,hybrid,78.163513,77.900186,79.306712,79.344647
GPT-5.2,openai,hybrid,78.335152,75.873956,78.955257,79.017809
GPT-5.2,openai,hybrid,76.915184,74.170851,78.771926,79.002313
GPT-5.2,openai,hybrid,76.489876,77.906794,79.813154,79.767584
GPT-5.2,openai,hybrid,78.870895,77.593706,80.029363,80.014128
GPT-5.2,openai,hybrid,76.180183,76.886741,79.214367,79.332878
GPT-5.2,openai,hybrid,78.435562,76.291173,79.454905,79.215130
GPT-5.2,openai,hybrid,82.324669,79.356812,81.774027,81.696605
GPT-5.2,openai,hybrid,82.832436,77.847725,80.374858,80.400612
GPT-5.2,openai,hybrid,74.932892,76.354558,78.182690,78.326368
GPT-5.2,openai,hybrid,81.961700,76.916233,79.703856,79.557824
GPT-5.2,openai,hybrid,76.513550,77.029366,78.771860,78.936538
GPT-5.2,openai,hybrid,79.368767,78.236426,79.733926,79.865054
GPT-5.2,openai,hybrid,77.373436,75.883713,79.793107,79.850836
GPT-5.2,openai,hybrid,79.684273,77.728056,79.438895,79.417227
GPT-5.2,openai,hybrid,80.601341,76.804949,80.039370,80.189970
GPT-5.2,openai,hybrid,80.131462,78.374627,79.949015,80.066449
GPT-5.2,openai,hybrid,80.523537,78.738642,80.416163,80.483975
GPT-5.2,openai,hybrid,77.972443,78.575665,81.002015,80.981631
GPT-5.2,openai,hybrid,81.376633,78.775470,80.142544,80.186574
GPT-5.2,openai,hybrid,79.262856,75.995204,78.399389,78.583807
GPT-5.2,openai,hybrid,78.346169,75.822550,78.051983,78.111179
GPT-5.2,openai,hybrid,81.925743,76.535952,79.950806,80.026723
GPT-5.2,openai,hybrid,78.696159,75.961401,78.215716,78.350615
GPT-5.2,openai,hybrid,82.445038,79.286894,80.773308,80.710954
GPT-5.2,openai,hybrid,78.742645,76.461154,79.072281,79.172561
GPT-5.2,openai,hybrid,79.770798,78.308967,79.857700,80.077240
GPT-5.2,openai,hybrid,82.110435,79.190217,80.456355,80.564354
GPT-5.2,openai,hybrid,80.909401,76.265784,79.060742,79.055878
GPT-5.2,openai,hybrid,81.739777,77.116043,79.849191,79.908847
GPT-5.2,openai,hybrid,77.530304,76.002499,78.858830,78.760520
GPT-5.2,openai,hybrid,82.472656,77.641325,80.041423,79.986478
GPT-5.2,openai,hybrid,79.262856,76.300600,78.531364,78.583807
GPT-5.2,openai,hybrid,72.885849,74.049050,77.069608,77.331169
GPT-5.2,openai,hybrid,76.237450,77.054312,77.933559,78.492798
GPT-5.2,openai,hybrid,78.976250,75.856389,79.067258,79.168009
GPT-5.2,openai,hybrid,79.262856,76.296937,78.461100,78.583807
GPT-5.2,openai,hybrid,81.921165,77.366923,80.252291,80.282835
GPT-5.2,openai,hybrid,80.012787,76.409490,79.388177,79.521233
GPT-5.2,openai,hybrid,78.892639,75.981347,79.870784,79.767857
GPT-5.2,openai,hybrid,78.996170,77.861050,79.623168,79.386169
GPT-5.2,openai,hybrid,77.224922,77.606033,79.502918,79.630708
GPT-5.2,openai,hybrid,77.795967,75.415607,78.511102,78.565625
GPT-5.2,openai,hybrid,76.663017,77.251641,79.341555,79.194426
GPT-5.2,openai,hybrid,79.262856,75.995204,78.641913,78.583807
GPT-5.2,openai,hybrid,78.892639,75.981347,79.796791,79.767857
GPT-5.2,openai,hybrid,80.296967,77.620570,79.366539,79.347044
GPT-5.2,openai,hybrid,79.847786,76.339052,78.944250,78.825078
GPT-5.2,openai,hybrid,82.439056,78.778790,81.293330,81.185490
GPT-5.2,openai,hybrid,77.965889,75.585888,79.185827,79.099120
GPT-5.2,openai,hybrid,77.246048,77.743590,79.395701,79.183041
GPT-5.2,openai,hybrid,84.487564,80.279123,81.354007,81.527564
GPT-5.2,openai,hybrid,76.915184,74.170851,78.678118,79.002313
GPT-5.2,openai,hybrid,81.100639,76.665873,80.177338,80.240283
GPT-5.2,openai,hybrid,78.870895,77.593706,79.914500,80.014128
GPT-5.2,openai,hybrid,79.262856,76.296937,78.526267,78.583807
GPT-5.2,openai,hybrid,79.446098,76.099274,79.229914,79.120850
GPT-5.2,openai,hybrid,82.324669,79.356812,81.519309,81.696605
GPT-5.2,openai,hybrid,82.832436,77.847725,80.340974,80.400612
GPT-5.2,openai,hybrid,78.770844,77.420561,79.019231,78.940587
